0,Heuristic,1,10
Time,Value 
30,17684
0,19174
Final, 17684

Round,H_team,A_team 
0,8,0
0,7,1
0,4,2
0,5,3
0,12,6
0,10,9
0,11,13
0,14,17
0,15,20
0,18,16
0,19,25
0,24,21
0,23,22
0,27,26
0,33,28
0,34,29
0,31,30
0,36,32
0,37,35
0,39,38
1,9,0
1,8,1
1,2,7
1,4,3
1,5,10
1,14,6
1,11,12
1,13,16
1,15,17
1,19,18
1,20,24
1,23,21
1,22,25
1,28,26
1,29,27
1,30,33
1,39,31
1,38,32
1,34,37
1,35,36
2,0,11
2,2,1
2,3,7
2,4,10
2,5,9
2,8,6
2,14,12
2,13,15
2,16,17
2,20,18
2,19,24
2,21,22
2,27,23
2,25,28
2,30,26
2,29,35
2,38,31
2,39,32
2,33,37
2,36,34
3,0,2
3,1,11
3,3,10
3,7,4
3,6,5
3,9,8
3,12,15
3,13,14
3,16,19
3,17,18
3,21,20
3,22,24
3,28,23
3,26,25
3,27,35
3,29,39
3,32,30
3,37,31
3,36,33
3,38,34
4,0,1
4,2,3
4,6,4
4,8,5
4,9,7
4,10,15
4,11,14
4,12,16
4,18,13
4,17,19
4,22,20
4,25,21
4,26,23
4,24,27
4,28,29
4,30,39
4,31,35
4,32,37
4,34,33
4,36,38
5,3,0
5,1,6
5,2,12
5,4,8
5,7,5
5,11,9
5,10,14
5,19,13
5,15,16
5,21,17
5,18,22
5,23,20
5,24,25
5,29,26
5,27,36
5,28,37
5,34,30
5,32,31
5,33,39
5,35,38
6,7,0
6,1,12
6,2,6
6,3,8
6,5,4
6,13,9
6,10,11
6,14,18
6,19,15
6,16,22
6,20,17
6,27,21
6,23,25
6,24,28
6,26,36
6,29,38
6,37,30
6,33,31
6,35,32
6,39,34
7,6,0
7,3,1
7,5,2
7,4,12
7,7,8
7,14,9
7,13,10
7,16,11
7,18,15
7,17,22
7,20,19
7,26,21
7,23,24
7,25,29
7,28,27
7,38,30
7,31,36
7,33,32
7,34,35
7,39,37
8,0,5
8,1,4
8,8,2
8,9,3
8,6,7
8,12,10
8,15,11
8,17,13
8,16,14
8,18,23
8,21,19
8,25,20
8,22,26
8,24,29
8,30,27
8,31,28
8,32,34
8,35,33
8,36,39
8,37,38
9,0,4
9,1,5
9,9,2
9,6,3
9,11,7
9,10,8
9,12,13
9,15,14
9,20,16
9,17,23
9,21,18
9,22,19
9,26,24
9,25,27
9,32,28
9,30,29
9,31,34
9,38,33
9,35,39
9,37,36
