0,Heuristic,1,50
Time,Value 
30,762
0,984
Final, 760

Round,H_team,A_team 
0,2,0
0,1,3
0,4,8
0,6,5
0,9,7
0,12,10
0,11,15
0,13,21
0,14,16
0,20,17
0,18,19
0,26,22
0,28,23
0,30,24
0,25,27
0,29,31
0,34,32
0,35,33
0,38,36
0,37,39
1,0,3
1,1,6
1,2,38
1,4,5
1,8,7
1,9,11
1,10,15
1,13,12
1,18,14
1,16,21
1,17,19
1,26,20
1,27,22
1,25,23
1,28,24
1,32,29
1,33,30
1,34,31
1,35,37
1,36,39
2,0,6
2,1,4
2,5,2
2,39,3
2,7,11
2,8,9
2,10,13
2,12,15
2,19,14
2,16,18
2,17,21
2,24,20
2,25,22
2,23,27
2,26,28
2,34,29
2,30,35
2,33,31
2,38,32
2,36,37
3,0,4
3,5,1
3,7,2
3,3,6
3,12,8
3,9,13
3,11,10
3,17,14
3,15,18
3,19,16
3,20,25
3,21,23
3,22,28
3,24,27
3,31,26
3,29,35
3,30,34
3,37,32
3,33,36
3,39,38
4,1,0
4,8,2
4,3,38
4,39,4
4,9,5
4,6,7
4,14,10
4,11,12
4,13,18
4,15,17
4,20,16
4,22,19
4,21,25
4,23,24
4,30,26
4,28,27
4,29,33
4,31,36
4,35,32
4,34,37
5,0,39
5,2,1
5,7,3
5,4,38
5,8,5
5,10,6
5,15,9
5,13,11
5,12,14
5,17,16
5,18,22
5,23,19
5,21,20
5,24,25
5,26,29
5,27,33
5,28,30
5,31,37
5,32,36
5,35,34
6,5,0
6,1,39
6,2,4
6,8,3
6,6,12
6,7,10
6,16,9
6,14,11
6,13,15
6,18,17
6,24,19
6,20,23
6,22,21
6,25,29
6,26,27
6,32,28
6,30,31
6,33,37
6,36,34
6,38,35
7,0,35
7,36,1
7,2,39
7,3,4
7,5,10
7,6,8
7,7,12
7,14,9
7,16,11
7,17,13
7,19,15
7,18,20
7,21,24
7,22,23
7,25,26
7,27,29
7,31,28
7,32,30
7,34,33
7,37,38
8,36,0
8,37,1
8,3,2
8,4,6
8,5,7
8,10,8
8,9,12
8,11,17
8,16,13
8,15,14
8,21,18
8,19,20
8,22,24
8,23,26
8,33,25
8,27,30
8,29,28
8,31,32
8,38,34
8,39,35
9,37,0
9,38,1
9,6,2
9,3,5
9,4,7
9,11,8
9,10,9
9,12,17
9,14,13
9,15,16
9,23,18
9,19,21
9,20,22
9,24,26
9,28,25
9,27,31
9,29,30
9,32,33
9,39,34
9,35,36
