0,Heuristic,1,10
Time,Value 
0,66628
Final, 66628

Round,H_team,A_team 
0,0,6
0,5,1
0,9,2
0,3,7
0,4,10
0,8,11
0,12,15
0,13,14
1,4,0
1,1,7
1,5,2
1,9,3
1,6,11
1,10,8
1,13,12
1,14,15
2,0,1
2,2,7
2,15,3
2,13,4
2,5,9
2,6,8
2,10,11
2,12,14
3,0,5
3,2,1
3,11,3
3,12,4
3,6,9
3,7,14
3,8,15
3,10,13
4,0,2
4,1,9
4,3,6
4,4,14
4,7,5
4,8,13
4,12,10
4,11,15
5,15,0
5,1,6
5,4,2
5,3,5
5,9,7
5,8,12
5,14,10
5,11,13
6,13,0
6,3,1
6,2,6
6,5,4
6,7,12
6,9,8
6,15,10
6,14,11
7,14,0
7,1,4
7,2,3
7,6,5
7,7,8
7,10,9
7,11,12
7,15,13
