0,Heuristic,1,10
Time,Value 
30,857
0,917
Final, 854

Round,H_team,A_team 
0,8,0
0,1,25
0,3,2
0,4,24
0,7,5
0,34,6
0,27,9
0,10,26
0,33,11
0,22,12
0,37,13
0,14,36
0,15,35
0,16,18
0,17,30
0,29,19
0,21,20
0,23,39
0,28,31
0,38,32
1,14,0
1,3,1
1,2,39
1,4,12
1,5,36
1,28,6
1,7,32
1,8,37
1,10,9
1,26,11
1,34,13
1,15,18
1,16,25
1,33,17
1,21,19
1,27,20
1,22,35
1,23,24
1,29,31
1,38,30
2,20,0
2,38,1
2,34,2
2,3,26
2,4,37
2,5,33
2,14,6
2,7,18
2,8,24
2,9,12
2,10,31
2,11,13
2,15,36
2,16,29
2,35,17
2,19,32
2,21,30
2,22,25
2,23,27
2,39,28
3,0,2
3,1,8
3,6,3
3,20,4
3,17,5
3,13,7
3,9,16
3,32,10
3,11,38
3,12,29
3,37,14
3,25,15
3,18,33
3,19,23
3,28,21
3,36,22
3,24,27
3,35,26
3,30,34
3,31,39
4,6,0
4,1,19
4,31,2
4,36,3
4,21,4
4,35,5
4,10,7
4,9,8
4,20,11
4,12,34
4,26,13
4,14,24
4,39,15
4,37,16
4,17,27
4,18,38
4,28,22
4,30,23
4,32,25
4,29,33
5,31,0
5,1,16
5,2,24
5,29,3
5,33,4
5,5,20
5,6,13
5,36,7
5,30,8
5,26,9
5,10,23
5,11,34
5,12,19
5,14,35
5,28,15
5,17,37
5,27,18
5,21,25
5,22,38
5,39,32
6,0,37
6,23,1
6,35,2
6,3,31
6,4,28
6,5,26
6,22,6
6,7,19
6,8,21
6,15,9
6,16,10
6,11,17
6,39,12
6,13,27
6,14,30
6,24,18
6,34,20
6,25,36
6,29,32
6,38,33
7,0,1
7,8,2
7,3,10
7,4,31
7,5,9
7,15,6
7,35,7
7,11,18
7,26,12
7,13,17
7,19,14
7,20,16
7,22,21
7,23,36
7,24,30
7,25,33
7,32,27
7,38,28
7,34,29
7,37,39
8,0,28
8,27,1
8,2,11
8,3,12
8,30,4
8,16,5
8,31,6
8,26,7
8,8,17
8,9,33
8,35,10
8,25,13
8,20,14
8,32,15
8,18,21
8,19,22
8,23,34
8,24,39
8,37,29
8,36,38
9,36,0
9,1,7
9,2,4
9,19,3
9,6,5
9,10,8
9,9,13
9,37,11
9,12,23
9,21,14
9,29,15
9,16,38
9,17,39
9,18,32
9,31,20
9,30,22
9,33,24
9,28,25
9,26,34
9,27,35
10,23,0
10,20,1
10,25,2
10,21,3
10,4,17
10,5,22
10,6,26
10,7,37
10,39,8
10,9,11
10,10,19
10,33,12
10,14,13
10,30,15
10,36,16
10,31,18
10,32,24
10,34,27
10,28,35
10,29,38
11,7,0
11,10,1
11,5,2
11,11,3
11,4,14
11,6,8
11,20,9
11,12,17
11,13,36
11,15,24
11,34,16
11,39,18
11,26,19
11,21,35
11,22,27
11,33,23
11,25,30
11,29,28
11,32,31
11,38,37
12,0,10
12,11,1
12,12,2
12,3,16
12,4,23
12,13,5
12,17,6
12,27,7
12,8,14
12,35,9
12,15,19
12,37,18
12,20,28
12,36,21
12,22,32
12,24,31
12,25,29
12,26,33
12,39,30
12,38,34
13,0,4
13,1,29
13,2,15
13,22,3
13,34,5
13,16,6
13,33,7
13,8,32
13,9,14
13,18,10
13,11,12
13,13,30
13,17,25
13,19,20
13,27,21
13,23,37
13,24,26
13,36,28
13,38,31
13,35,39
14,0,15
14,1,37
14,2,38
14,3,7
14,18,4
14,5,32
14,6,25
14,35,8
14,9,29
14,27,10
14,21,11
14,14,12
14,28,13
14,16,24
14,17,20
14,31,19
14,33,22
14,23,26
14,30,36
14,34,39
15,21,0
15,1,24
15,32,2
15,3,13
15,22,4
15,5,8
15,6,35
15,7,11
15,28,9
15,10,17
15,16,12
15,18,14
15,23,15
15,19,38
15,30,20
15,31,25
15,26,36
15,37,27
15,29,39
15,34,33
16,0,11
16,5,1
16,30,2
16,3,35
16,4,8
16,6,18
16,7,14
16,37,9
