0,Heuristic,1,1
Time,Value 
30,29397
0,31275
Final, 29397

Round,H_team,A_team 
0,0,2
0,13,1
0,7,3
0,4,8
0,5,32
0,25,6
0,9,17
0,20,10
0,11,15
0,22,12
0,18,14
0,19,16
0,21,37
0,38,23
0,34,24
0,29,26
0,31,27
0,39,28
0,30,36
0,33,35
1,15,0
1,18,1
1,2,17
1,3,32
1,4,25
1,5,7
1,26,6
1,8,19
1,29,9
1,10,11
1,30,12
1,27,13
1,22,14
1,16,37
1,20,33
1,39,21
1,35,23
1,24,31
1,36,28
1,38,34
2,13,0
2,12,1
2,2,20
2,3,19
2,6,4
2,5,34
2,11,7
2,8,25
2,30,9
2,10,39
2,14,17
2,23,15
2,16,33
2,22,18
2,36,21
2,24,29
2,26,31
2,35,27
2,28,37
2,32,38
3,0,20
3,1,7
3,2,4
3,3,27
3,13,5
3,6,34
3,24,8
3,18,9
3,23,10
3,11,39
3,12,14
3,15,19
3,21,16
3,17,30
3,31,22
3,25,29
3,32,26
3,28,33
3,35,38
3,37,36
4,0,16
4,1,5
4,14,2
4,4,3
4,7,6
4,29,8
4,9,12
4,19,10
4,11,13
4,33,15
4,17,24
4,20,18
4,21,30
4,27,22
4,37,23
4,25,35
4,38,26
4,32,28
4,34,31
4,36,39
5,0,5
5,4,1
5,2,16
5,6,3
5,7,22
5,30,8
5,9,24
5,10,13
5,37,11
5,17,12
5,29,14
5,20,15
5,21,18
5,19,28
5,36,23
5,34,25
5,26,27
5,38,31
5,35,32
5,39,33
6,1,0
6,2,18
6,5,3
6,4,21
6,6,17
6,7,27
6,8,12
6,26,9
6,10,28
6,36,11
6,20,13
6,14,24
6,22,15
6,16,23
6,33,19
6,38,25
6,30,29
6,35,31
6,32,34
6,39,37
7,14,0
7,1,2
7,3,17
7,5,4
7,12,6
7,13,7
7,8,21
7,31,9
7,15,10
7,28,11
7,16,36
7,18,29
7,23,19
7,27,20
7,22,30
7,24,26
7,32,25
7,33,37
7,34,35
7,39,38
8,12,0
8,1,6
8,3,2
8,34,4
8,11,5
8,15,7
8,8,16
8,9,14
8,10,36
8,13,22
8,17,29
8,18,30
8,19,39
8,31,20
8,28,21
8,23,33
8,24,35
8,25,26
8,27,32
8,37,38
9,0,3
9,9,1
9,27,2
9,29,4
9,19,5
9,6,8
9,7,20
9,21,10
9,23,11
9,12,18
9,15,13
9,14,30
9,16,39
9,17,22
9,25,24
9,26,35
9,28,38
9,31,32
9,33,36
9,37,34
