588,Heuristic,i05,2,3,1
Time,Value 
Final, 4432,7231

Round,H_team,A_team 
0,8,0
0,1,26
0,7,2
0,3,35
0,36,4
0,5,39
0,16,6
0,9,13
0,45,10
0,11,31
0,12,58
0,62,14
0,15,18
0,59,17
0,19,29
0,52,20
0,21,22
0,28,23
0,38,24
0,25,43
0,27,44
0,46,30
0,54,32
0,33,34
0,37,48
0,47,40
0,41,42
0,60,49
0,50,53
0,56,51
0,61,55
0,57,63
1,0,62
1,40,1
1,2,38
1,34,3
1,4,54
1,58,5
1,6,7
1,31,8
1,23,9
1,10,61
1,17,11
1,39,12
1,13,25
1,14,27
1,30,15
1,24,16
1,18,37
1,32,19
1,20,60
1,35,21
1,22,36
1,26,41
1,43,28
1,29,46
1,55,33
1,42,47
1,44,45
1,48,56
1,49,59
1,63,50
1,51,57
1,53,52
2,16,0
2,1,13
2,11,2
2,3,22
2,21,4
2,5,24
2,27,6
2,7,31
2,8,17
2,9,44
2,59,10
2,57,12
2,15,14
2,33,18
2,19,30
2,62,20
2,38,23
2,25,42
2,28,26
2,29,49
2,47,32
2,37,34
2,36,35
2,61,39
2,50,40
2,41,58
2,56,43
2,45,60
2,46,48
2,51,53
2,52,63
2,54,55
3,0,1
3,2,8
3,24,3
3,4,38
3,12,5
3,6,47
3,30,7
3,14,9
3,10,62
3,20,11
3,13,41
3,34,15
3,18,16
3,17,28
3,22,19
3,43,21
3,23,35
3,44,25
3,26,46
3,42,27
3,32,29
3,31,33
3,60,36
3,53,37
3,39,57
3,40,52
3,58,45
3,48,54
3,49,61
3,55,50
3,63,51
3,59,56
4,27,0
4,1,44
4,54,2
4,3,40
4,35,4
4,5,59
4,29,6
4,7,13
4,8,43
4,9,42
4,28,10
4,11,24
4,50,12
4,19,14
4,15,48
4,16,23
4,25,17
4,38,18
4,45,20
4,21,63
4,37,22
4,62,26
4,30,49
4,47,31
4,46,32
4,33,53
4,36,34
4,52,39
4,41,60
4,51,58
4,57,55
4,56,61
5,0,9
5,17,1
5,2,47
5,4,3
5,61,5
5,6,28
5,43,7
5,10,8
5,14,11
5,12,54
5,13,38
5,23,15
5,34,16
5,18,19
5,20,21
5,22,35
5,24,33
5,63,25
5,26,27
5,31,29
5,32,30
5,59,36
5,40,37
5,39,51
5,53,41
5,42,46
5,44,56
5,49,45
5,48,52
5,58,50
5,55,62
5,60,57
6,38,0
6,1,23
6,37,2
6,3,18
6,52,4
6,5,22
6,30,6
6,7,42
6,8,49
6,9,63
6,41,10
6,11,26
6,15,12
6,28,13
6,16,14
6,19,17
6,25,20
6,21,44
6,35,24
6,27,40
6,29,34
6,46,31
6,33,32
6,36,58
6,62,39
6,45,43
6,47,48
6,50,59
6,51,55
6,54,53
6,56,60
6,57,61
7,0,21
7,49,1
7,2,33
7,39,3
7,4,16
7,34,5
7,6,41
7,40,7
7,32,8
7,10,9
7,23,11
7,55,12
7,13,27
7,14,25
7,63,15
7,17,60
7,18,46
7,48,19
7,20,35
7,22,38
7,24,37
7,26,45
7,42,28
7,29,30
7,31,54
7,61,36
7,43,47
7,44,62
7,51,50
7,59,52
7,53,57
7,58,56
8,11,0
8,1,58
8,16,2
8,3,23
8,15,4
8,5,48
8,46,6
8,7,29
8,8,18
8,9,43
8,60,10
8,12,34
8,47,13
8,28,14
8,27,17
8,19,26
8,56,20
8,21,42
8,33,22
8,25,24
8,30,31
8,50,32
8,35,39
8,36,63
8,37,55
8,38,53
8,54,40
8,41,44
8,45,61
8,62,49
8,52,51
8,57,59
9,0,19
9,63,1
9,2,35
9,14,3
9,4,56
9,18,5
9,6,11
9,10,7
9,26,8
9,59,9
9,53,12
9,13,21
9,22,15
9,31,16
9,17,62
9,20,27
9,23,25
9,24,28
9,29,47
9,34,30
9,32,37
9,48,33
9,39,36
9,40,38
9,43,41
9,42,45
9,44,60
9,49,46
9,61,50
9,51,54
9,55,52
9,58,57
10,36,0
10,1,14
10,52,2
10,3,53
10,11,4
10,5,63
10,33,6
10,7,26
10,8,29
10,9,58
10,25,10
10,12,51
10,16,13
10,15,32
10,46,17
10,35,18
10,19,34
10,41,20
10,21,23
10,62,22
10,27,24
10,28,49
10,47,30
10,37,31
10,38,42
10,56,39
10,57,40
10,54,43
10,61,44
10,45,59
10,50,48
10,60,55
11,0,35
11,10,1
11,2,57
11,44,3
11,4,37
11,20,5
11,6,19
11,48,7
11,14,8
11,24,9
11,18,11
11,12,36
11,13,45
11,31,15
11,32,16
11,17,29
11,39,21
11,22,61
11,23,27
11,26,25
11,40,28
11,30,33
11,34,62
11,43,38
11,63,41
11,42,54
11,53,46
11,49,47
11,60,50
11,59,51
11,58,52
11,55,56
12,25,0
12,1,42
12,3,2
12,57,4
12,5,60
12,8,6
12,7,32
12,9,17
12,29,10
12,11,13
12,52,12
12,21,14
12,15,24
12,16,48
12,30,18
12,19,31
12,36,20
12,46,22
12,37,23
12,47,26
12,27,43
12,28,44
12,33,49
12,35,34
12,38,55
12,50,39
12,45,40
12,41,59
12,51,61
12,62,53
12,54,58
12,56,63
13,0,28
13,43,1
13,2,19
13,55,3
13,4,5
13,6,62
13,49,7
13,42,8
13,20,9
13,10,27
13,32,11
13,12,37
13,13,54
13,14,38
13,35,15
13,22,16
13,17,30
13,18,36
13,24,21
13,23,33
13,58,25
13,26,29
13,31,50
13,34,46
13,39,59
13,40,41
13,44,47
13,63,45
13,48,57
13,60,51
13,61,52
13,53,56
