RF_Miao,1,4538,115,4538,115
0,2,7
0,12,11
0,13,17
0,14,9
0,16,5
0,17,15
0,18,7
0,19,13
0,20,13
0,22,1
0,33,3
1,8,15
1,9,5
1,10,13
1,12,7
1,13,3
1,14,17
1,17,11
1,19,1
1,20,11
1,31,3
1,33,9
2,0,14
2,1,16
2,4,2
2,12,8
2,13,13
2,15,4
2,16,3
2,17,5
2,18,17
2,19,11
2,22,9
2,23,1
2,36,6
2,38,7
2,39,12
2,41,10
2,42,15
3,4,0
3,5,4
3,6,16
3,7,12
3,21,14
3,22,16
3,24,2
3,27,8
3,38,10
3,39,6
3,41,10
4,2,11
4,3,15
4,7,17
4,9,3
4,13,11
4,21,5
4,22,5
4,23,7
4,25,1
4,26,17
4,38,9
4,40,13
4,42,3
5,3,13
5,7,1
5,8,3
5,9,9
5,21,15
5,25,3
5,26,5
5,28,7
5,29,11
5,31,17
5,40,1
5,45,15
6,3,7
6,7,5
6,10,7
6,20,3
6,25,9
6,26,3
6,28,1
6,29,17
6,31,15
6,38,11
6,40,5
6,45,13
7,3,3
7,4,8
7,5,10
7,6,12
7,24,2
7,25,11
7,26,1
7,27,4
7,28,0
7,29,5
7,30,14
7,31,7
7,38,17
7,39,16
7,40,15
7,42,13
7,45,9
8,1,6
8,5,16
8,11,2
8,15,12
8,34,10
8,37,16
8,43,0
8,44,4
8,47,8
8,49,14
9,1,16
9,5,6
9,11,0
9,15,8
9,20,10
9,34,12
9,35,16
9,43,14
9,44,2
9,49,4
10,1,0
10,11,12
10,15,2
10,28,8
10,30,8
10,34,16
10,35,10
10,43,4
10,44,14
10,47,16
10,49,6
11,2,3
11,8,17
11,9,11
11,10,5
11,13,15
11,20,5
11,28,13
11,29,3
11,32,9
11,33,1
11,48,7
12,0,6
12,1,12
12,2,17
12,13,11
12,14,5
12,16,7
12,17,15
12,18,1
12,19,13
12,20,0
12,21,3
12,34,4
12,35,16
12,36,14
12,37,2
12,43,8
12,49,10
13,0,2
13,1,14
13,2,0
13,4,4
13,11,6
13,12,2
13,15,10
13,20,8
13,22,14
13,36,16
13,39,12
13,41,8
14,0,8
14,1,4
14,12,12
14,15,14
14,20,16
14,34,0
14,35,6
14,43,2
14,44,10
14,49,12
15,2,13
15,8,7
15,9,13
15,13,1
15,14,5
15,16,11
15,17,9
15,18,3
15,19,3
15,22,15
15,23,17
16,0,10
16,2,14
16,4,8
16,12,14
16,15,16
16,20,2
16,22,4
16,35,0
16,36,6
16,37,12
16,39,4
16,41,16
17,0,4
17,1,8
17,2,16
17,12,6
17,15,0
17,20,14
17,22,2
17,35,2
17,36,10
17,37,8
17,43,6
17,44,12
17,49,16
18,0,14
18,2,4
18,12,10
18,20,6
18,34,14
18,35,12
18,36,2
18,37,16
18,39,10
18,41,8
18,43,8
18,49,0
19,0,0
19,1,10
19,2,8
19,12,4
19,15,16
19,20,12
19,35,14
19,36,4
19,37,6
19,41,2
19,43,16
19,44,8
20,0,4
20,1,2
20,9,7
20,11,12
20,12,15
20,13,9
20,14,1
20,16,17
20,17,3
20,18,13
20,19,5
20,22,6
20,30,16
20,33,11
20,36,10
20,39,8
20,41,14
21,3,1
21,4,12
21,5,4
21,6,14
21,22,8
21,23,9
21,24,16
21,25,17
21,26,13
21,27,10
21,28,11
21,38,15
21,39,6
21,40,7
21,41,2
21,42,5
21,45,3
22,0,16
22,2,2
22,3,3
22,4,10
22,13,7
22,15,4
22,16,13
22,17,11
22,20,15
22,21,17
22,23,1
22,36,12
22,37,14
22,39,0
22,41,6
22,42,5
22,44,8
23,2,10
23,4,14
23,15,6
23,21,4
23,22,10
23,36,8
23,37,0
23,38,14
23,39,2
23,41,12
23,44,16
23,46,8
24,3,17
24,7,11
24,13,3
24,25,7
24,26,15
24,28,3
24,29,9
24,31,11
24,38,13
24,42,17
24,45,5
24,48,1
25,4,16
25,5,12
25,6,4
25,7,8
25,21,6
25,24,10
25,27,2
25,28,16
25,30,14
25,37,14
25,38,12
25,46,0
25,47,2
26,5,10
26,6,12
26,7,14
26,21,0
26,24,6
26,27,2
26,28,14
26,30,4
26,38,16
26,46,8
26,47,16
27,3,9
27,7,13
27,8,13
27,19,3
27,21,1
27,25,5
27,28,15
27,29,7
27,31,3
27,32,1
27,40,9
27,45,11
27,48,17
28,3,17
28,5,14
28,6,10
28,7,9
28,11,4
28,21,8
28,24,12
28,26,3
28,27,6
28,29,13
28,30,16
28,31,5
28,40,15
28,45,1
28,46,2
28,47,0
28,48,11
29,5,8
29,6,2
29,7,16
29,11,10
29,24,0
29,27,14
29,28,4
29,30,12
29,46,6
29,47,4
30,7,7
30,10,15
30,25,3
30,26,9
30,28,5
30,29,1
30,31,13
30,32,17
30,42,3
30,45,7
30,48,11
31,5,0
31,6,6
31,7,10
31,11,16
31,24,4
31,27,16
31,28,12
31,30,2
31,34,8
31,46,12
31,47,14
32,11,8
32,12,16
32,27,10
32,30,0
32,34,14
32,35,4
32,43,16
32,44,6
32,47,12
