FO_Karel,5,2723,58,2723,58
0,1,12
0,9,7
0,11,1
0,13,3
0,23,9
0,25,5
0,27,10
1,9,13
1,10,1
1,11,13
1,13,9
1,14,11
1,17,2
1,25,5
1,26,1
1,41,7
1,44,5
2,8,12
2,11,6
2,16,10
2,18,9
2,24,4
2,38,0
2,42,0
2,43,2
3,4,1
3,15,5
3,22,3
3,23,6
3,35,8
3,52,12
3,54,12
3,56,10
4,18,5
4,22,8
4,35,3
4,38,12
4,40,2
4,43,10
4,44,5
4,52,0
4,62,10
5,3,9
5,12,4
5,22,13
5,35,11
5,36,7
5,60,11
5,62,6
5,63,1
6,2,13
6,7,1
6,8,9
6,10,6
6,16,13
6,17,11
6,29,4
6,32,4
6,49,2
7,8,5
7,29,4
7,30,12
7,31,0
7,32,10
7,33,4
7,47,12
7,48,2
7,58,8
7,60,8
8,6,0
8,10,10
8,16,4
8,19,6
8,24,13
8,26,8
8,40,6
8,58,2
8,61,2
9,0,6
9,20,6
9,25,1
9,43,12
9,44,12
9,45,5
9,58,3
9,59,8
9,62,10
9,63,5
10,1,0
10,4,13
10,6,7
10,7,9
10,26,2
10,28,5
10,40,11
10,41,5
10,43,9
10,60,13
10,63,11
11,0,8
11,1,10
11,2,7
11,13,5
11,14,2
11,23,8
11,25,10
11,26,12
11,27,0
11,28,12
12,5,12
12,15,7
12,36,5
12,50,11
12,51,9
12,53,3
12,55,1
13,0,8
13,10,12
13,11,4
13,14,7
13,23,8
13,27,2
13,40,4
13,42,10
13,43,0
14,1,4
14,9,4
14,13,6
14,25,3
14,26,12
14,27,8
14,28,0
14,58,10
14,60,12
15,5,8
15,12,6
15,18,11
15,33,1
15,34,3
15,35,11
15,37,13
15,48,9
16,2,3
16,6,12
16,8,7
16,18,0
16,24,9
16,32,12
16,38,5
16,60,2
16,63,2
17,1,8
17,8,3
17,26,4
17,27,6
17,28,10
17,29,12
17,60,0
17,61,0
18,4,6
18,15,2
18,16,8
18,22,10
18,23,13
18,24,1
18,33,6
18,37,4
19,6,5
19,8,11
19,16,13
19,29,2
19,30,7
19,31,9
19,32,0
19,33,13
19,46,5
20,11,9
20,21,10
20,42,12
20,44,7
20,45,0
20,58,5
20,59,5
20,62,3
20,63,9
21,0,6
21,3,4
21,4,11
21,20,2
21,22,6
21,23,11
21,38,9
21,43,12
21,44,12
21,45,9
21,59,0
21,62,0
22,3,7
22,4,4
22,5,0
22,15,12
22,21,5
22,35,9
22,36,2
22,38,9
23,0,2
23,2,5
23,18,3
23,25,12
23,27,10
23,28,12
23,38,7
23,58,0
23,59,10
24,0,0
24,4,7
24,8,5
24,11,3
24,18,12
24,35,5
24,38,2
24,61,10
25,0,11
25,1,12
25,9,9
25,14,13
25,41,2
25,42,4
25,43,4
25,44,0
25,45,7
26,1,0
26,6,3
26,11,13
26,14,5
26,17,7
26,41,13
26,42,0
26,49,9
26,60,11
26,63,11
27,0,4
27,11,11
27,13,13
27,14,1
27,24,11
27,28,3
27,42,7
27,43,9
28,0,13
28,10,4
28,11,4
28,14,9
28,17,1
28,24,6
28,26,1
28,40,11
28,42,2
29,6,8
29,7,11
29,17,5
29,19,8
29,30,1
29,32,9
29,34,13
29,47,5
29,49,3
29,53,13
30,19,4
30,29,10
30,32,2
30,34,13
30,48,13
30,49,0
30,60,6
30,61,6
30,62,8
31,7,13
31,19,1
31,30,5
31,32,7
31,34,11
31,46,8
31,47,3
31,49,5
32,6,8
32,7,3
32,17,13
32,19,8
32,29,6
32,46,1
32,47,11
32,49,5
33,7,9
33,15,10
33,18,5
33,31,12
33,32,12
33,34,7
33,37,3
33,46,5
33,47,9
33,48,0
34,19,12
34,31,6
34,33,2
34,37,8
34,46,10
34,48,5
34,59,0
34,60,0
35,3,0
35,15,4
35,21,7
35,22,6
35,24,6
35,36,12
35,39,10
35,62,0
35,63,2
36,3,9
36,5,3
36,22,11
36,35,1
36,39,13
36,60,4
36,61,6
36,63,9
37,5,5
37,15,0
37,18,7
37,33,11
37,46,12
37,47,12
37,53,9
37,54,2
38,4,6
38,16,11
38,23,4
38,24,8
38,35,13
38,37,10
38,47,1
38,54,10
39,5,2
39,36,0
39,52,9
39,55,11
39,56,7
39,58,12
39,59,5
39,62,12
40,2,1
40,4,9
40,6,12
40,26,10
40,27,12
40,38,3
40,42,5
40,47,7
40,59,10
41,1,6
41,9,0
41,13,6
41,25,10
41,42,4
41,43,10
41,44,3
41,45,12
41,60,8
42,2,11
42,10,3
42,13,1
42,28,8
42,40,13
42,41,9
42,43,6
43,1,3
43,10,1
43,13,11
43,20,13
43,27,5
43,28,7
43,40,8
43,41,13
43,47,1
44,4,13
44,9,4
44,20,1
44,25,8
44,41,11
44,43,4
44,45,2
44,58,8
44,59,6
45,9,11
45,20,8
45,21,13
45,25,6
45,41,1
45,44,10
45,58,10
45,60,4
45,61,4
45,63,13
46,7,6
46,18,11
46,19,6
46,29,0
46,30,9
46,31,2
46,33,13
46,34,4
46,48,11
47,2,8
47,3,13
47,7,6
47,31,10
47,33,4
47,40,0
47,46,10
47,58,0
47,61,2
48,16,6
48,19,10
48,31,12
48,33,8
48,37,1
48,46,3
48,47,3
48,54,4
49,2,13
49,6,10
49,8,1
49,10,8
49,26,6
49,30,11
49,31,4
49,32,4
49,63,13
50,12,2
50,37,10
50,48,7
50,51,8
50,52,4
50,53,7
50,54,12
50,56,0
51,12,0
51,50,6
51,52,4
51,53,4
51,55,10
51,58,12
51,59,2
51,60,2
51,61,12
51,63,7
52,3,11
52,4,11
52,12,8
52,21,3
52,50,3
52,51,13
52,53,1
52,54,6
52,55,6
52,57,8
52,63,5
53,3,2
53,12,8
53,37,6
53,50,5
53,52,10
53,54,0
53,56,5
53,57,8
53,61,12
53,62,12
54,3,11
54,12,13
54,48,7
54,50,1
54,51,3
54,53,13
54,55,8
54,56,5
55,39,3
55,50,9
55,51,5
55,52,7
55,56,12
55,57,2
55,58,2
55,61,0
55,62,5
56,21,8
56,39,1
56,50,13
56,52,2
56,53,11
56,55,4
56,57,6
57,12,10
57,50,3
57,51,1
57,54,9
57,58,3
57,59,12
57,61,7
57,62,5
58,10,4
58,12,13
58,16,1
58,20,6
58,34,1
58,39,6
58,40,4
58,44,9
58,49,7
58,55,13
58,56,9
58,57,11
59,7,7
59,20,13
59,21,13
59,22,1
59,23,1
59,29,7
59,34,9
59,46,3
59,51,11
59,56,3
59,57,4
60,16,1
60,17,9
60,19,3
60,30,5
60,34,1
60,36,10
60,39,3
60,41,5
60,46,7
60,49,12
60,57,13
61,14,13
61,17,5
61,19,3
61,20,11
61,21,1
61,23,11
61,30,3
61,36,8
61,39,8
61,45,5
61,47,9
61,55,13
61,56,9
62,7,7
62,9,2
62,17,1
62,22,1
62,24,11
62,29,7
62,39,4
62,44,9
62,45,9
62,51,11
62,57,13
63,5,10
63,20,4
63,21,3
63,23,1
63,30,12
63,36,8
63,39,8
63,45,3
63,49,12
63,55,6
63,57,0
