588,Heuristic,i06,1
Time,Value 
7230,180649
7200,180649
7170,180649
7140,180653
7110,180653
7080,180703
7050,180715
7020,180715
6990,180717
6960,180718
6930,180718
6900,180722
6870,180726
6840,180746
6810,180746
6780,180755
6750,180769
6720,180782
6690,180783
6660,180784
6630,180784
6600,180816
6570,180827
6540,180849
6510,180849
6480,180867
6450,180873
6420,180878
6390,180926
6360,180926
6330,180926
6300,180953
6270,180953
6240,180953
6210,180957
6180,180965
6150,180965
6120,180979
6090,180997
6060,180997
6030,181004
6000,181004
5970,181009
5940,181011
5910,181040
5880,181040
5850,181050
5820,181056
5790,181056
5760,181113
5730,181119
5700,181136
5670,181164
5640,181164
5610,181178
5580,181192
5550,181192
5520,181196
5490,181202
5460,181249
5430,181249
5400,181255
5370,181257
5340,181260
5310,181260
5280,181283
5250,181306
5220,181308
5190,181309
5160,181309
5130,181321
5100,181393
5070,181418
5040,181444
5010,181447
4980,181469
4950,181490
4920,181490
4890,181498
4860,181502
4830,181503
4800,181503
4770,181510
4740,181528
4710,181555
4680,181566
4650,181575
4620,181593
4590,181596
4560,181596
4530,181607
4500,181620
4470,181621
4440,181628
4410,181642
4380,181649
4350,181652
4320,181674
4290,181682
4260,181699
4230,181701
4200,181703
4170,181705
4140,181705
4110,181713
4080,181718
4050,181735
4020,181735
3990,181844
3960,181874
3930,181941
3900,181961
3870,181961
3840,182016
3810,182016
1740,183927
1710,183950
1680,183977
1650,184012
1620,184025
1590,184048
1560,184056
1530,184086
1500,184092
1470,184113
1440,184153
1410,184178
1380,184184
1350,184292
1320,184373
1290,184503
1260,184522
1230,184552
1200,184606
1170,184641
1140,184712
1110,184750
1080,184816
1050,184943
1020,184994
990,185118
960,185132
930,185152
900,185220
870,185293
360,186319
330,186389
300,186492
270,186545
240,186614
210,186779
180,186829
150,186888
120,187078
90,187118
60,187136
30,187154
0,187191
390,186282
420,186269
450,186239
480,186221
510,186094
540,186062
570,186040
600,186029
630,185938
660,185902
690,185831
720,185722
750,185672
780,185590
810,185444
840,185359
1770,183917
1800,183848
1830,183809
1860,183730
1890,183672
1920,183645
1950,183637
1980,183611
2010,183562
2040,183558
2070,183525
2100,183510
2130,183484
2160,183474
2190,183459
2220,183396
2250,183381
2280,183366
2310,183321
2340,183258
2370,183228
2400,183191
2430,183161
2460,183158
2490,183151
2520,183122
2550,183080
2580,183057
2610,183018
2640,182947
2670,182947
2700,182925
2730,182902
2760,182849
2790,182818
2820,182800
2850,182793
2880,182790
2910,182754
2940,182672
2970,182666
3000,182646
3030,182645
3060,182623
3090,182603
3120,182540
3150,182525
3180,182487
3210,182458
3240,182425
3270,182410
3300,182392
3330,182373
3360,182364
3390,182342
3420,182295
3450,182283
3480,182265
3510,182230
3540,182113
3570,182083
3600,182083
3630,182076
3660,182060
3690,182056
3720,182036
3750,182017
3780,182017
Final, 180649,7231

Round,H_team,A_team 
0,25,0
0,22,1
0,12,2
0,6,3
0,9,4
0,15,5
0,11,7
0,10,8
0,21,13
0,32,14
0,33,16
0,29,17
0,23,18
0,30,19
0,31,20
0,28,24
0,27,26
0,34,36
0,48,35
0,37,43
0,61,38
0,57,39
