Meta_Karel,4,3833,16,3875,8
0,20,8
0,42,10
0,45,4
0,53,6
0,99,3
0,100,12
0,143,0
1,25,11
1,37,13
1,41,6
1,100,4
1,101,1
1,102,2
1,141,9
2,8,13
2,19,6
2,28,2
2,34,11
2,35,4
2,77,1
2,85,9
3,18,10
3,19,0
3,85,3
3,86,12
3,118,8
3,121,6
3,142,5
4,19,9
4,22,13
4,33,8
4,80,4
4,82,11
4,83,1
4,143,6
5,79,13
5,80,0
5,81,2
5,84,7
5,86,9
5,112,11
5,116,5
6,5,1
6,48,4
6,49,7
6,79,6
6,81,11
6,104,13
6,115,9
7,3,2
7,18,12
7,85,5
7,89,0
7,118,4
7,120,10
7,142,8
8,68,2
8,69,6
8,73,7
8,75,9
8,76,12
8,77,4
8,140,0
9,39,0
9,40,5
9,131,9
9,138,3
9,141,7
9,142,12
9,143,2
10,25,6
10,39,8
10,46,0
10,50,5
10,139,12
10,141,3
10,143,10
11,10,4
11,23,9
11,29,2
11,37,11
11,38,0
11,40,12
11,103,6
12,15,12
12,17,3
12,27,0
12,51,10
12,54,5
12,60,8
12,142,6
13,5,6
13,48,2
13,83,9
13,92,4
13,107,11
13,120,1
13,143,13
14,6,10
14,43,7
14,44,5
14,47,12
14,61,1
14,78,8
14,103,3
15,12,1
15,52,10
15,59,4
15,60,13
15,61,11
15,63,8
15,139,6
16,95,2
16,96,4
16,97,13
16,129,9
16,133,6
16,138,1
16,141,11
17,30,2
17,31,1
17,32,11
17,44,7
17,61,9
17,62,13
17,106,4
18,3,4
18,7,6
18,19,2
18,28,11
18,82,9
18,116,13
18,119,1
19,2,8
19,4,5
19,7,1
19,8,10
19,18,7
19,28,12
19,82,3
20,23,4
20,24,9
20,45,1
20,53,13
20,100,11
20,106,6
20,140,2
21,46,9
21,83,4
21,87,6
21,88,13
21,90,2
21,92,1
21,135,11
22,4,0
22,5,10
22,58,12
22,65,5
22,74,7
22,79,8
22,142,3
23,20,12
23,32,5
23,38,10
23,40,8
23,44,2
23,47,0
23,108,6
24,0,2
24,20,0
24,38,12
24,45,10
24,99,7
24,100,8
24,143,4
25,1,0
25,9,10
25,39,7
25,46,8
25,101,5
25,102,12
25,105,3
26,88,10
26,90,8
26,91,4
26,92,6
26,128,2
26,137,0
26,141,13
27,12,13
27,53,3
27,60,6
27,106,11
27,130,1
27,140,10
27,143,8
28,2,10
28,18,3
28,34,8
28,35,13
28,76,6
28,85,1
28,129,4
29,1,3
29,10,9
29,25,13
29,37,7
29,47,5
29,102,11
29,105,0
30,17,12
30,27,4
30,42,8
30,43,10
30,45,3
30,51,6
30,53,1
31,17,8
31,32,6
31,43,12
31,44,0
31,61,2
31,62,4
31,108,11
32,11,8
32,31,7
32,43,0
32,44,12
32,50,10
32,61,4
32,108,2
33,4,2
33,19,13
33,22,4
33,72,6
33,82,1
33,83,11
33,84,9
34,2,5
34,19,4
34,28,0
34,35,2
34,36,10
34,94,12
34,129,7
35,28,5
35,33,12
35,36,0
35,83,6
35,86,3
35,87,8
35,137,10
36,28,9
36,35,7
36,46,4
36,86,1
36,90,6
36,135,13
36,139,11
37,11,5
37,29,6
37,38,8
37,40,3
37,47,10
37,49,0
37,50,12
38,0,11
38,9,4
38,11,13
38,29,1
38,37,2
38,45,6
38,105,9
39,9,13
39,10,2
39,25,1
39,29,4
39,41,11
39,46,6
39,102,9
40,14,4
40,23,1
40,24,11
40,32,13
40,37,9
40,100,2
40,107,6
41,0,7
41,1,12
41,25,2
41,39,5
41,99,9
41,101,3
41,102,0
42,0,1
42,17,6
42,24,13
42,27,2
42,51,4
42,53,11
42,106,9
43,14,2
43,44,4
43,62,11
43,81,6
43,103,1
43,106,13
43,108,9
44,14,9
44,31,13
44,32,3
44,47,8
44,62,6
44,103,11
44,108,1
45,0,9
45,20,7
45,24,5
45,30,13
45,42,0
45,99,11
45,137,2
46,10,7
46,21,3
46,88,1
46,90,10
46,105,5
46,130,13
46,133,11
47,14,6
47,37,4
47,48,9
47,78,2
47,103,13
47,105,11
47,107,1
48,13,8
48,49,5
48,50,3
48,62,1
48,80,6
48,104,11
48,107,13
49,23,13
49,47,3
49,50,8
49,78,6
49,104,1
49,107,4
49,116,11
50,11,1
50,23,11
50,49,2
50,104,6
50,105,13
50,107,9
50,140,4
51,0,5
51,30,11
51,42,7
51,53,9
51,57,13
51,106,1
51,131,2
52,54,13
52,55,8
52,56,6
52,57,1
52,59,11
52,60,4
52,63,2
53,12,4
53,27,12
53,42,5
53,45,8
53,51,0
53,106,2
53,138,10
54,12,9
54,52,0
54,55,6
54,56,4
54,60,2
54,63,12
54,136,7
55,12,2
55,52,5
55,54,10
55,56,9
55,63,7
55,136,12
55,142,0
56,15,2
56,52,7
56,54,8
56,58,5
56,63,0
56,114,10
56,134,12
57,30,5
57,42,12
57,54,3
57,59,8
57,60,10
57,112,6
57,132,0
58,22,1
58,57,9
58,59,13
58,71,3
58,112,4
58,114,7
58,115,11
59,15,7
59,52,3
59,58,0
59,63,10
59,112,9
59,115,5
59,140,12
60,15,0
60,27,7
60,31,9
60,52,12
60,54,11
60,55,3
60,63,5
61,6,12
61,15,5
61,17,0
61,31,10
61,43,8
61,59,6
61,62,3
62,6,8
62,14,0
62,17,5
62,44,10
62,57,2
62,61,7
62,81,12
63,15,3
63,52,9
63,54,1
63,55,4
63,56,11
63,110,13
63,132,6
64,65,4
64,66,6
64,71,11
64,109,12
64,113,2
64,114,0
64,139,8
65,58,8
65,67,3
65,71,6
65,72,0
65,74,2
65,109,10
65,113,12
66,67,10
66,70,0
66,109,5
66,110,8
66,111,3
66,135,7
66,137,12
67,65,11
67,66,2
67,70,12
67,73,9
67,75,7
67,109,4
67,135,0
68,69,1
68,73,3
68,76,8
68,84,5
68,113,10
68,117,13
68,119,6
69,2,7
69,8,11
69,73,12
69,75,0
69,76,2
69,111,9
69,119,4
70,64,13
70,65,9
70,66,11
70,67,1
70,110,6
70,114,8
70,136,3
71,22,2
71,65,7
71,70,10
71,74,0
71,84,12
71,114,4
71,138,8
72,8,5
72,64,10
72,68,12
72,71,1
72,113,3
72,117,7
72,134,8
73,66,13
73,77,11
73,109,2
73,111,4
73,113,0
73,117,6
73,137,8
74,4,3
74,33,5
74,64,1
74,65,13
74,71,9
74,72,11
74,132,8
75,8,3
75,68,11
75,69,8
