0,MiaoAlgo,I_GAL40_20,500,10
NrSuccesfullMatchings,610249,NrInfeasibleMatchings,0
Time,Value 
7110,567664
7080,567664
7050,567664
7020,567664
6990,567664
6960,567664
6930,567664
6900,567664
6870,567664
6840,567664
6810,567664
6780,567664
6750,567664
6720,567664
6690,567664
6660,567664
6630,567664
6600,567664
6570,567664
6540,567664
6510,567664
6480,567664
6450,567664
6420,567664
6390,567664
6360,567664
6330,567664
6300,567664
6270,567664
6240,567664
6210,567664
6180,567664
6150,567664
6120,567664
6090,567664
6060,567664
6030,567664
6000,567664
5970,567664
5940,567664
5910,567664
5880,567664
5850,567664
5820,567664
5790,567664
5760,567664
5730,567664
5700,567664
5670,567664
5640,567664
5610,567664
5580,567664
5550,567664
5520,567664
5490,567664
5460,567664
5430,567664
5400,567664
5370,567664
5340,567664
5310,567664
5280,567664
5250,567664
5220,567664
5190,567664
5160,567664
5130,567664
5100,567664
5070,567664
5040,567664
5010,567664
4980,567664
4950,567664
4920,567664
4890,567664
4860,567664
4830,567664
4800,567664
4770,567664
4740,567664
4710,567664
4680,567664
4650,567664
4620,567664
4590,567664
4560,567664
4530,567664
4500,567664
4470,567664
4440,567664
4410,567664
4380,567664
4350,567664
4320,567664
4290,567664
4260,567664
4230,567664
4200,567664
4170,567664
4140,567664
4110,567664
4080,567664
4050,567664
4020,567664
3990,567664
3960,567664
3930,567664
3900,567664
3870,567664
3840,567664
3810,567664
1740,568077
1710,568459
1680,568459
1650,568504
1620,568504
1590,568504
1560,568518
1530,568518
1500,568518
1470,568518
1440,568518
1410,568518
1380,568518
1350,568518
1320,568518
1290,568518
1260,568518
1230,568518
1200,568518
1170,568518
1140,568518
1110,568518
1080,568518
1050,568518
1020,568518
990,568518
960,568518
930,568518
900,568518
870,568518
360,568871
330,569875
300,570403
270,570955
240,571060
210,571060
180,571060
150,571060
120,572508
90,572640
60,572778
30,572780
0,573480
390,568865
420,568735
450,568735
480,568518
510,568518
540,568518
570,568518
600,568518
630,568518
660,568518
690,568518
720,568518
750,568518
780,568518
810,568518
840,568518
1770,567664
1800,567664
1830,567664
1860,567664
1890,567664
1920,567664
1950,567664
1980,567664
2010,567664
2040,567664
2070,567664
2100,567664
2130,567664
2160,567664
2190,567664
2220,567664
2250,567664
2280,567664
2310,567664
2340,567664
2370,567664
2400,567664
2430,567664
2460,567664
2490,567664
2520,567664
2550,567664
2580,567664
2610,567664
2640,567664
2670,567664
2700,567664
2730,567664
2760,567664
2790,567664
2820,567664
2850,567664
2880,567664
2910,567664
2940,567664
2970,567664
3000,567664
3030,567664
3060,567664
3090,567664
3120,567664
3150,567664
3180,567664
3210,567664
3240,567664
3270,567664
3300,567664
3330,567664
3360,567664
3390,567664
3420,567664
3450,567664
3480,567664
3510,567664
3540,567664
3570,567664
3600,567664
3630,567664
3660,567664
3690,567664
3720,567664
3750,567664
3780,567664
Final, 567664,7231

Round,H_team,A_team 
0,0,2
0,1,3
0,24,4
0,6,5
0,26,7
0,8,16
0,14,9
0,10,11
0,18,12
0,15,13
0,29,17
0,19,23
0,22,20
0,30,21
0,25,36
0,27,31
0,28,39
0,35,32
0,38,33
0,34,37
1,0,1
1,2,13
1,3,5
1,6,4
1,31,7
1,19,8
1,12,9
1,10,15
1,11,23
1,14,17
1,16,28
1,18,22
1,21,20
1,25,24
1,26,27
1,30,29
1,38,32
1,35,33
1,34,36
1,37,39
2,0,13
2,2,1
2,3,11
2,4,5
2,6,8
2,27,7
2,29,9
2,10,23
2,17,12
2,14,18
2,20,15
2,16,19
2,39,21
2,30,22
2,24,26
2,38,25
2,33,28
2,35,31
2,34,32
2,37,36
3,5,0
3,1,6
3,16,2
3,7,3
3,4,8
3,9,17
3,19,10
3,15,11
3,12,30
3,13,20
3,22,14
3,29,18
3,37,21
3,23,38
3,24,34
3,32,25
3,26,31
3,27,35
3,36,28
3,39,33
4,6,0
4,9,1
4,8,2
4,15,3
4,4,16
4,5,10
4,7,20
4,13,11
4,22,12
4,30,14
4,18,17
4,19,21
4,33,23
4,29,24
4,31,25
4,26,35
4,32,27
4,28,37
4,38,34
4,36,39
5,0,4
5,17,1
5,2,14
5,3,20
5,11,5
5,6,16
5,7,13
5,8,10
5,18,9
5,15,12
5,19,28
5,21,36
5,22,29
5,39,23
5,30,24
5,25,26
5,38,27
5,31,32
5,33,37
5,35,34
6,0,7
6,14,1
6,2,4
6,31,3
6,5,16
6,25,6
6,21,8
6,9,22
6,10,39
6,28,11
6,20,12
6,13,32
6,33,15
6,17,24
6,30,18
6,36,19
6,23,37
6,29,26
6,34,27
6,35,38
7,0,32
7,1,4
7,12,2
7,27,3
7,5,7
7,24,6
7,8,17
7,9,30
7,20,10
7,16,11
7,13,22
7,14,26
7,39,15
7,21,18
7,37,19
7,35,23
7,25,34
7,28,38
7,29,31
7,36,33
8,11,0
8,1,7
8,9,2
8,26,3
8,4,25
8,8,5
8,30,6
8,10,13
8,14,12
8,36,15
8,33,16
8,17,21
8,20,18
8,39,19
8,27,22
8,32,23
8,24,31
8,28,35
8,34,29
8,37,38
9,15,0
9,1,12
9,18,2
9,3,13
9,4,9
9,19,5
9,6,28
9,7,32
9,8,24
9,10,33
9,11,20
9,31,14
9,39,16
9,17,30
9,22,21
9,27,23
9,25,29
9,34,26
9,37,35
9,38,36
10,0,12
10,18,1
10,2,17
10,3,4
10,5,25
10,7,6
10,23,8
10,9,24
10,28,10
10,19,11
10,13,27
10,29,14
10,15,22
10,16,37
10,20,33
10,21,35
10,26,30
10,34,31
10,32,36
10,38,39
11,0,18
11,29,1
11,2,22
11,3,6
11,4,17
11,13,5
11,12,7
11,8,11
11,26,9
11,16,10
11,14,24
11,23,15
11,19,25
11,20,27
11,21,33
11,28,34
11,30,37
11,38,31
11,32,39
11,35,36
12,8,0
12,30,1
12,2,3
12,4,19
12,5,18
12,6,17
12,22,7
12,31,9
12,21,10
12,11,25
12,12,13
12,20,14
12,15,27
12,36,16
12,23,28
12,24,38
12,32,26
12,29,37
12,33,34
12,35,39
13,0,3
13,1,20
13,10,2
13,22,4
13,5,23
13,6,19
13,7,18
13,37,8
13,27,9
13,11,36
13,12,29
13,17,13
13,33,14
13,15,28
13,16,21
13,24,32
13,25,35
13,26,38
13,31,30
13,39,34
14,9,0
14,1,21
14,15,2
14,19,3
14,4,29
14,35,5
14,34,6
14,7,10
14,39,8
14,33,11
14,26,12
14,14,13
14,38,16
14,17,20
14,18,24
14,22,31
14,23,36
14,25,37
14,27,30
14,32,28
15,30,0
15,1,27
15,23,2
15,3,10
15,4,14
15,32,5
15,6,35
15,7,15
15,8,29
15,9,20
15,39,11
15,25,12
15,13,33
15,34,16
15,36,17
15,18,31
15,38,19
15,28,21
15,26,22
15,24,37
16,29,0
16,8,1
16,2,7
16,9,3
16,21,4
16,34,5
16,6,26
16,10,35
16,11,38
16,12,31
16,13,18
16,14,15
16,23,16
16,37,17
16,32,19
16,20,39
16,24,22
16,28,25
16,27,33
16,36,30
17,0,23
17,1,13
17,2,20
17,3,32
17,37,4
17,5,26
17,14,6
17,7,34
17,12,8
17,21,9
17,10,36
17,11,35
17,15,38
17,16,25
17,17,22
17,18,39
17,24,19
17,27,29
17,28,30
17,31,33
18,17,0
18,1,24
18,21,2
18,3,34
18,36,4
18,5,27
18,12,6
18,7,14
18,18,8
18,16,9
18,10,37
18,11,32
18,13,38
18,31,15
18,19,26
18,20,28
18,22,39
18,23,25
18,35,29
18,33,30
19,20,0
19,31,1
19,2,24
19,3,14
19,4,10
