42,MiaoAlgo,I_NFL32_24,1000,100
NrSuccesfullMatchings,1573520,NrInfeasibleMatchings,126332
Time,Value 
6060,574273
6030,574273
6000,574273
5970,574273
5940,574273
5910,574273
5880,574273
5850,574273
5820,574273
5790,574273
5760,574273
5730,574273
5700,574273
5670,574273
5640,574273
5610,574273
5580,574273
5550,574273
5520,574273
5490,574273
5460,574273
5430,574273
5400,574273
5370,574273
5340,574273
5310,574273
5280,574273
5250,574273
5220,574273
5190,574273
5160,574273
5130,574273
5100,574273
5070,574273
5040,574273
5010,574273
4980,574273
4950,574273
4920,574273
4890,574273
4860,574273
4830,574273
4800,574273
4770,574273
4740,574273
4710,574273
4680,574273
4650,574273
4620,574273
4590,574273
4560,574273
4530,574273
4500,574273
4470,574273
4440,574273
4410,574273
4380,574273
4350,574273
4320,574273
4290,574273
4260,574273
4230,574273
4200,574273
4170,574273
4140,574273
4110,574273
4080,574273
4050,574273
4020,574273
3990,574273
3960,574273
3930,574273
3900,574273
3870,574273
3840,574273
3810,574273
1740,574273
1710,574273
1680,574273
1650,574273
1620,574273
1590,574273
1560,574273
1530,574273
1500,574273
1470,574273
1440,574273
1410,574273
1380,574273
1350,574273
1320,574273
1290,574273
1260,574273
1230,574273
1200,574273
1170,574273
1140,574273
1110,574273
1080,574273
1050,574273
1020,574273
990,574273
960,574273
930,574273
900,574273
870,574273
360,574273
330,574273
300,574273
270,574273
240,574273
210,574273
180,574273
150,574273
120,574273
90,574273
60,574273
30,574273
0,581862
390,574273
420,574273
450,574273
480,574273
510,574273
540,574273
570,574273
600,574273
630,574273
660,574273
690,574273
720,574273
750,574273
780,574273
810,574273
840,574273
1770,574273
1800,574273
1830,574273
1860,574273
1890,574273
1920,574273
1950,574273
1980,574273
2010,574273
2040,574273
2070,574273
2100,574273
2130,574273
2160,574273
2190,574273
2220,574273
2250,574273
2280,574273
2310,574273
2340,574273
2370,574273
2400,574273
2430,574273
2460,574273
2490,574273
2520,574273
2550,574273
2580,574273
2610,574273
2640,574273
2670,574273
2700,574273
2730,574273
2760,574273
2790,574273
2820,574273
2850,574273
2880,574273
2910,574273
2940,574273
2970,574273
3000,574273
3030,574273
3060,574273
3090,574273
3120,574273
3150,574273
3180,574273
3210,574273
3240,574273
3270,574273
3300,574273
3330,574273
3360,574273
3390,574273
3420,574273
3450,574273
3480,574273
3510,574273
3540,574273
3570,574273
3600,574273
3630,574273
3660,574273
3690,574273
3720,574273
3750,574273
3780,574273
Final, 574273,6074

