2486,MiaoAlgo,I_GAL40_20,500,30
NrSuccesfullMatchings,105559,NrInfeasibleMatchings,0
Time,Value 
2130,571043
2100,571400
2070,571400
2040,571400
2010,571400
1980,571400
1950,571400
1920,571400
1890,571400
1860,571400
1830,571400
1800,571400
1770,571400
840,571872
810,572103
780,572125
750,572125
720,572254
690,572254
660,572254
630,572307
600,572342
570,572342
540,572342
510,572342
480,572342
450,572421
420,572421
390,572421
0,575876
30,575699
60,575058
90,574246
120,573942
150,573555
180,573555
210,573549
240,573383
270,573353
300,573353
330,573318
360,572421
870,571872
900,571650
930,571584
960,571584
990,571584
1020,571584
1050,571584
1080,571584
1110,571584
1140,571584
1170,571584
1200,571400
1230,571400
1260,571400
1290,571400
1320,571400
1350,571400
1380,571400
1410,571400
1440,571400
1470,571400
1500,571400
1530,571400
1560,571400
1590,571400
1620,571400
1650,571400
1680,571400
1710,571400
1740,571400
Final, 571043,7231

