5003,MiaoAlgo,I_BRA24_18,10000,30
NrSuccesfullMatchings,3881819,NrInfeasibleMatchings,604746
Time,Value 
4020,451811
3990,451811
3960,451811
3930,451811
3900,451811
3870,451811
3840,451811
3810,451811
1740,451811
1710,451811
1680,451811
1650,451811
1620,451811
1590,451811
1560,451811
1530,451811
1500,451811
1470,451811
1440,451811
1410,451811
1380,451811
1350,451811
1320,451811
1290,451811
1260,451811
1230,451811
1200,451811
1170,451811
1140,451811
1110,451811
1080,451811
1050,451811
1020,451811
990,451811
960,451811
930,451811
900,451811
870,451811
360,451811
330,451811
300,451811
270,451811
240,451811
210,451811
180,451811
150,451811
120,472838
90,474168
60,476046
30,481359
0,489589
390,451811
420,451811
450,451811
480,451811
510,451811
540,451811
570,451811
600,451811
630,451811
660,451811
690,451811
720,451811
750,451811
780,451811
810,451811
840,451811
1770,451811
1800,451811
1830,451811
1860,451811
1890,451811
1920,451811
1950,451811
1980,451811
2010,451811
2040,451811
2070,451811
2100,451811
2130,451811
2160,451811
2190,451811
2220,451811
2250,451811
2280,451811
2310,451811
2340,451811
2370,451811
2400,451811
2430,451811
2460,451811
2490,451811
2520,451811
2550,451811
2580,451811
2610,451811
2640,451811
2670,451811
2700,451811
2730,451811
2760,451811
2790,451811
2820,451811
2850,451811
2880,451811
2910,451811
2940,451811
2970,451811
3000,451811
3030,451811
3060,451811
3090,451811
3120,451811
3150,451811
3180,451811
3210,451811
3240,451811
3270,451811
3300,451811
3330,451811
3360,451811
3390,451811
3420,451811
3450,451811
3480,451811
3510,451811
3540,451811
3570,451811
3600,451811
3630,451811
3660,451811
3690,451811
3720,451811
3750,451811
3780,451811
Final, 451811,7231

Round,H_team,A_team 
0,0,6
0,1,7
0,23,2
0,3,19
0,4,16
0,15,5
0,10,8
0,17,9
0,18,11
0,14,12
0,13,22
0,21,20
1,0,9
1,16,1
1,2,18
1,3,21
1,4,7
1,5,14
1,6,22
1,11,8
1,23,10
1,15,12
1,13,17
1,20,19
2,8,0
2,1,15
2,2,10
2,3,20
2,4,19
2,12,5
2,11,6
2,7,14
2,22,9
2,16,13
2,17,21
2,23,18
3,22,0
3,5,1
3,8,2
3,17,3
3,12,4
3,20,6
3,7,13
3,9,23
3,10,18
3,16,11
3,15,14
3,19,21
4,0,23
4,20,1
4,9,2
4,3,13
4,14,4
4,8,5
4,10,6
4,15,7
4,11,12
4,21,16
4,18,17
4,22,19
5,0,2
5,4,1
5,3,9
5,7,5
5,6,23
5,18,8
5,10,17
5,13,11
5,12,19
5,14,20
5,16,15
5,21,22
6,13,0
6,1,12
6,2,17
6,3,4
6,16,5
6,6,18
6,7,20
6,23,8
6,9,11
6,22,10
6,14,21
6,19,15
7,0,3
7,1,14
7,6,2
7,4,15
7,5,19
7,21,7
7,22,8
7,10,9
7,23,11
7,20,12
7,18,13
7,17,16
8,21,0
8,1,17
8,11,2
8,3,23
8,5,4
8,8,6
8,7,22
8,18,9
8,10,13
8,12,16
8,19,14
8,15,20
9,0,18
9,19,1
9,2,13
9,7,3
9,8,4
9,5,20
9,6,9
9,10,11
9,12,22
9,14,16
9,15,17
9,21,23
10,11,0
10,23,1
10,2,5
10,16,3
10,4,22
10,6,21
10,7,12
10,9,8
10,19,10
10,13,15
10,17,14
10,20,18
11,0,20
11,2,1
11,12,3
11,17,4
11,23,5
11,6,16
11,8,7
11,9,19
11,10,21
11,11,15
11,13,14
11,22,18
12,0,10
12,1,13
12,22,2
12,3,15
12,9,4
12,11,5
12,14,6
12,16,7
12,12,8
12,17,19
12,18,21
12,23,20
13,0,4
13,1,11
13,19,2
13,5,3
13,12,6
13,7,17
13,8,20
13,21,9
13,16,10
13,13,23
13,18,14
13,15,22
14,7,0
14,1,3
14,2,21
14,4,11
14,5,22
14,6,19
14,15,8
14,9,12
14,10,14
14,20,13
14,18,16
14,17,23
15,5,0
15,21,1
15,2,16
15,6,3
15,4,18
15,19,7
15,14,8
15,9,15
15,20,10
15,17,11
15,13,12
15,22,23
16,14,0
16,8,1
16,2,15
16,3,10
16,4,6
16,13,5
16,11,7
16,20,9
16,21,12
16,23,16
16,22,17
16,19,18
17,12,0
17,1,6
17,14,2
17,11,3
17,20,4
17,5,21
17,18,7
17,8,17
17,9,13
17,15,10
17,16,22
17,19,23
