11,MiaoAlgo,I_CIRC40_20,500,100
NrSuccesfullMatchings,561766,NrInfeasibleMatchings,0
Time,Value 
2970,3632
2940,3632
2910,3632
2880,3632
2850,3632
2820,3632
2790,3632
2760,3632
2730,3632
2700,3632
2670,3632
2640,3632
2610,3632
2580,3632
2550,3632
2520,3632
2490,3632
2460,3632
2430,3632
2400,3632
2370,3632
2340,3632
2310,3632
2280,3632
2250,3632
2220,3632
2190,3632
2160,3632
2130,3632
2100,3632
2070,3632
2040,3632
2010,3632
1980,3632
1950,3632
1920,3632
1890,3632
1860,3632
1830,3632
1800,3632
1770,3632
840,3632
810,3632
780,3632
750,3632
720,3632
690,3632
660,3632
630,3632
600,3632
570,3632
540,3632
510,3632
480,3632
450,3632
420,3632
390,3632
0,3838
30,3732
60,3670
90,3670
120,3632
150,3632
180,3632
210,3632
240,3632
270,3632
300,3632
330,3632
360,3632
870,3632
900,3632
930,3632
960,3632
990,3632
1020,3632
1050,3632
1080,3632
1110,3632
1140,3632
1170,3632
1200,3632
1230,3632
1260,3632
1290,3632
1320,3632
1350,3632
1380,3632
1410,3632
1440,3632
1470,3632
1500,3632
1530,3632
1560,3632
1590,3632
1620,3632
1650,3632
1680,3632
1710,3632
1740,3632
Final, 3632,2997

