5003,MiaoAlgo,I_NFL32_24,1000,100
NrSuccesfullMatchings,1260048,NrInfeasibleMatchings,341923
Time,Value 
Final, 584757,7231

Round,H_team,A_team 
0,0,2
0,25,1
0,3,6
0,4,5
0,8,7
0,9,26
0,10,29
0,11,17
0,30,12
0,13,15
0,27,14
0,16,19
0,24,18
0,20,22
0,21,23
0,28,31
1,18,0
1,1,9
1,2,16
1,19,3
1,7,4
1,5,10
1,6,24
1,22,8
1,29,11
1,12,28
1,31,13
1,14,21
1,15,30
1,17,27
1,23,20
1,26,25
2,16,0
2,1,26
2,3,2
2,24,4
2,5,7
2,18,6
2,9,8
2,10,20
2,11,27
2,12,21
2,13,30
2,29,14
2,15,31
2,17,28
2,19,22
2,25,23
3,0,3
3,27,1
3,2,19
3,4,9
3,22,5
3,6,16
3,7,18
3,8,10
3,30,11
3,31,12
3,21,13
3,14,17
3,28,15
3,20,25
3,23,29
3,26,24
4,6,0
4,1,4
4,2,22
4,3,18
4,5,19
4,16,7
4,29,8
4,9,24
4,25,10
4,13,11
4,15,12
4,20,14
4,17,23
4,28,21
4,27,26
4,31,30
5,0,5
5,11,1
5,23,2
5,7,3
5,4,29
5,19,6
5,8,20
5,22,9
5,10,27
5,12,13
5,14,31
5,21,15
5,18,16
5,26,17
5,24,25
5,30,28
6,0,23
6,1,17
6,2,20
6,16,3
6,10,4
6,6,5
6,7,22
6,24,8
6,25,9
6,12,11
6,28,13
6,14,15
6,19,18
6,31,21
6,26,29
6,27,30
7,22,0
7,13,1
7,18,2
7,3,24
7,4,19
7,5,16
7,9,6
7,20,7
7,8,26
7,21,10
7,11,25
7,29,12
7,30,14
7,15,27
7,17,31
7,23,28
8,19,0
8,1,24
8,6,2
8,3,5
8,8,4
8,28,7
8,27,9
8,10,26
8,11,31
8,12,20
8,13,14
8,29,15
8,23,16
8,30,17
8,25,18
8,21,22
9,0,28
9,18,1
9,2,21
9,4,3
9,5,8
9,7,6
9,9,10
9,15,11
9,14,12
9,17,13
9,16,25
9,24,19
9,20,29
9,22,23
9,26,30
9,31,27
10,7,0
10,19,1
10,2,5
10,3,28
10,4,23
10,22,6
10,8,12
10,18,9
10,10,17
10,11,14
10,13,27
10,26,15
10,16,24
10,21,20
10,25,30
10,29,31
11,0,4
11,1,3
11,24,2
11,5,18
11,6,26
11,12,7
11,14,8
11,9,19
11,15,10
11,28,11
11,23,13
11,20,16
11,17,29
11,30,21
11,31,22
11,27,25
12,24,0
12,1,6
12,2,13
12,3,11
12,4,18
12,5,21
12,14,7
12,8,16
12,9,30
12,28,10
12,23,12
12,15,22
12,25,17
12,19,26
12,20,31
12,27,29
13,0,14
13,16,1
13,7,2
13,22,3
13,6,4
13,26,5
13,18,8
13,11,9
13,10,24
13,12,27
13,13,25
13,17,15
13,21,19
13,30,20
13,31,23
13,29,28
14,0,26
14,1,30
14,4,2
14,3,14
14,25,5
14,6,29
14,21,7
14,8,31
14,9,16
14,11,10
14,12,19
14,13,20
14,15,23
14,17,24
14,18,22
14,27,28
15,30,0
15,31,1
15,2,8
15,23,3
15,22,4
15,5,9
15,28,6
15,7,17
15,10,12
15,26,11
15,29,13
15,14,18
15,20,15
15,16,21
15,19,25
15,24,27
16,27,0
16,15,1
16,9,2
16,20,3
16,4,16
16,5,24
16,30,6
16,7,19
16,8,23
16,10,13
16,18,11
16,17,12
16,28,14
16,21,29
16,26,22
16,25,31
17,0,20
17,1,5
17,2,15
17,3,9
17,12,4
17,6,25
17,24,7
17,13,8
17,14,10
17,11,21
17,16,17
17,23,18
17,19,27
17,22,28
17,31,26
17,29,30
18,9,0
18,10,1
18,2,28
18,3,17
18,14,4
18,5,31
18,6,15
18,7,23
18,30,8
18,24,11
18,25,12
18,13,26
18,22,16
18,29,18
18,19,20
18,27,21
19,0,25
19,1,2
19,21,3
19,4,13
19,20,5
19,11,6
19,15,7
19,8,19
19,17,9
19,31,10
19,12,22
19,26,14
19,16,29
19,18,27
19,23,30
19,28,24
20,1,0
20,2,31
20,3,8
20,4,11
20,5,23
20,27,6
20,30,7
20,9,14
20,18,10
20,12,24
20,22,13
20,25,15
20,26,16
20,21,17
20,19,29
20,28,20
21,0,21
21,29,1
21,11,2
21,31,3
21,17,4
21,15,5
21,6,12
21,7,26
21,8,28
21,13,9
21,10,30
21,14,25
21,16,27
21,20,18
21,23,19
21,24,22
22,10,0
22,1,7
22,2,29
22,3,12
22,27,4
22,13,5
22,6,21
22,8,17
22,15,9
22,11,20
22,14,19
22,16,28
22,18,31
22,25,22
22,23,26
22,24,30
23,0,11
23,12,1
23,30,2
23,26,3
23,4,15
23,5,27
23,20,6
23,7,13
23,21,8
23,9,23
23,19,10
23,22,14
23,31,16
23,17,18
23,29,24
23,28,25
