11,MiaoAlgo,I_LINE40_20,1000,100
NrSuccesfullMatchings,785489,NrInfeasibleMatchings,0
Time,Value 
4020,4956
3990,4956
3960,4956
3930,4956
3900,4956
3870,4956
3840,4956
3810,4956
1740,4956
1710,4956
1680,4956
1650,4956
1620,4956
1590,4956
1560,4956
1530,4956
1500,4956
1470,4956
1440,4956
1410,4956
1380,4956
1350,4956
1320,4956
1290,4956
1260,4956
1230,4956
1200,4956
1170,4956
1140,4956
1110,4956
1080,4956
1050,4956
1020,4956
990,4956
960,4956
930,4956
900,4956
870,4956
360,4956
330,4956
300,4956
270,4956
240,4956
210,4956
180,4956
150,4956
120,5002
90,5002
60,5106
30,5106
0,5248
390,4956
420,4956
450,4956
480,4956
510,4956
540,4956
570,4956
600,4956
630,4956
660,4956
690,4956
720,4956
750,4956
780,4956
810,4956
840,4956
1770,4956
1800,4956
1830,4956
1860,4956
1890,4956
1920,4956
1950,4956
1980,4956
2010,4956
2040,4956
2070,4956
2100,4956
2130,4956
2160,4956
2190,4956
2220,4956
2250,4956
2280,4956
2310,4956
2340,4956
2370,4956
2400,4956
2430,4956
2460,4956
2490,4956
2520,4956
2550,4956
2580,4956
2610,4956
2640,4956
2670,4956
2700,4956
2730,4956
2760,4956
2790,4956
2820,4956
2850,4956
2880,4956
2910,4956
2940,4956
2970,4956
3000,4956
3030,4956
3060,4956
3090,4956
3120,4956
3150,4956
3180,4956
3210,4956
3240,4956
3270,4956
3300,4956
3330,4956
3360,4956
3390,4956
3420,4956
3450,4956
3480,4956
3510,4956
3540,4956
3570,4956
3600,4956
3630,4956
3660,4956
3690,4956
3720,4956
3750,4956
3780,4956
Final, 4956,4034

