154,MiaoAlgo,I_GAL40_20,500,100
NrSuccesfullMatchings,1295774,NrInfeasibleMatchings,0
Time,Value 
7140,83236
7110,83236
7080,83236
7050,83236
7020,83236
6990,83236
6960,83236
6930,83236
6900,83236
6870,83236
6840,83236
6810,83236
6780,83236
6750,83236
6720,83236
6690,83236
6660,83236
6630,83236
6600,83236
6570,83236
6540,83236
6510,83236
6480,83236
6450,83236
6420,83236
6390,83236
6360,83236
6330,83236
6300,83236
6270,83236
6240,83236
6210,83236
6180,83236
6150,83236
6120,83236
6090,83236
6060,83236
6030,83236
6000,83236
5970,83236
5940,83236
5910,83236
5880,83236
5850,83236
5820,83236
5790,83236
5760,83236
5730,83236
5700,83236
5670,83236
5640,83236
5610,83236
5580,83236
5550,83236
5520,83236
5490,83236
5460,83236
5430,83236
5400,83236
5370,83236
5340,83236
5310,83236
5280,83236
5250,83236
5220,83236
5190,83236
5160,83236
5130,83236
5100,83236
5070,83236
5040,83236
5010,83236
4980,83236
4950,83236
4920,83236
4890,83236
4860,83236
4830,83236
4800,83236
4770,83236
4740,83236
4710,83236
4680,83236
4650,83236
4620,83236
4590,83236
4560,83236
4530,83236
4500,83236
4470,83236
4440,83236
4410,83236
4380,83236
4350,83236
4320,83236
4290,83236
4260,83236
4230,83236
4200,83236
4170,83236
4140,83236
4110,83236
4080,83236
4050,83236
4020,83236
3990,83236
3960,83236
3930,83236
3900,83236
3870,83236
3840,83236
3810,83236
1740,83443
1710,83443
1680,83443
1650,83443
1620,83443
1590,83443
1560,83443
1530,83443
1500,83443
1470,83443
1440,83443
1410,83443
1380,83443
1350,83443
1320,83443
1290,83443
1260,83443
1230,83443
1200,83443
1170,83443
1140,83443
1110,83443
1080,83443
1050,83443
1020,83443
990,83443
960,83443
930,83777
900,83777
870,83777
360,84159
330,84159
300,84159
270,84159
240,84159
210,84159
180,84159
150,84159
120,84159
90,84159
60,84159
30,84806
0,86513
390,84159
420,84159
450,83841
480,83841
510,83841
540,83841
570,83814
600,83777
630,83777
660,83777
690,83777
720,83777
750,83777
780,83777
810,83777
840,83777
1770,83443
1800,83443
1830,83443
1860,83443
1890,83443
1920,83443
1950,83443
1980,83236
2010,83236
2040,83236
2070,83236
2100,83236
2130,83236
2160,83236
2190,83236
2220,83236
2250,83236
2280,83236
2310,83236
2340,83236
2370,83236
2400,83236
2430,83236
2460,83236
2490,83236
2520,83236
2550,83236
2580,83236
2610,83236
2640,83236
2670,83236
2700,83236
2730,83236
2760,83236
2790,83236
2820,83236
2850,83236
2880,83236
2910,83236
2940,83236
2970,83236
3000,83236
3030,83236
3060,83236
3090,83236
3120,83236
3150,83236
3180,83236
3210,83236
3240,83236
3270,83236
3300,83236
3330,83236
3360,83236
3390,83236
3420,83236
3450,83236
3480,83236
3510,83236
3540,83236
3570,83236
3600,83236
3630,83236
3660,83236
3690,83236
3720,83236
3750,83236
3780,83236
Final, 83236,7231

