1217,MiaoAlgo,I_LINE40_20,1000,100
NrSuccesfullMatchings,1300783,NrInfeasibleMatchings,0
Time,Value 
4770,4910
4740,4910
4710,4910
4680,4910
4650,4910
4620,4910
4590,4910
4560,4910
4530,4910
4500,4910
4470,4910
4440,4910
4410,4910
4380,4910
4350,4910
4320,4910
4290,4910
4260,4910
4230,4910
4200,4910
4170,4910
4140,4910
4110,4910
4080,4910
4050,4910
4020,4910
3990,4910
3960,4910
3930,4910
3900,4910
3870,4910
3840,4910
3810,4910
1740,4910
1710,4910
1680,4910
1650,4910
1620,4910
1590,4910
1560,4910
1530,4910
1500,4910
1470,4910
1440,4910
1410,4910
1380,4910
1350,4910
1320,4910
1290,4910
1260,4910
1230,4910
1200,4910
1170,4910
1140,4910
1110,4910
1080,4910
1050,4910
1020,4910
990,4928
960,4928
930,4928
900,4928
870,4928
360,4928
330,4928
300,4928
270,4928
240,4928
210,4928
180,4928
150,4928
120,4928
90,4928
60,5048
30,5048
0,5414
390,4928
420,4928
450,4928
480,4928
510,4928
540,4928
570,4928
600,4928
630,4928
660,4928
690,4928
720,4928
750,4928
780,4928
810,4928
840,4928
1770,4910
1800,4910
1830,4910
1860,4910
1890,4910
1920,4910
1950,4910
1980,4910
2010,4910
2040,4910
2070,4910
2100,4910
2130,4910
2160,4910
2190,4910
2220,4910
2250,4910
2280,4910
2310,4910
2340,4910
2370,4910
2400,4910
2430,4910
2460,4910
2490,4910
2520,4910
2550,4910
2580,4910
2610,4910
2640,4910
2670,4910
2700,4910
2730,4910
2760,4910
2790,4910
2820,4910
2850,4910
2880,4910
2910,4910
2940,4910
2970,4910
3000,4910
3030,4910
3060,4910
3090,4910
3120,4910
3150,4910
3180,4910
3210,4910
3240,4910
3270,4910
3300,4910
3330,4910
3360,4910
3390,4910
3420,4910
3450,4910
3480,4910
3510,4910
3540,4910
3570,4910
3600,4910
3630,4910
3660,4910
3690,4910
3720,4910
3750,4910
3780,4910
Final, 4910,7231

