396,Heuristic,i01,1,3,1
Time,Value 
Final, 4903,7231

Round,H_team,A_team 
0,0,36
0,1,12
0,2,16
0,3,21
0,42,4
0,5,11
0,28,6
0,7,38
0,8,33
0,9,13
0,10,44
0,34,14
0,18,15
0,17,35
0,20,19
0,39,22
0,23,27
0,46,24
0,25,37
0,45,26
0,29,32
0,49,30
0,31,47
0,40,41
0,48,43
1,13,0
1,14,1
1,3,2
1,41,4
1,5,28
1,6,30
1,24,7
1,37,8
1,33,9
1,20,10
1,11,48
1,12,18
1,15,23
1,16,39
1,36,17
1,19,35
1,21,45
1,22,42
1,26,25
1,27,46
1,31,29
1,32,47
1,44,34
1,38,40
1,43,49
2,0,16
2,1,5
2,2,15
2,7,3
2,4,23
2,24,6
2,8,48
2,9,20
2,46,10
2,34,11
2,35,12
2,18,13
2,33,14
2,17,19
2,40,21
2,22,36
2,29,25
2,47,26
2,45,27
2,28,38
2,30,32
2,49,31
2,39,37
2,42,41
2,44,43
3,19,0
3,10,1
3,2,13
3,3,40
3,39,4
3,5,9
3,6,8
3,31,7
3,11,47
3,20,12
3,14,35
3,15,22
3,16,17
3,41,18
3,21,24
3,23,44
3,25,45
3,26,42
3,27,28
3,29,49
3,48,30
3,32,33
3,43,34
3,37,36
3,38,46
4,0,39
4,17,1
4,22,2
4,4,3
4,7,5
4,42,6
4,8,32
4,35,9
4,15,10
4,44,11
4,12,37
4,13,23
4,16,14
4,18,20
4,36,19
4,21,26
4,24,27
4,47,25
4,30,28
4,34,29
4,46,31
4,33,43
4,41,38
4,40,45
4,49,48
5,9,0
5,1,15
5,2,4
5,5,3
5,6,21
5,25,7
5,10,8
5,11,33
5,32,12
5,14,13
5,35,16
5,43,17
5,22,18
5,19,39
5,20,41
5,23,42
5,26,24
5,27,47
5,28,40
5,48,29
5,31,30
5,49,34
5,44,36
5,38,37
5,45,46
6,0,22
6,8,1
6,12,2
6,3,6
6,4,25
6,30,5
6,45,7
6,32,9
6,13,10
6,29,11
6,17,14
6,15,27
6,16,20
6,18,43
6,41,19
6,21,28
6,40,23
6,24,48
6,26,31
6,33,49
6,47,34
6,36,35
6,37,44
6,39,38
6,42,46
7,20,0
7,1,13
7,14,2
7,25,3
7,15,4
7,5,24
7,6,40
7,7,42
7,27,8
7,34,9
7,10,33
7,11,32
7,12,16
7,22,17
7,19,18
7,38,21
7,23,37
7,46,26
7,49,28
7,30,29
7,31,48
7,35,41
7,43,36
7,44,39
7,47,45
8,0,1
8,2,20
8,3,42
8,4,22
8,10,5
8,29,6
8,21,7
8,8,11
8,9,43
8,14,12
8,13,19
8,16,15
8,17,34
8,18,35
8,41,23
8,24,31
8,40,25
8,26,38
8,48,27
8,28,47
8,45,30
8,32,49
8,33,44
8,36,39
8,37,46
9,12,0
9,1,20
9,19,2
9,23,3
9,27,4
9,5,29
9,6,38
9,7,40
9,47,8
9,49,9
9,11,10
9,16,13
9,43,14
9,15,36
9,44,17
9,34,18
9,22,21
9,25,24
9,30,26
9,28,45
9,31,32
9,35,33
9,42,37
9,39,41
9,46,48
10,0,17
10,19,1
10,2,42
10,3,26
10,4,8
10,40,5
10,6,11
10,7,27
10,9,12
10,10,49
10,13,15
10,14,44
10,41,16
10,36,18
10,20,39
10,21,23
10,38,22
10,24,30
10,25,46
10,29,28
10,45,31
10,32,43
10,33,34
10,37,35
10,48,47
11,0,4
11,1,31
11,23,2
11,22,3
11,5,45
11,27,6
11,26,7
11,8,9
11,35,10
11,49,11
11,12,19
11,13,20
11,15,14
11,16,42
11,17,33
11,18,37
11,39,21
11,47,24
11,38,25
11,28,48
11,46,29
11,30,43
11,34,32
11,36,41
11,44,40
12,33,0
12,6,1
12,2,18
12,3,38
12,4,13
12,31,5
12,7,23
12,43,8
12,9,15
12,10,34
12,11,28
12,12,49
12,32,14
12,19,16
12,37,17
12,20,36
12,25,21
12,41,22
12,45,24
12,48,26
12,29,27
12,47,30
12,35,44
12,42,39
12,46,40
13,0,41
13,1,9
13,39,2
13,24,3
13,36,4
13,5,8
13,6,31
13,30,7
13,48,10
13,11,43
13,13,12
13,14,20
13,15,33
13,22,16
13,17,18
13,44,19
13,21,42
13,23,25
13,26,29
13,27,32
13,28,46
13,34,35
13,40,37
13,38,45
13,49,47
14,14,0
14,18,1
14,2,21
14,3,27
14,4,38
14,26,5
14,7,6
14,8,44
14,9,11
14,43,10
14,12,17
14,33,13
14,19,15
14,16,36
14,20,22
14,23,39
14,24,28
14,25,30
14,45,29
14,31,34
14,32,48
14,35,49
14,37,41
14,42,40
14,47,46
15,0,15
15,11,1
15,36,2
15,41,3
15,4,40
15,21,5
15,6,26
15,29,7
15,8,49
15,44,9
15,10,32
15,34,12
15,13,22
15,18,14
15,37,16
15,17,20
15,19,33
15,46,23
15,38,24
15,42,25
15,30,27
15,28,31
15,39,35
15,43,47
15,48,45
16,2,0
16,1,33
16,3,45
16,7,4
16,5,6
16,34,8
16,9,10
16,20,11
16,12,43
16,13,36
16,14,19
16,15,17
16,16,18
16,21,41
16,22,37
16,38,23
16,24,42
16,25,48
16,26,28
16,27,31
16,47,29
16,30,46
16,35,32
16,40,39
16,49,44
17,18,0
17,1,16
17,41,2
17,39,3
17,4,21
17,27,5
17,45,6
17,28,7
17,8,15
17,9,14
17,10,47
17,11,30
17,36,12
17,17,13
17,37,19
17,33,20
17,23,22
17,29,24
17,31,25
17,40,26
17,32,44
17,48,34
17,43,35
17,42,38
17,46,49
