588,Heuristic,i05,0,3,1
Time,Value 
Final, 3231,7231

Round,H_team,A_team 
0,9,0
0,41,1
0,18,2
0,3,15
0,4,16
0,22,5
0,6,17
0,8,7
0,10,25
0,28,11
0,12,51
0,27,13
0,14,26
0,60,19
0,61,20
0,58,21
0,23,24
0,31,29
0,59,30
0,32,46
0,53,33
0,48,34
0,37,35
0,39,36
0,47,38
0,40,42
0,43,45
0,63,44
0,49,62
0,50,55
0,56,52
0,57,54
1,11,0
1,1,28
1,2,40
1,36,3
1,21,4
1,5,12
1,26,6
1,7,47
1,32,8
1,25,9
1,62,10
1,13,14
1,15,46
1,16,18
1,17,19
1,20,41
1,38,22
1,27,23
1,24,35
1,29,49
1,30,60
1,31,48
1,33,34
1,54,37
1,59,39
1,42,43
1,44,61
1,45,58
1,57,50
1,51,63
1,52,53
1,55,56
2,0,1
2,23,2
2,3,52
2,4,44
2,5,33
2,46,6
2,40,7
2,8,28
2,9,62
2,61,10
2,13,11
2,63,12
2,14,27
2,37,15
2,16,24
2,17,32
2,18,48
2,19,30
2,20,22
2,56,21
2,25,45
2,26,42
2,29,47
2,34,31
2,35,38
2,36,59
2,39,55
2,43,41
2,49,58
2,50,54
2,51,60
2,53,57
3,0,21
3,1,17
3,2,7
3,53,3
3,18,4
3,60,5
3,6,29
3,47,8
3,58,9
3,10,32
3,11,16
3,12,36
3,42,13
3,62,14
3,15,35
3,48,19
3,45,20
3,22,24
3,38,23
3,44,25
3,28,26
3,27,43
3,30,61
3,33,31
3,46,34
3,52,37
3,57,39
3,41,40
3,49,63
3,56,50
3,59,51
3,55,54
4,14,0
4,13,1
4,38,2
4,3,23
4,24,4
4,5,59
4,30,6
4,7,33
4,16,8
4,20,9
4,10,27
4,26,11
4,39,12
4,48,15
4,17,25
4,35,18
4,19,29
4,21,45
4,37,22
4,43,28
4,31,49
4,32,47
4,34,58
4,36,62
4,40,53
4,41,42
4,60,44
4,50,46
4,51,52
4,54,56
4,55,61
4,63,57
5,0,13
5,42,1
5,2,48
5,3,5
5,4,14
5,8,6
5,7,32
5,9,60
5,49,10
5,11,38
5,12,50
5,15,24
5,23,16
5,26,17
5,18,34
5,46,19
5,44,20
5,21,35
5,22,39
5,25,43
5,27,41
5,28,40
5,29,30
5,47,31
5,33,37
5,61,36
5,59,45
5,53,51
5,52,54
5,62,55
5,56,63
5,58,57
6,16,0
6,1,9
6,6,2
6,35,3
6,54,4
6,5,58
6,31,7
6,19,8
6,10,29
6,11,23
6,52,12
6,24,13
6,14,28
6,33,15
6,60,17
6,38,18
6,20,43
6,63,21
6,36,22
6,41,25
6,32,26
6,40,27
6,30,49
6,34,59
6,37,47
6,39,56
6,44,42
6,45,61
6,48,46
6,51,50
6,55,53
6,57,62
7,0,20
7,25,1
7,24,2
7,18,3
7,22,4
7,5,39
7,28,6
7,7,37
7,8,31
7,9,45
7,42,10
7,17,11
7,12,61
7,13,41
7,23,14
7,15,38
7,16,48
7,19,34
7,21,52
7,26,27
7,29,32
7,30,63
7,46,33
7,35,36
7,40,47
7,43,44
7,49,59
7,50,60
7,62,51
7,54,53
7,55,57
7,56,58
8,0,24
8,1,11
8,2,8
8,3,22
8,4,23
8,36,5
8,6,10
8,42,7
8,44,9
8,62,12
8,13,25
8,17,14
8,15,18
8,38,16
8,59,19
8,20,21
8,41,26
8,27,28
8,34,29
8,46,30
8,31,32
8,47,33
8,39,35
8,53,37
8,43,40
8,45,63
8,48,54
8,60,49
8,50,52
8,51,56
8,58,55
8,61,57
9,23,0
9,14,1
9,2,16
9,21,3
9,35,4
9,5,62
9,32,6
9,7,30
9,8,42
9,11,9
9,10,43
9,12,53
9,40,13
9,36,15
9,28,17
9,22,18
9,19,31
9,58,20
9,24,38
9,25,26
9,44,27
9,29,59
9,33,50
9,37,34
9,63,39
9,61,41
9,45,60
9,49,46
9,47,48
9,54,51
9,52,55
9,57,56
10,0,28
10,1,10
10,4,2
10,55,3
10,15,5
10,6,31
10,46,7
10,8,29
10,9,43
10,11,24
10,12,54
10,13,23
10,14,25
10,16,19
10,17,59
10,18,33
10,20,63
10,22,21
10,26,49
10,42,27
10,30,47
10,34,32
10,35,58
10,60,36
10,48,37
10,38,40
10,39,51
10,41,44
10,62,45
10,50,53
10,52,57
10,56,61
11,2,0
11,43,1
11,3,56
11,4,52
11,5,35
11,7,6
11,49,8
11,9,14
11,10,28
11,27,11
11,57,12
11,47,13
11,34,15
11,33,16
11,61,17
11,24,18
11,19,62
11,59,20
11,21,44
11,23,22
11,25,42
11,40,26
11,29,46
11,32,30
11,31,60
11,63,36
11,37,50
11,54,38
11,58,39
11,45,41
11,53,48
11,51,55
12,0,27
12,1,45
12,2,47
12,50,3
12,38,4
12,63,5
12,6,49
12,7,48
12,8,40
12,41,9
12,26,10
12,11,25
12,15,12
12,13,43
12,24,14
12,16,37
12,17,29
12,18,23
12,19,32
12,62,20
12,36,21
12,35,22
12,28,42
12,30,34
12,46,31
12,54,33
12,52,39
12,44,58
12,51,61
12,56,53
12,55,59
12,60,57
13,25,0
13,1,26
13,42,2
13,3,54
13,4,40
13,61,5
13,6,19
13,29,7
13,43,8
13,9,63
13,10,41
13,14,11
13,12,55
13,28,13
13,22,15
13,34,16
13,27,17
13,37,18
13,20,60
13,21,24
13,23,35
13,31,30
13,32,49
13,33,52
13,58,36
13,53,38
13,39,62
13,45,44
13,47,46
13,48,50
13,57,51
13,59,56
