396,Heuristic,10000000,7230.000000,1,0.005000,500000,40,20
Time,Value 
Final, 78379,7231

NrViolations,0
Round,H_team,A_team 
0,17,0
0,35,1
0,18,2
0,25,3
0,36,4
0,29,5
0,15,6
0,14,7
0,19,8
0,12,9
0,26,10
0,11,13
0,16,22
0,31,20
0,21,24
0,23,27
0,28,37
0,32,30
0,39,33
0,38,34
1,0,11
1,1,3
1,12,2
1,38,4
1,26,5
1,6,30
1,9,7
1,33,8
1,10,22
1,21,13
1,29,14
1,15,27
1,16,25
1,34,17
1,18,24
1,28,19
1,32,20
1,23,31
1,35,37
1,39,36
2,0,9
2,1,25
2,2,39
2,8,3
2,4,31
2,5,16
2,6,33
2,38,7
2,20,10
2,11,15
2,12,22
2,13,27
2,14,37
2,28,17
2,18,32
2,23,19
2,36,21
2,24,30
2,29,26
2,34,35
3,4,0
3,1,34
3,36,2
3,3,6
3,5,31
3,7,23
3,8,12
3,27,9
3,10,15
3,24,11
3,13,32
3,16,14
3,17,25
3,22,18
3,19,35
3,20,28
3,21,33
3,26,39
3,30,29
3,37,38
4,0,1
4,2,17
4,27,3
4,19,4
4,7,5
4,18,6
4,8,28
4,22,9
4,10,14
4,29,11
4,30,12
4,37,13
4,15,23
4,16,35
4,21,20
4,25,24
4,32,26
4,31,34
4,36,33
4,39,38
5,0,19
5,1,38
5,2,15
5,13,3
5,4,8
5,5,28
5,14,6
5,31,7
5,9,11
5,33,10
5,24,12
5,20,16
5,17,21
5,30,18
5,22,29
5,23,36
5,25,27
5,35,26
5,32,34
5,39,37
6,7,0
6,1,8
6,13,2
6,3,32
6,4,9
6,5,14
6,6,21
6,28,10
6,11,31
6,12,23
6,16,15
6,17,30
6,37,18
6,24,19
6,20,29
6,33,22
6,26,25
6,34,27
6,35,39
6,38,36
7,0,14
7,9,1
7,2,31
7,3,24
7,30,4
7,5,18
7,27,6
7,7,32
7,13,8
7,10,39
7,11,33
7,12,26
7,36,15
7,37,16
7,17,23
7,34,19
7,20,22
7,25,21
7,28,35
7,38,29
8,0,6
8,1,20
8,2,33
8,11,3
8,29,4
8,19,5
8,7,24
8,8,23
8,18,9
8,10,13
8,27,12
8,14,17
8,15,31
8,16,26
8,21,32
8,22,35
8,25,38
8,36,28
8,37,30
8,39,34
9,0,5
9,14,1
9,4,2
9,28,3
9,6,38
9,10,7
9,8,24
9,9,35
9,32,11
9,36,12
9,13,22
9,15,18
9,19,16
9,17,27
9,30,20
9,21,26
9,23,39
9,29,25
9,31,37
9,33,34
10,22,0
10,6,1
10,2,19
10,3,14
10,12,4
10,5,11
10,33,7
10,8,39
10,24,9
10,23,10
10,13,20
10,15,34
10,16,21
10,17,36
10,35,18
10,31,25
10,26,37
10,29,27
10,30,28
10,32,38
11,30,0
11,23,1
11,16,2
11,3,12
11,4,18
11,5,15
11,6,29
11,20,7
11,9,8
11,35,10
11,11,39
11,13,31
11,26,14
11,22,17
11,21,19
11,24,27
11,25,37
11,38,28
11,33,32
11,34,36
12,24,0
12,1,13
12,38,2
12,7,3
12,4,6
12,5,32
12,21,8
12,9,33
12,34,10
12,11,35
12,19,12
12,18,14
12,15,30
12,28,16
12,20,17
12,31,22
12,37,23
12,25,36
12,27,26
12,39,29
13,0,12
13,18,1
13,37,2
13,3,30
13,4,34
13,6,5
13,7,35
13,8,25
13,14,9
13,10,11
13,28,13
13,15,20
13,39,16
13,17,33
13,19,29
13,21,23
13,32,22
13,36,24
13,26,38
13,31,27
14,10,0
14,17,1
14,2,9
14,3,35
14,20,4
14,5,30
14,6,22
14,7,15
14,8,16
14,11,18
14,12,32
14,23,13
14,14,36
14,19,25
14,28,21
14,39,24
14,31,26
14,27,38
14,29,34
14,37,33
15,0,21
15,29,1
15,22,2
15,3,36
15,15,4
15,34,5
15,8,6
15,30,7
15,9,37
15,12,10
15,23,11
15,13,38
15,27,14
15,16,18
15,26,17
15,33,19
15,20,39
15,24,32
15,25,28
15,35,31
16,0,8
16,1,11
16,2,3
16,16,4
16,25,5
16,6,28
16,19,7
16,9,36
16,30,10
16,17,12
16,18,13
16,21,14
16,22,15
16,20,33
16,26,23
16,34,24
16,27,35
16,29,37
16,38,31
16,32,39
17,35,0
17,1,10
17,2,27
17,18,3
17,4,37
17,5,9
17,6,16
17,36,7
17,8,17
17,19,11
17,12,20
17,26,13
17,14,15
17,22,21
17,32,23
17,38,24
17,25,34
17,28,39
17,33,29
17,30,31
18,32,0
18,1,16
18,7,2
18,3,20
18,4,17
18,39,5
18,37,6
18,34,8
18,9,15
18,10,38
18,11,25
18,14,12
18,13,29
18,18,21
18,31,19
18,27,22
18,35,23
18,24,26
18,33,28
18,36,30
19,34,0
19,31,1
19,2,21
19,3,16
19,24,4
19,33,5
19,10,6
19,7,13
19,38,8
19,9,26
19,11,17
19,12,18
19,14,25
19,15,29
19,22,19
19,27,20
19,23,28
19,39,30
19,35,32
19,37,36
