1217,Heuristic,10000000,7230.000000,1,0.005000,500000,40,20
Time,Value 
Final, 4062,7231

NrViolations,0
Round,H_team,A_team 
0,0,16
0,1,35
0,2,28
0,7,3
0,4,18
0,5,8
0,6,10
0,38,9
0,11,20
0,14,12
0,15,13
0,21,17
0,19,26
0,23,22
0,34,24
0,33,25
0,29,27
0,39,30
0,31,32
0,36,37
1,37,0
1,15,1
1,2,20
1,3,4
1,5,28
1,6,30
1,10,7
1,8,25
1,11,9
1,12,13
1,14,22
1,16,19
1,26,17
1,33,18
1,39,21
1,23,34
1,32,24
1,31,27
1,35,29
1,36,38
2,31,0
2,18,1
2,14,2
2,3,33
2,4,39
2,5,21
2,7,6
2,9,8
2,24,10
2,23,11
2,34,12
2,13,19
2,22,15
2,16,25
2,32,17
2,27,20
2,26,35
2,37,28
2,38,29
2,36,30
3,0,14
3,17,1
3,13,2
3,9,3
3,4,26
3,24,5
3,6,31
3,7,22
3,8,33
3,30,10
3,28,11
3,38,12
3,15,18
3,20,16
3,21,19
3,25,23
3,27,35
3,39,29
3,32,37
3,34,36
4,0,11
4,1,25
4,2,39
4,3,12
4,4,6
4,7,5
4,8,22
4,9,32
4,37,10
4,16,13
4,35,14
4,23,15
4,17,31
4,18,30
4,19,20
4,29,21
4,27,24
4,38,26
4,36,28
4,33,34
5,0,17
5,1,7
5,34,2
5,3,25
5,37,4
5,5,19
5,6,8
5,36,9
5,10,27
5,11,32
5,12,39
5,13,22
5,18,14
5,29,15
5,16,31
5,20,30
5,23,21
5,24,33
5,28,26
5,35,38
6,30,0
6,1,4
6,31,2
6,3,37
6,5,15
6,6,19
6,7,9
6,8,39
6,10,34
6,18,11
6,12,17
6,13,35
6,14,38
6,16,27
6,20,21
6,22,33
6,23,24
6,29,25
6,26,36
6,28,32
7,24,0
7,10,1
7,2,35
7,30,3
7,4,5
7,6,23
7,7,12
7,8,13
7,9,37
7,11,38
7,25,14
7,15,16
7,17,27
7,31,18
7,19,36
7,22,20
7,21,33
7,26,34
7,39,28
7,32,29
8,32,0
8,38,1
8,2,23
8,3,18
8,4,30
8,5,6
8,7,13
8,27,8
8,9,28
8,17,10
8,11,16
8,12,19
8,26,14
8,15,37
8,20,36
8,21,34
8,24,22
8,25,39
8,33,29
8,35,31
9,0,28
9,2,1
9,3,13
9,38,4
9,5,30
9,25,6
9,34,7
9,31,8
9,22,9
9,19,10
9,37,11
9,29,12
9,17,14
9,20,15
9,18,16
9,21,24
9,36,23
9,27,26
9,32,33
9,35,39
10,0,2
10,1,37
10,15,3
10,23,4
10,13,5
10,29,6
10,33,7
10,19,8
10,20,9
10,10,39
10,36,11
10,22,12
10,14,21
10,16,17
10,18,32
10,26,24
10,30,25
10,27,38
10,28,31
10,34,35
11,35,0
11,1,11
11,6,2
11,16,3
11,21,4
11,14,5
11,36,7
11,8,18
11,9,34
11,15,10
11,24,12
11,13,32
11,22,17
11,19,27
11,39,20
11,26,23
11,37,25
11,30,28
11,29,31
11,33,38
12,38,0
12,39,1
12,10,2
12,11,3
12,4,19
12,5,32
12,9,6
12,7,8
12,12,15
12,13,34
12,24,14
12,26,16
12,28,17
12,18,27
12,33,20
12,25,21
12,37,22
12,31,23
12,30,29
12,35,36
13,0,22
13,1,30
13,2,19
13,3,26
13,4,10
13,36,5
13,17,6
13,24,7
13,8,23
13,12,9
13,11,13
13,14,34
13,25,15
13,29,16
13,21,18
13,31,20
13,28,27
13,32,35
13,37,33
13,39,38
14,3,0
14,1,19
14,2,29
14,4,35
14,25,5
14,6,22
14,23,7
14,8,26
14,14,9
14,10,13
14,12,11
14,15,21
14,32,16
14,17,37
14,20,18
14,28,24
14,27,39
14,30,31
14,33,36
14,34,38
15,6,0
15,1,29
15,2,12
15,32,3
15,9,4
15,23,5
15,14,7
15,35,8
15,11,10
15,13,21
15,27,15
15,16,39
15,17,34
15,18,24
15,19,33
15,20,37
15,22,28
15,26,25
15,30,38
15,31,36
16,0,1
16,5,2
16,31,3
16,4,11
16,6,34
16,7,32
16,38,8
16,9,33
16,10,20
16,12,21
16,13,17
16,16,14
16,28,15
16,19,18
16,22,39
16,23,30
16,24,36
16,27,25
16,29,26
16,35,37
17,0,29
17,1,6
17,38,2
17,39,3
17,7,4
17,37,5
17,36,8
17,9,10
17,11,14
17,12,16
17,20,13
17,15,17
17,28,18
17,19,23
17,21,32
17,22,31
17,25,24
17,30,26
17,34,27
17,35,33
18,0,5
18,3,1
18,33,2
18,20,4
18,11,6
18,39,7
18,8,14
18,26,9
18,10,16
18,12,36
18,18,13
18,15,19
18,17,23
18,21,22
18,24,31
18,25,32
18,30,27
18,28,35
18,34,29
18,37,38
19,39,0
19,5,1
19,2,3
19,27,4
19,18,6
19,38,7
19,8,11
19,21,9
19,10,12
19,13,36
19,14,15
19,16,23
19,17,20
19,19,28
19,22,35
19,29,24
19,25,31
19,33,26
19,32,30
19,34,37
