5003,Heuristic,10000000,7230.000000,1,0.005000,500000,40,10
Time,Value 
Final, 47522,7231

NrViolations,0
Round,H_team,A_team 
0,1,0
0,14,2
0,28,3
0,12,4
0,5,9
0,6,27
0,29,7
0,8,11
0,10,30
0,13,21
0,26,15
0,16,17
0,18,22
0,19,39
0,23,20
0,25,24
0,34,31
0,38,32
0,35,33
0,37,36
1,21,0
1,1,30
1,19,2
1,23,3
1,18,4
1,5,15
1,6,9
1,26,7
1,25,8
1,10,12
1,11,14
1,13,16
1,17,39
1,22,20
1,24,38
1,32,27
1,31,28
1,33,29
1,37,34
1,36,35
2,29,0
2,2,1
2,36,3
2,16,4
2,32,5
2,33,6
2,28,7
2,35,8
2,9,18
2,17,10
2,11,12
2,15,13
2,14,38
2,19,37
2,20,39
2,21,23
2,22,26
2,27,24
2,34,25
2,30,31
3,0,18
3,9,1
3,3,2
3,4,19
3,39,5
3,35,6
3,7,21
3,36,8
3,16,10
3,11,26
3,12,33
3,31,13
3,24,14
3,15,29
3,32,17
3,20,25
3,22,37
3,28,23
3,30,27
3,38,34
4,0,15
4,8,1
4,2,12
4,3,18
4,4,7
4,27,5
4,6,19
4,25,9
4,21,10
4,38,11
4,34,13
4,20,14
4,39,16
4,30,17
4,31,22
4,23,37
4,24,36
4,28,26
4,29,35
4,33,32
5,0,6
5,1,15
5,5,2
5,3,19
5,27,4
5,7,25
5,13,8
5,23,9
5,10,24
5,39,11
5,32,12
5,14,35
5,37,16
5,17,28
5,18,20
5,22,21
5,26,36
5,29,30
5,31,38
5,34,33
6,7,0
6,10,1
6,2,25
6,13,3
6,30,4
6,5,22
6,6,24
6,8,23
6,9,28
6,36,11
6,37,12
6,15,14
6,34,16
6,17,18
6,19,20
6,26,21
6,27,31
6,32,29
6,33,38
6,35,39
7,4,0
7,3,1
7,2,22
7,5,24
7,6,28
7,7,23
7,9,8
7,11,10
7,12,25
7,13,29
7,14,17
7,15,31
7,16,18
7,19,32
7,20,34
7,35,21
7,26,27
7,38,30
7,33,37
7,36,39
8,0,22
8,1,5
8,2,13
8,4,3
8,11,6
8,8,7
8,9,34
8,14,10
8,12,15
8,16,31
8,17,23
8,18,33
8,27,19
8,20,32
8,21,36
8,24,29
8,25,26
8,28,37
8,39,30
8,38,35
9,0,14
9,1,13
9,4,2
9,3,11
9,8,5
9,12,6
9,7,20
9,10,9
9,15,16
9,24,17
9,18,34
9,31,19
9,21,32
9,22,36
9,23,26
9,25,27
9,29,28
9,30,33
9,37,35
9,39,38
