5003,Heuristic,10000000,7230.000000,1,0.005000,500000,40,10
Time,Value 
Final, 1870,7231

NrViolations,0
Round,H_team,A_team 
0,0,14
0,1,37
0,2,38
0,21,3
0,10,4
0,5,13
0,6,32
0,36,7
0,8,27
0,15,9
0,11,12
0,18,16
0,17,19
0,30,20
0,24,22
0,23,29
0,25,28
0,26,31
0,33,35
0,39,34
1,1,0
1,2,37
1,23,3
1,15,4
1,6,5
1,24,7
1,8,13
1,16,9
1,10,25
1,22,11
1,12,21
1,29,14
1,26,17
1,19,18
1,35,20
1,36,27
1,31,28
1,34,30
1,33,32
1,39,38
2,0,37
2,1,7
2,15,2
2,22,3
2,4,33
2,5,23
2,31,6
2,8,21
2,17,9
2,20,10
2,28,11
2,12,16
2,13,39
2,18,14
2,19,25
2,36,24
2,26,30
2,32,27
2,34,29
2,38,35
3,38,0
3,27,1
3,9,2
3,3,36
3,4,23
3,5,8
3,30,6
3,7,34
3,18,10
3,35,11
3,13,12
3,14,15
3,16,19
3,21,17
3,20,39
3,29,22
3,32,24
3,25,26
3,37,28
3,33,31
4,35,0
4,5,1
4,12,2
4,4,3
4,6,34
4,7,8
4,37,9
4,11,10
4,13,15
4,14,36
4,20,16
4,22,17
4,31,18
4,21,19
4,23,24
4,25,39
4,27,26
4,28,33
4,30,29
4,38,32
5,0,30
5,1,4
5,2,34
5,3,18
5,28,5
5,6,7
5,10,8
5,9,11
5,12,38
5,14,13
5,15,22
5,21,16
5,17,33
5,24,19
5,31,20
5,23,25
5,26,36
5,29,27
5,35,32
5,39,37
6,10,0
6,1,30
6,13,2
6,3,20
6,36,4
6,26,5
6,12,6
6,7,22
6,8,11
6,9,33
6,19,14
6,16,15
6,17,35
6,39,18
6,23,21
6,24,25
6,31,27
6,29,28
6,34,32
6,38,37
7,4,0
7,15,1
7,10,2
7,3,38
7,17,5
7,11,6
7,7,21
7,8,9
7,28,12
7,13,35
7,25,14
7,16,30
7,18,23
7,20,19
7,34,22
7,27,24
7,32,26
7,39,29
7,37,31
7,33,36
8,0,8
8,19,1
8,2,3
8,5,4
8,14,6
8,7,39
8,9,10
8,11,17
8,27,12
8,25,13
8,30,15
8,16,23
8,20,18
8,38,21
8,22,26
8,28,24
8,32,29
8,36,31
8,33,34
8,37,35
9,0,23
9,35,1
9,2,31
9,3,5
9,4,8
9,6,17
9,9,7
9,24,10
9,11,39
9,18,12
9,19,13
9,14,16
9,27,15
9,22,20
9,21,26
9,29,25
9,32,28
9,30,33
9,34,38
9,37,36
