1217,Heuristic,10000000,7230.000000,1,0.005000,500000,32,24
Time,Value 
Final, 448009,7231

NrViolations,0
Round,H_team,A_team 
0,27,0
0,1,25
0,21,2
0,3,19
0,4,22
0,5,7
0,10,6
0,9,8
0,11,26
0,29,12
0,13,14
0,15,18
0,16,24
0,28,17
0,31,20
0,30,23
1,25,0
1,1,8
1,10,2
1,3,27
1,4,6
1,22,5
1,7,24
1,11,9
1,12,23
1,13,26
1,31,14
1,15,20
1,19,16
1,29,17
1,30,18
1,21,28
2,12,0
2,16,1
2,2,26
2,4,3
2,5,29
2,6,8
2,7,27
2,15,9
2,10,21
2,11,13
2,14,18
2,22,17
2,23,19
2,28,20
2,24,30
2,31,25
3,0,1
3,2,5
3,3,28
3,16,4
3,6,21
3,20,7
3,8,19
3,12,9
3,24,10
3,17,11
3,13,31
3,14,22
3,23,15
3,18,29
3,26,25
3,27,30
4,0,28
4,1,13
4,9,2
4,3,15
4,4,14
4,5,21
4,23,6
4,31,7
4,8,20
4,18,10
4,27,11
4,17,12
4,26,16
4,19,29
4,30,22
4,25,24
5,0,19
5,21,1
5,11,2
5,18,3
5,4,15
5,31,5
5,28,6
5,7,23
5,14,8
5,9,24
5,10,20
5,12,22
5,25,13
5,29,16
5,30,17
5,27,26
6,23,0
6,14,1
6,2,16
6,3,25
6,24,4
6,28,5
6,15,6
6,22,7
6,8,27
6,9,29
6,10,26
6,21,11
6,20,12
6,13,17
6,19,18
6,30,31
7,20,0
7,15,1
7,2,22
7,5,3
7,7,4
7,6,25
7,8,28
7,10,9
7,19,11
7,21,12
7,13,29
7,16,14
7,31,17
7,18,27
7,23,24
7,26,30
8,17,0
8,1,28
8,2,23
8,8,3
8,4,27
8,5,13
8,6,19
8,29,7
8,9,14
8,16,10
8,11,30
8,26,12
8,31,15
8,18,25
8,20,24
8,22,21
9,0,10
9,1,17
9,27,2
9,30,3
9,31,4
9,9,5
9,16,6
9,12,7
9,15,8
9,11,18
9,19,13
9,25,14
9,23,20
9,24,21
9,22,26
9,29,28
10,0,16
10,1,5
10,30,2
10,3,9
10,12,4
10,6,13
10,7,10
10,11,8
10,14,21
10,15,27
10,17,26
10,20,18
10,22,19
10,25,23
10,24,29
10,28,31
11,0,9
11,10,1
11,25,2
11,21,3
11,4,19
11,5,6
11,7,16
11,17,8
11,20,11
11,12,15
11,13,27
11,14,26
11,18,23
11,28,22
11,31,24
11,29,30
12,21,0
12,29,1
12,2,28
12,7,3
12,4,11
12,5,23
12,6,31
12,8,30
12,9,25
12,19,10
12,13,12
12,27,14
12,15,22
12,18,16
12,17,24
12,26,20
13,26,0
13,23,1
13,2,7
13,3,10
13,21,4
13,5,17
13,6,20
13,8,22
13,9,18
13,11,15
13,27,12
13,24,13
13,14,30
13,16,28
13,19,31
13,29,25
14,8,0
14,1,18
14,14,2
14,3,13
14,4,5
14,9,6
14,7,17
14,10,27
14,11,29
14,12,31
14,25,15
14,16,20
14,19,28
14,30,21
14,22,23
14,24,26
15,0,22
15,1,12
15,2,3
15,18,4
15,5,24
15,17,6
15,7,13
15,29,8
15,26,9
15,10,15
15,11,16
15,20,14
15,27,19
15,31,21
15,28,23
15,25,30
16,0,2
16,1,11
16,3,31
16,17,4
16,18,5
16,26,6
16,7,9
16,8,10
16,25,12
16,13,28
16,23,14
16,15,21
16,27,16
16,19,30
16,29,20
16,22,24
17,0,31
17,22,1
17,2,8
17,16,3
17,13,4
17,19,5
17,6,12
17,26,7
17,20,9
17,14,10
17,11,25
17,17,15
17,18,24
17,21,29
17,27,23
17,30,28
18,3,0
18,4,1
18,2,19
18,5,8
18,6,18
18,25,7
18,9,17
18,10,23
18,12,11
18,21,13
18,14,15
18,22,16
18,20,30
18,24,27
18,28,26
18,29,31
19,5,0
19,19,1
19,2,20
19,3,6
19,8,4
19,7,30
19,9,27
19,10,29
19,28,11
19,14,12
19,23,13
19,24,15
19,21,16
19,25,17
19,18,22
19,31,26
20,24,0
20,1,3
20,12,2
20,4,25
20,5,20
20,6,30
20,19,7
20,8,21
20,13,9
20,10,22
20,31,11
20,29,14
20,15,26
20,23,16
20,27,17
20,28,18
21,0,7
21,1,27
21,17,2
21,26,3
21,4,29
21,16,5
21,6,24
21,8,23
21,30,9
21,13,10
21,11,14
21,12,19
21,15,28
21,21,18
21,20,25
21,22,31
22,0,11
22,1,2
22,24,3
22,20,4
22,15,5
22,6,14
22,18,7
22,26,8
22,28,9
22,12,10
22,30,13
22,16,31
22,17,19
22,23,21
22,22,29
22,25,27
23,0,6
23,26,1
23,2,18
23,3,29
23,23,4
23,30,5
23,7,8
23,9,22
23,17,10
23,24,11
23,28,12
23,13,15
23,14,19
23,16,25
23,20,21
23,27,31
