42,Heuristic,10000000,7230.000000,1,0.005000,500000,40,10
Time,Value 
Final, 288,7231

NrViolations,0
Round,H_team,A_team 
0,0,17
0,2,1
0,3,9
0,4,30
0,5,15
0,6,37
0,7,28
0,27,8
0,10,20
0,11,12
0,34,13
0,14,19
0,16,25
0,32,18
0,21,38
0,22,33
0,23,26
0,39,24
0,35,29
0,36,31
1,0,31
1,1,24
1,2,8
1,3,33
1,39,4
1,5,30
1,6,25
1,7,9
1,10,28
1,11,20
1,23,12
1,38,13
1,14,37
1,34,15
1,16,26
1,27,17
1,22,18
1,36,19
1,21,35
1,32,29
2,29,0
2,1,35
2,13,2
2,25,3
2,34,4
2,14,5
2,6,9
2,7,20
2,28,8
2,36,10
2,38,11
2,12,22
2,15,19
2,16,32
2,31,17
2,21,18
2,23,37
2,33,24
2,26,27
2,30,39
3,20,0
3,18,1
3,38,2
3,4,3
3,9,5
3,30,6
3,33,7
3,8,35
3,13,10
3,17,11
3,12,27
3,24,14
3,15,32
3,19,16
3,25,21
3,26,22
3,31,23
3,28,36
3,29,34
3,37,39
4,35,0
4,17,1
4,20,2
4,3,21
4,4,7
4,5,6
4,8,26
4,9,15
4,32,10
4,19,11
4,33,12
4,13,36
4,28,14
4,37,16
4,18,30
4,22,23
4,24,38
4,25,34
4,39,27
4,31,29
5,0,33
5,7,1
5,2,30
5,3,35
5,4,36
5,5,31
5,34,6
5,20,8
5,32,9
5,10,18
5,11,24
5,12,29
5,19,13
5,38,14
5,27,15
5,16,28
5,37,17
5,26,21
5,22,25
5,23,39
6,0,15
6,1,8
6,5,2
6,3,16
6,12,4
6,6,20
6,7,30
6,21,9
6,10,39
6,29,11
6,13,18
6,14,25
6,32,17
6,24,19
6,22,37
6,23,34
6,26,31
6,27,28
6,36,33
6,38,35
7,0,11
7,1,10
7,2,33
7,8,3
7,24,4
7,26,5
7,6,38
7,15,7
7,9,19
7,12,39
7,13,20
7,14,22
7,30,16
7,17,28
7,18,31
7,21,32
7,29,23
7,35,25
7,27,37
7,36,34
8,28,0
8,1,34
8,2,14
8,31,3
8,33,4
8,29,5
8,19,6
8,24,7
8,8,13
8,9,12
8,17,10
8,11,22
8,15,38
8,20,16
8,18,26
8,37,21
8,35,23
8,25,32
8,30,27
8,39,36
9,19,0
9,31,1
9,34,2
9,37,3
9,4,32
9,8,5
9,35,6
9,10,7
9,9,27
9,11,36
9,28,12
9,16,13
9,39,14
9,15,26
9,17,23
9,18,24
9,20,22
9,33,21
9,25,29
9,30,38
