396,Heuristic,10000000,7230.000000,1,0.005000,500000,24,12
Time,Value 
Final, 153864,7231

NrViolations,0
Round,H_team,A_team 
0,20,0
0,9,1
0,2,23
0,16,3
0,21,4
0,8,5
0,6,22
0,7,19
0,18,10
0,11,13
0,12,15
0,14,17
1,5,0
1,22,1
1,11,2
1,3,8
1,4,6
1,15,7
1,20,9
1,10,13
1,12,17
1,21,14
1,19,16
1,23,18
2,4,0
2,19,1
2,2,18
2,3,11
2,5,17
2,14,6
2,7,23
2,10,8
2,9,22
2,13,12
2,15,20
2,21,16
3,0,18
3,1,23
3,2,8
3,3,19
3,16,4
3,5,14
3,15,6
3,10,7
3,9,21
3,17,11
3,22,12
3,13,20
4,0,7
4,14,1
4,6,2
4,4,3
4,22,5
4,8,9
4,16,10
4,11,15
4,18,12
4,17,13
4,23,19
4,21,20
5,0,21
5,1,10
5,22,2
5,12,3
5,4,14
5,6,5
5,13,7
5,8,19
5,9,11
5,18,15
5,20,16
5,17,23
6,6,0
6,12,1
6,2,5
6,7,3
6,4,23
6,8,22
6,9,10
6,16,11
6,13,15
6,19,14
6,20,17
6,18,21
7,0,14
7,1,11
7,7,2
7,3,13
7,15,4
7,5,12
7,23,6
7,20,8
7,19,9
7,10,21
7,22,16
7,17,18
8,0,17
8,1,2
8,3,18
8,7,4
8,5,19
8,10,6
8,21,8
8,9,13
8,11,23
8,16,12
8,14,15
8,22,20
9,0,8
9,4,1
9,17,2
9,21,3
9,15,5
9,6,18
9,14,7
9,23,9
9,10,12
9,11,22
9,16,13
9,19,20
10,2,0
10,1,15
10,3,22
10,11,4
10,5,16
10,8,6
10,12,7
10,18,9
10,23,10
10,13,19
10,14,20
10,17,21
11,23,0
11,1,21
11,2,10
11,20,3
11,13,4
11,7,5
11,6,9
11,8,17
11,18,11
11,12,14
11,15,16
11,19,22
