11,Heuristic,10000000,7230.000000,1,0.005000,500000,40,30
Time,Value 
Final, 164036,7241

NrViolations,0
Round,H_team,A_team 
0,33,0
0,10,1
0,2,15
0,6,3
0,17,4
0,12,5
0,7,13
0,8,25
0,16,9
0,34,11
0,14,38
0,18,22
0,37,19
0,20,29
0,21,24
0,23,31
0,28,26
0,32,27
0,35,30
0,36,39
1,35,0
1,28,1
1,7,2
1,3,15
1,14,4
1,5,38
1,23,6
1,20,8
1,34,9
1,10,25
1,39,11
1,27,12
1,16,13
1,17,29
1,18,36
1,26,19
1,21,22
1,24,31
1,33,30
1,37,32
2,4,0
2,1,15
2,2,25
2,31,3
2,5,36
2,22,6
2,7,21
2,19,8
2,20,9
2,14,10
2,37,11
2,12,17
2,23,13
2,30,16
2,18,38
2,24,29
2,26,27
2,34,28
2,35,32
2,39,33
3,0,2
3,1,4
3,33,3
3,5,21
3,6,18
3,31,7
3,22,8
3,9,26
3,10,36
3,11,19
3,12,37
3,13,14
3,15,23
3,16,27
3,17,39
3,25,20
3,24,35
3,38,28
3,29,30
3,32,34
4,0,39
4,20,1
4,2,37
4,3,18
4,4,10
4,30,5
4,28,6
4,38,7
4,8,17
4,9,19
4,11,27
4,29,12
4,13,25
4,33,14
4,15,26
4,34,16
4,21,35
4,36,22
4,23,24
4,32,31
5,0,11
5,29,1
5,2,6
5,3,26
5,4,37
5,31,5
5,12,7
5,8,34
5,9,13
5,10,39
5,18,14
5,15,28
5,36,16
5,17,20
5,19,25
5,30,21
5,27,22
5,23,35
5,32,24
5,33,38
6,7,0
6,1,8
6,2,34
6,20,3
6,22,4
6,35,5
6,6,11
6,14,9
6,10,28
6,12,33
6,17,13
6,18,15
6,37,16
6,19,27
6,31,21
6,23,38
6,30,24
6,25,36
6,26,29
6,39,32
7,6,0
7,1,30
7,5,2
7,37,3
7,25,4
7,7,10
7,8,33
7,9,28
7,11,20
7,39,12
7,13,15
7,14,31
7,16,19
7,27,17
7,18,26
7,29,21
7,22,23
7,24,36
7,38,32
7,34,35
8,5,0
8,34,1
8,11,2
8,25,3
8,4,30
8,35,6
8,27,7
8,8,14
8,9,24
8,10,19
8,38,12
8,13,31
8,15,20
8,21,16
8,28,17
8,23,18
8,32,22
8,26,36
8,29,39
8,33,37
9,0,29
9,21,1
9,2,23
9,3,4
9,5,14
9,26,6
9,35,7
9,16,8
9,10,9
9,11,30
9,12,13
9,15,33
9,38,17
9,24,18
9,19,39
9,20,31
9,37,22
9,34,25
9,28,27
9,36,32
10,0,3
10,19,1
10,31,2
10,4,23
10,13,5
10,6,29
10,14,7
10,12,8
10,17,9
10,27,10
10,22,11
10,15,24
10,16,33
10,18,35
10,20,39
10,37,21
10,26,25
10,32,28
10,30,34
10,36,38
11,16,0
11,1,3
11,35,2
11,12,4
11,39,5
11,6,15
11,7,29
11,8,36
11,9,23
11,37,10
11,18,11
11,13,26
11,25,14
11,19,17
11,20,24
11,38,21
11,22,30
11,27,34
11,28,31
11,32,33
12,24,0
12,1,27
12,29,2
12,3,39
12,4,13
12,22,5
12,32,6
12,7,19
12,8,9
12,38,10
12,11,36
12,31,12
12,14,26
12,15,30
12,25,16
12,17,34
12,28,18
12,23,20
12,33,21
12,35,37
13,0,27
13,14,1
13,2,39
13,3,13
13,4,15
13,5,32
13,38,6
13,11,7
13,10,8
13,9,35
13,23,12
13,24,16
13,17,30
13,29,18
13,19,20
13,21,25
13,26,22
13,28,33
13,31,36
13,34,37
14,0,23
14,1,32
14,2,4
14,7,3
14,5,27
14,36,6
14,13,8
14,9,15
14,10,35
14,11,25
14,26,12
14,19,14
14,16,31
14,22,17
14,30,18
14,20,28
14,34,21
14,24,33
14,37,29
14,39,38
15,1,0
15,36,2
15,3,23
15,4,5
15,6,24
15,33,7
15,8,15
15,9,37
15,22,10
15,12,11
15,20,13
15,14,32
15,39,16
15,26,17
15,18,31
15,19,28
15,27,21
15,25,30
15,29,35
15,38,34
16,0,12
16,1,9
16,30,2
16,3,28
16,4,18
16,5,24
16,6,20
16,32,7
16,11,8
16,23,10
16,21,13
16,14,27
16,15,19
16,38,16
16,17,37
16,25,22
16,35,26
16,36,29
16,31,33
16,39,34
17,0,9
17,25,1
17,21,2
17,3,12
17,11,4
17,5,18
17,6,27
17,7,20
17,8,24
