10000,Heuristic,10000000,7230.000000,1,0.005000,500000,40,10
Time,Value 
Final, 38022,7231

NrViolations,0
Round,H_team,A_team 
0,1,0
0,2,33
0,3,4
0,11,5
0,26,6
0,35,7
0,34,8
0,24,9
0,21,10
0,39,12
0,15,13
0,30,14
0,16,25
0,17,19
0,22,18
0,20,23
0,29,27
0,28,31
0,32,38
0,37,36
1,0,2
1,18,1
1,13,3
1,4,11
1,5,38
1,6,33
1,7,10
1,8,16
1,9,27
1,28,12
1,14,17
1,15,39
1,19,25
1,30,20
1,36,21
1,22,23
1,34,24
1,29,26
1,37,31
1,32,35
2,5,0
2,1,4
2,9,2
2,15,3
2,6,39
2,7,8
2,10,23
2,13,11
2,12,20
2,18,14
2,21,16
2,30,17
2,31,19
2,22,32
2,24,29
2,25,26
2,27,36
2,33,28
2,37,34
2,35,38
3,0,15
3,3,1
3,2,5
3,14,4
3,25,6
3,7,11
3,8,20
3,17,9
3,10,16
3,12,36
3,13,35
3,18,29
3,27,19
3,21,37
3,33,22
3,23,28
3,24,26
3,34,30
3,31,32
3,38,39
4,16,0
4,1,7
4,2,18
4,3,27
4,4,31
4,39,5
4,38,6
4,8,30
4,9,36
4,10,33
4,11,19
4,12,15
4,25,13
4,14,29
4,26,17
4,20,21
4,28,22
4,23,35
4,24,37
4,32,34
5,0,26
5,1,24
5,7,2
5,21,3
5,8,4
5,37,5
5,6,31
5,9,23
5,19,10
5,36,11
5,18,12
5,29,13
5,38,14
5,15,28
5,16,22
5,32,17
5,20,33
5,34,25
5,35,27
5,39,30
6,0,31
6,1,20
6,22,2
6,30,3
6,29,4
6,5,23
6,6,17
6,27,7
6,21,8
6,9,26
6,11,10
6,12,16
6,24,13
6,34,14
6,25,15
6,32,18
6,19,35
6,37,28
6,39,33
6,36,38
7,0,20
7,19,1
7,27,2
7,25,3
7,4,32
7,5,24
7,6,15
7,31,7
7,17,8
7,12,9
7,10,34
7,11,18
7,13,22
7,26,14
7,16,37
7,30,21
7,23,36
7,28,35
7,29,39
7,33,38
8,13,0
8,38,1
8,2,15
8,3,29
8,4,9
8,5,12
8,16,6
8,26,7
8,11,8
8,10,32
8,14,21
8,17,37
8,23,18
8,33,19
8,20,24
8,31,22
8,35,25
8,27,34
8,28,30
8,36,39
9,7,0
9,35,1
9,2,24
9,3,6
9,4,5
9,8,9
9,15,10
9,33,11
9,17,12
9,14,13
9,19,16
9,18,21
9,20,28
9,22,37
9,23,25
9,26,27
9,31,29
9,36,30
9,39,32
9,38,34
