2486,Heuristic,10000000,7230.000000,1,0.005000,500000,40,20
Time,Value 
Final, 5324,7231

NrViolations,0
Round,H_team,A_team 
0,0,8
0,1,20
0,13,2
0,7,3
0,4,23
0,5,12
0,11,6
0,9,18
0,10,14
0,15,16
0,17,21
0,19,35
0,36,22
0,24,25
0,27,26
0,29,28
0,30,33
0,39,31
0,37,32
0,38,34
1,0,30
1,1,8
1,16,2
1,4,3
1,5,10
1,6,7
1,9,23
1,19,11
1,22,12
1,25,13
1,14,37
1,29,15
1,27,17
1,18,21
1,20,24
1,32,26
1,28,35
1,38,31
1,33,36
1,39,34
2,36,0
2,18,1
2,12,2
2,3,10
2,4,6
2,27,5
2,7,21
2,8,30
2,9,32
2,14,11
2,16,13
2,22,15
2,24,17
2,28,19
2,20,37
2,23,26
2,33,25
2,29,35
2,34,31
2,39,38
3,38,0
3,16,1
3,2,4
3,14,3
3,26,5
3,13,6
3,7,30
3,8,29
3,12,9
3,21,10
3,11,32
3,23,15
3,25,17
3,18,39
3,22,19
3,31,20
3,24,27
3,28,37
3,34,33
3,35,36
4,31,0
4,15,1
4,2,39
4,11,3
4,4,34
4,32,5
4,17,6
4,7,35
4,9,8
4,10,24
4,19,12
4,13,14
4,37,16
4,25,18
4,36,20
4,26,21
4,23,22
4,27,28
4,30,29
4,38,33
5,0,24
5,1,35
5,2,28
5,9,3
5,5,4
5,6,34
5,8,7
5,12,10
5,18,11
5,22,13
5,14,27
5,30,15
5,36,16
5,19,17
5,29,20
5,33,21
5,31,23
5,26,25
5,32,38
5,37,39
6,4,0
6,10,1
6,19,2
6,3,35
6,8,5
6,6,9
6,15,7
6,17,11
6,12,27
6,13,38
6,14,22
6,39,16
6,18,36
6,20,23
6,21,28
6,24,34
6,25,31
6,29,26
6,37,30
6,32,33
7,0,5
7,1,24
7,22,2
7,3,39
7,17,4
7,6,37
7,9,7
7,11,8
7,35,10
7,12,38
7,13,36
7,34,14
7,15,31
7,16,27
7,26,18
7,30,19
7,20,21
7,23,32
7,28,25
7,33,29
8,0,39
8,1,37
8,21,2
8,3,31
8,14,4
8,5,24
8,8,6
8,7,25
8,33,9
8,34,10
8,28,11
8,30,12
8,13,17
8,35,15
8,16,20
8,38,18
8,23,19
8,22,32
8,26,36
8,27,29
9,0,26
9,7,1
9,2,37
9,8,3
9,16,4
9,5,14
9,6,24
9,35,9
9,10,13
9,33,11
9,31,12
9,15,39
9,17,28
9,22,18
9,19,20
9,21,32
9,23,27
9,25,34
9,29,38
9,36,30
10,1,0
10,2,26
10,3,13
10,4,33
10,5,28
10,6,29
10,20,7
10,25,8
10,38,9
10,11,10
10,34,12
10,24,14
10,32,15
10,17,16
10,18,23
10,21,19
10,31,22
10,30,27
10,37,35
10,39,36
11,0,6
11,1,33
11,7,2
11,38,3
11,4,26
11,9,5
11,31,8
11,10,17
11,12,11
11,13,29
11,14,15
11,25,16
11,27,18
11,37,19
11,20,28
11,24,21
11,30,22
11,23,36
11,39,32
11,34,35
12,15,0
12,1,14
12,2,9
12,27,3
12,35,4
12,7,5
12,10,6
12,8,13
12,11,30
12,32,12
12,16,31
12,17,29
12,28,18
12,36,19
12,20,34
12,21,25
12,24,22
12,23,37
12,26,38
12,33,39
13,35,0
13,2,1
13,28,3
13,11,4
13,5,31
13,6,20
13,38,7
13,8,10
13,22,9
13,36,12
13,39,13
13,14,25
13,15,17
13,16,26
13,18,30
13,19,34
13,21,37
13,29,23
13,33,24
13,32,27
14,0,21
14,3,1
14,2,6
14,4,31
14,5,11
14,28,7
14,8,19
14,37,9
14,10,16
14,24,12
14,23,13
14,18,14
14,15,25
14,17,26
14,20,30
14,22,39
14,27,34
14,29,32
14,35,33
14,36,38
15,0,2
15,1,23
15,3,21
15,4,10
15,20,5
15,6,19
15,7,11
15,18,8
15,9,15
15,12,16
15,13,27
15,14,36
15,17,22
15,24,38
15,25,35
15,26,39
15,34,28
15,31,29
15,30,32
15,33,37
16,0,23
16,4,1
16,2,3
16,5,6
16,7,27
16,8,15
16,9,36
16,10,28
16,11,16
16,12,21
16,19,13
16,35,14
16,17,18
16,25,20
16,22,29
16,24,39
16,33,26
16,30,38
16,31,37
16,32,34
17,9,0
17,32,1
17,2,10
17,3,18
17,37,4
17,5,22
17,6,27
17,34,7
17,20,8
17,13,11
17,12,33
17,38,14
17,15,24
17,16,23
17,35,17
17,31,19
17,21,36
17,29,25
17,26,28
17,39,30
18,10,0
18,38,1
18,30,2
18,3,22
18,39,4
18,15,5
18,6,33
18,37,7
18,21,8
18,11,9
18,13,12
18,23,14
18,19,16
18,34,17
18,18,24
18,26,20
18,27,25
18,28,32
18,36,29
18,35,31
19,12,0
19,1,6
19,29,2
19,3,33
19,25,4
19,16,5
19,36,7
19,26,8
19,14,9
19,10,15
19,11,22
19,34,13
19,32,17
19,19,18
19,27,20
19,21,23
19,31,24
19,28,30
19,39,35
19,37,38
