588,Heuristic,10000000,7230.000000,1,0.005000,500000,16,8
Time,Value 
Final, 82164,7231

NrViolations,0
Round,H_team,A_team 
0,3,0
0,1,14
0,6,2
0,10,4
0,11,5
0,7,13
0,8,9
0,12,15
1,1,0
1,2,3
1,4,14
1,15,5
1,6,13
1,7,9
1,8,10
1,11,12
2,2,0
2,5,1
2,3,11
2,7,4
2,8,6
2,9,12
2,10,14
2,15,13
3,0,10
3,1,2
3,3,4
3,5,8
3,6,9
3,14,7
3,11,15
3,13,12
4,0,15
4,1,4
4,2,9
4,6,3
4,5,10
4,12,7
4,11,8
4,13,14
5,8,0
5,13,1
5,2,5
5,7,3
5,4,15
5,12,6
5,9,10
5,14,11
6,0,11
6,12,1
6,4,2
6,9,3
6,5,7
6,14,6
6,15,8
6,10,13
7,0,7
7,9,1
7,15,2
7,3,5
7,4,6
7,13,8
7,10,11
7,14,12
