0,Heuristic,1000000,9999999,500,100000,40,30
Time,Value 
8940,121934
8910,121934
8880,121934
8850,121934
8820,121934
8790,121934
8760,121934
8730,121934
8700,121934
8670,121934
8640,121934
8610,121934
8580,121934
8550,121934
8520,121934
8490,121934
8460,121934
8430,121934
8400,121934
8370,121934
8340,121934
8310,121934
8280,121934
8250,121934
8220,121934
8190,121934
8160,121934
8130,121934
8100,121934
8070,121934
8040,121934
8010,121934
7980,121934
7950,121934
7920,121934
7890,121934
7860,121934
7830,121934
7800,121934
7770,121934
7740,121934
7710,121934
3780,125452
3750,125480
3720,125480
3690,125480
3660,125490
3630,125490
3600,125490
3570,125490
3540,125680
3510,125734
3480,125912
3450,125912
3420,125912
3390,125912
3360,125912
3330,125912
3300,125912
3270,126228
3240,126228
3210,126228
3180,126294
3150,126298
3120,126298
3090,126298
3060,126298
3030,126298
3000,126298
2970,126298
2940,126696
2910,126746
2880,126746
2850,126812
2820,126884
2790,126942
2760,126950
2730,127032
2700,127032
2670,127032
2640,127032
2610,127216
2580,127372
2550,127372
2520,127372
2490,127392
2460,127662
2430,127662
2400,127698
2370,127710
2340,127710
2310,127710
2280,127724
2250,127724
2220,127724
2190,127724
2160,127928
2130,128056
2100,128098
2070,128288
2040,128288
2010,128524
1980,128524
1950,128868
1920,128982
1890,129160
1860,129338
1830,129338
1800,129434
1770,129872
840,138252
810,139186
780,139214
750,139214
720,139214
690,139452
660,141074
630,141500
600,142116
570,142712
540,142974
510,144304
480,145010
450,145440
420,145440
390,146682
0,230588
30,188278
60,178738
90,172544
120,166696
150,162702
180,158740
210,156886
240,155128
270,153228
300,151370
330,149720
360,148084
870,137424
900,137174
930,136940
960,136148
990,135976
1020,135614
1050,134816
1080,134374
1110,133984
1140,133876
1170,133834
1200,133476
1230,133172
1260,133038
1290,132852
1320,132050
1350,132050
1380,132032
1410,131712
1440,131560
1470,131452
1500,131014
1530,130982
1560,130588
1590,130508
1620,130508
1650,130364
1680,130284
1710,130188
1740,129940
3810,125434
3840,125372
3870,125270
3900,125188
3930,125172
3960,125114
3990,125114
4020,125084
4050,124824
4080,124628
4110,124628
4140,124628
4170,124628
4200,124628
4230,124520
4260,124444
4290,124444
4320,124444
4350,124444
4380,124436
4410,124422
4440,124342
4470,124314
4500,124314
4530,124312
4560,124206
4590,124168
4620,124168
4650,124136
4680,124118
4710,124066
4740,124066
4770,123912
4800,123900
4830,123778
4860,123778
4890,123426
4920,123426
4950,123426
4980,123426
5010,123422
5040,123352
5070,123328
5100,123328
5130,123200
5160,123200
5190,123030
5220,123030
5250,123030
5280,123030
5310,122950
5340,122950
5370,122880
5400,122880
5430,122880
5460,122802
5490,122802
5520,122802
5550,122802
5580,122802
5610,122802
5640,122772
5670,122772
5700,122772
5730,122772
5760,122772
5790,122750
5820,122750
5850,122746
5880,122684
5910,122682
5940,122682
5970,122682
6000,122682
6030,122652
6060,122652
6090,122576
6120,122576
6150,122576
6180,122572
6210,122552
6240,122528
6270,122478
6300,122478
6330,122458
6360,122452
6390,122422
6420,122360
6450,122360
6480,122360
6510,122360
6540,122360
6570,122328
6600,122328
6630,122290
6660,122290
6690,122290
6720,122288
6750,122288
6780,122288
6810,122288
6840,122288
6870,122288
6900,122232
6930,122232
6960,122232
6990,122182
7020,122170
7050,122106
7080,122082
7110,122082
7140,122082
7170,122082
7200,121934
7230,121934
7260,121934
7290,121934
7320,121934
7350,121934
7380,121934
7410,121934
7440,121934
7470,121934
7500,121934
7530,121934
7560,121934
7590,121934
7620,121934
7650,121934
7680,121934
Final, 121934,8959

NrViolations,0
Round,H_team,A_team 
0,0,28
0,1,14
0,29,2
0,3,4
0,37,5
0,17,6
0,16,7
0,12,8
0,30,9
0,10,13
0,11,19
0,15,25
0,24,18
0,21,20
0,31,22
0,23,34
0,32,26
0,27,33
0,35,36
0,39,38
1,0,14
1,1,23
1,35,2
1,13,3
1,4,28
1,38,5
1,16,6
1,15,7
1,11,8
1,27,9
1,10,25
1,12,19
1,17,20
1,21,18
1,32,22
1,24,34
1,36,26
1,29,30
1,31,33
1,39,37
2,0,23
2,1,15
2,34,2
2,21,3
2,4,10
2,39,5
2,13,6
2,14,7
2,8,28
2,29,9
2,36,11
2,33,12
2,16,19
2,18,17
2,20,24
2,30,22
2,25,38
2,37,26
2,27,31
2,35,32
3,19,0
3,20,1
3,2,15
3,22,3
3,4,38
3,5,23
3,6,21
3,7,13
3,8,18
3,9,10
3,34,11
3,36,12
3,14,30
3,17,16
3,24,29
3,25,27
3,26,31
3,28,35
3,37,32
3,33,39
4,5,0
4,17,1
4,2,36
4,3,16
4,14,4
4,10,6
4,7,38
4,8,21
4,13,9
4,35,11
4,34,12
4,15,30
4,18,20
4,19,39
4,22,29
4,23,33
4,24,31
4,32,25
4,28,26
4,27,37
5,0,16
5,19,1
5,2,32
5,3,36
5,17,4
5,10,5
5,6,15
5,11,7
5,9,8
5,12,21
5,13,34
5,38,14
5,18,30
5,20,39
5,22,35
5,23,29
5,27,24
5,31,25
5,26,33
5,28,37
6,15,0
6,1,2
6,3,32
6,20,4
6,13,5
6,6,23
6,7,36
6,8,17
6,9,34
6,10,22
6,11,12
6,37,14
6,16,18
6,30,19
6,21,35
6,24,38
6,25,26
6,27,28
6,29,33
6,39,31
7,18,0
7,1,10
7,5,2
7,7,3
7,4,23
7,6,32
7,8,34
7,9,17
7,20,11
7,12,22
7,29,13
7,39,14
7,16,15
7,36,19
7,21,27
7,24,35
7,25,28
7,26,38
7,30,31
7,33,37
8,17,0
8,34,1
8,2,10
8,3,23
8,4,30
8,5,6
8,12,7
8,15,8
8,38,9
8,22,11
8,32,13
8,14,21
8,16,33
8,18,26
8,35,19
8,28,20
8,25,24
8,27,29
8,31,37
8,36,39
9,0,30
9,35,1
9,2,25
9,6,3
9,4,5
9,17,7
9,14,8
9,39,9
9,10,21
9,23,11
9,12,16
9,31,13
9,22,15
9,18,33
9,19,26
9,27,20
9,28,24
9,29,37
9,34,32
9,38,36
10,0,2
10,32,1
10,3,25
10,31,4
10,5,21
10,11,6
10,7,39
10,16,8
10,36,9
10,10,30
10,13,12
10,14,33
10,24,15
10,17,26
10,19,18
10,20,23
10,22,27
10,28,29
10,37,34
10,38,35
11,1,0
11,2,39
11,8,3
11,33,4
11,5,25
11,6,14
11,7,31
11,9,11
11,12,10
11,16,13
11,26,15
11,29,17
11,18,23
11,19,27
11,36,20
11,21,28
11,34,22
11,24,32
11,30,35
11,37,38
12,0,24
12,5,1
12,6,2
12,3,39
12,32,4
12,30,7
12,8,31
12,9,14
12,16,10
12,13,11
12,26,12
12,15,19
12,34,17
12,18,27
12,37,20
12,21,29
12,38,22
12,23,28
12,25,35
12,33,36
13,6,0
13,11,1
13,14,2
13,3,5
13,4,26
13,27,7
13,8,24
13,15,9
13,10,31
13,25,12
13,13,18
13,23,16
13,33,17
13,19,29
13,35,20
13,21,37
13,39,22
13,28,36
13,32,30
13,38,34
14,0,26
14,1,8
14,13,2
14,19,3
14,9,4
14,5,35
14,38,6
14,28,7
14,10,33
14,11,24
14,23,12
14,17,14
14,15,18
14,22,16
14,20,29
14,31,21
14,25,37
14,27,32
14,30,36
14,39,34
15,0,35
15,7,1
15,2,26
15,18,3
15,8,4
15,31,5
15,39,6
15,9,33
15,28,10
15,30,11
15,12,15
15,17,13
15,14,25
15,16,20
15,19,38
15,36,21
15,22,23
15,24,37
15,34,27
15,29,32
16,4,0
16,1,12
16,18,2
16,9,3
16,30,5
16,37,6
16,7,35
16,8,33
16,26,10
16,32,11
16,23,13
16,14,19
16,15,17
16,16,25
16,20,38
16,34,21
16,22,24
16,36,27
16,31,28
16,29,39
17,0,8
17,6,1
17,17,2
17,3,15
17,4,12
17,28,5
17,7,9
17,29,10
17,33,11
17,24,13
17,14,16
17,37,18
17,19,25
17,20,22
17,21,39
17,35,23
17,26,30
17,38,27
17,32,31
17,34,36
18,0,9
18,1,21
18,11,2
18,3,14
18,16,4
18,5,24
18,6,12
18,8,7
18,10,15
18,13,20
18,19,17
18,38,18
18,22,26
18,37,23
18,25,34
18,27,39
18,28,30
18,31,29
18,32,36
18,33,35
19,3,0
19,1,24
19,2,21
19,4,6
19,5,9
19,7,10
19,13,8
19,11,15
19,12,37
19,14,20
19,27,16
19,17,28
19,39,18
19,19,32
19,22,25
19,38,23
19,26,34
19,35,29
19,33,30
19,31,36
20,0,21
20,27,1
20,2,12
20,34,3
20,15,4
20,7,5
20,6,24
20,20,8
20,9,37
20,10,19
20,17,11
20,14,13
20,26,16
20,18,32
20,22,28
20,23,31
20,25,33
20,36,29
20,30,38
20,35,39
21,0,7
21,29,1
21,9,2
21,35,3
21,13,4
21,5,12
21,6,19
21,10,8
21,11,37
21,18,14
21,15,38
21,24,16
21,25,17
21,20,31
21,21,32
21,36,22
21,23,39
21,26,27
21,28,33
21,30,34
22,13,0
22,28,1
22,2,4
22,33,3
22,11,5
22,8,6
22,7,19
22,9,12
22,36,10
22,15,14
22,16,38
22,32,17
22,18,31
22,20,25
22,24,21
22,37,22
22,23,26
22,27,35
22,29,34
22,39,30
23,12,0
23,1,9
23,2,16
23,3,27
23,4,11
23,14,5
23,6,18
23,7,20
23,29,8
23,38,10
23,13,15
23,31,17
23,19,23
23,21,25
23,33,22
23,24,36
23,26,35
23,28,34
23,37,30
23,39,32
24,11,0
24,3,1
24,2,27
24,4,18
24,15,5
24,6,7
24,30,8
24,9,16
24,39,10
24,12,20
24,22,13
24,34,14
24,17,37
24,19,28
24,21,23
24,33,24
24,25,36
24,26,29
24,31,35
24,38,32
25,0,22
25,1,18
25,7,2
25,12,3
25,4,27
25,5,17
25,9,6
25,32,8
25,10,11
25,21,13
25,35,14
25,15,28
25,16,37
25,20,19
