Instance,CapacitySetting,MaxNrBreaks,Vcr
i05,0,3,0
Round,H_team,A_team 
0,0,21
0,1,48
0,2,25
0,56,3
0,53,4
0,38,5
0,6,8
0,49,7
0,9,10
0,11,15
0,12,24
0,18,13
0,19,14
0,58,16
0,31,17
0,57,20
0,22,36
0,23,35
0,61,26
0,63,27
0,41,28
0,29,32
0,44,30
0,33,50
0,34,46
0,37,45
0,39,42
0,40,47
0,43,51
0,52,60
0,54,62
0,59,55
1,20,0
1,1,50
1,5,2
1,3,44
1,4,11
1,30,6
1,48,7
1,14,8
1,32,9
1,10,58
1,17,12
1,13,23
1,15,37
1,16,63
1,18,22
1,28,19
1,21,40
1,25,24
1,26,35
1,27,39
1,51,29
1,33,31
1,34,36
1,38,53
1,62,41
1,42,52
1,60,43
1,45,56
1,46,57
1,47,54
1,55,49
1,59,61
2,0,13
2,37,1
2,2,32
2,9,3
2,16,4
2,11,5
2,6,49
2,7,62
2,8,46
2,10,28
2,12,53
2,35,14
2,63,15
2,23,17
2,24,18
2,19,33
2,20,38
2,39,21
2,30,22
2,36,25
2,50,26
2,27,57
2,29,34
2,31,61
2,40,42
2,41,58
2,43,44
2,45,59
2,55,47
2,54,48
2,52,51
2,56,60
3,0,27
3,1,20
3,44,2
3,3,50
3,4,45
3,5,19
3,62,6
3,53,7
3,8,39
3,42,9
3,33,10
3,18,11
3,13,12
3,26,14
3,15,29
3,34,16
3,17,36
3,21,24
3,22,35
3,58,23
3,28,25
3,46,30
3,49,31
3,32,43
3,41,37
3,51,38
3,57,40
3,56,47
3,60,48
3,52,54
3,61,55
3,59,63
4,16,0
4,17,1
4,2,52
4,30,3
4,55,4
4,29,5
4,6,57
4,7,46
4,38,8
4,20,9
4,47,10
4,31,11
4,12,15
4,19,13
4,14,22
4,35,18
4,27,21
4,37,23
4,24,61
4,25,51
4,45,26
4,36,28
4,32,41
4,48,33
4,63,34
4,39,54
4,40,56
4,43,42
4,44,59
4,49,58
4,50,62
4,53,60
5,0,2
5,1,47
5,3,37
5,4,12
5,5,20
5,6,16
5,33,7
5,8,24
5,9,53
5,10,40
5,11,13
5,15,14
5,46,17
5,18,29
5,19,32
5,21,63
5,22,38
5,23,36
5,52,25
5,26,48
5,59,27
5,28,35
5,34,30
5,60,31
5,62,39
5,41,44
5,42,55
5,58,43
5,57,45
5,51,49
5,54,50
5,61,56
6,38,0
6,44,1
6,2,6
6,31,3
6,17,4
6,5,18
6,7,60
6,56,8
6,13,9
6,20,10
6,27,11
6,12,52
6,14,61
6,25,15
6,16,22
6,29,19
6,37,21
6,24,23
6,39,26
6,55,28
6,30,42
6,32,34
6,35,33
6,36,62
6,40,59
6,47,41
6,43,57
6,45,46
6,48,49
6,50,58
6,63,51
6,53,54
7,0,63
7,1,45
7,57,2
7,3,5
7,7,4
7,35,6
7,8,51
7,21,9
7,10,31
7,11,58
7,12,61
7,13,14
7,15,27
7,16,32
7,62,17
7,18,20
7,22,19
7,23,39
7,24,36
7,25,26
7,28,56
7,52,29
7,30,47
7,46,33
7,34,48
7,49,37
7,42,38
7,40,41
7,50,43
7,60,44
7,55,53
7,54,59
8,29,0
8,9,1
8,19,2
8,41,3
8,4,40
8,5,30
8,6,22
8,20,7
8,57,8
8,56,10
8,61,11
8,47,12
8,45,13
8,14,34
8,15,60
8,17,16
8,59,18
8,33,21
8,31,23
8,26,24
8,43,25
8,27,49
8,28,46
8,62,32
8,36,35
8,48,37
8,38,55
8,39,52
8,42,53
8,44,50
8,51,54
8,58,63
9,0,61
9,13,1
9,2,41
9,3,55
9,35,4
9,5,9
9,39,6
9,7,52
9,8,47
9,10,45
9,11,16
9,12,42
9,23,14
9,36,15
9,24,17
9,34,18
9,63,19
9,20,48
9,21,62
9,22,27
9,25,29
9,54,26
9,37,28
9,30,57
9,40,31
9,32,59
9,60,33
9,50,38
9,49,43
9,46,44
9,53,51
9,58,56
10,9,0
10,1,2
10,24,3
10,4,60
10,15,5
10,42,6
10,38,7
10,8,43
10,48,10
10,29,11
10,22,12
10,62,13
10,14,21
10,16,30
10,17,39
10,18,36
10,35,19
10,56,20
10,28,23
10,41,25
10,26,59
10,27,53
10,50,31
10,51,32
10,45,33
10,61,34
10,46,37
10,52,40
10,44,57
10,47,49
10,54,63
10,55,58
11,3,0
11,5,1
11,2,47
11,4,18
11,6,15
11,7,45
11,61,8
11,9,17
11,10,44
11,11,12
11,13,24
11,59,14
11,20,16
11,19,27
11,21,50
11,63,22
11,23,30
11,25,42
11,33,26
11,32,28
11,58,29
11,31,62
11,34,39
11,37,35
11,36,38
11,49,40
11,48,41
11,43,46
11,51,55
11,57,52
11,53,56
11,60,54
12,0,36
12,1,58
12,2,37
12,28,3
12,52,4
12,39,5
12,44,6
12,7,27
12,8,48
12,14,9
12,63,10
12,23,11
12,12,20
12,40,13
12,15,33
12,16,31
12,17,60
12,18,21
12,24,19
12,26,22
12,35,25
12,29,43
12,30,53
12,46,32
12,62,34
12,38,49
12,41,42
12,54,45
12,47,61
12,50,59
12,56,51
12,55,57
13,48,0
13,53,1
13,43,2
13,3,46
13,4,15
13,13,5
13,6,7
13,58,8
13,9,54
13,10,52
13,11,34
13,36,12
13,14,24
13,21,16
13,32,17
13,19,18
13,42,20
13,22,29
13,59,23
13,25,56
13,26,38
13,27,35
13,31,28
13,33,30
13,37,44
13,57,39
13,61,40
13,45,41
13,47,63
13,49,62
13,51,50
13,60,55
