Instance,CapacitySetting,MaxNrBreaks,Vcr
i05,2,3,0
Round,H_team,A_team 
0,62,0
0,1,14
0,33,2
0,3,22
0,11,4
0,5,35
0,12,6
0,7,44
0,8,17
0,9,24
0,47,10
0,57,13
0,15,48
0,46,16
0,37,18
0,19,20
0,21,55
0,36,23
0,25,29
0,28,26
0,27,42
0,30,63
0,38,31
0,54,32
0,60,34
0,50,39
0,58,40
0,41,43
0,45,51
0,52,49
0,56,53
0,59,61
1,0,37
1,63,1
1,2,35
1,49,3
1,4,58
1,34,5
1,6,7
1,40,8
1,23,9
1,10,27
1,17,11
1,14,12
1,13,21
1,24,15
1,16,25
1,18,62
1,22,19
1,20,38
1,26,52
1,32,28
1,29,47
1,42,30
1,31,36
1,39,33
1,51,41
1,43,46
1,44,57
1,55,45
1,48,56
1,53,50
1,59,54
1,61,60
2,21,0
2,1,2
2,3,42
2,7,4
2,5,61
2,8,6
2,9,17
2,54,10
2,11,23
2,12,59
2,19,13
2,58,14
2,15,39
2,35,16
2,36,18
2,52,20
2,37,22
2,38,24
2,25,34
2,62,26
2,27,55
2,28,31
2,29,60
2,30,53
2,46,32
2,33,43
2,45,40
2,41,49
2,47,44
2,50,48
2,57,51
2,56,63
3,0,30
3,22,1
3,2,8
3,44,3
3,4,41
3,63,5
3,6,9
3,10,7
3,48,11
3,32,12
3,13,36
3,14,25
3,16,15
3,17,37
3,18,29
3,24,19
3,20,57
3,51,21
3,23,38
3,26,47
3,53,27
3,39,28
3,31,54
3,49,33
3,34,62
3,35,58
3,40,56
3,42,46
3,43,59
3,61,45
3,55,50
3,60,52
4,19,0
4,1,49
4,52,2
4,3,35
4,28,4
4,5,31
4,36,6
4,7,63
4,8,34
4,9,40
4,38,10
4,11,60
4,12,18
4,56,13
4,29,14
4,15,32
4,58,16
4,59,17
4,47,20
4,21,43
4,27,22
4,37,23
4,33,24
4,25,42
4,41,26
4,30,51
4,45,39
4,50,44
4,46,55
4,62,48
4,57,53
4,54,61
5,0,5
5,34,1
5,2,30
5,18,3
5,4,45
5,6,52
5,49,7
5,35,8
5,44,9
5,10,28
5,63,11
5,16,12
5,13,58
5,14,27
5,22,15
5,17,21
5,48,19
5,20,33
5,23,46
5,24,29
5,51,25
5,26,54
5,31,57
5,32,36
5,42,37
5,53,38
5,39,47
5,40,62
5,61,41
5,43,50
5,55,56
5,60,59
6,3,0
6,1,31
6,50,2
6,62,4
6,5,6
6,7,32
6,8,20
6,9,55
6,41,10
6,11,39
6,12,23
6,25,13
6,33,14
6,15,60
6,36,16
6,19,17
6,59,18
6,21,22
6,27,24
6,57,26
6,28,61
6,29,34
6,30,35
6,37,49
6,38,63
6,54,40
6,56,42
6,47,43
6,45,44
6,46,53
6,52,48
6,58,51
7,0,46
7,44,1
7,2,56
7,17,3
7,4,60
7,24,5
7,6,19
7,30,7
7,10,8
7,14,9
7,31,11
7,51,12
7,13,15
7,16,38
7,18,28
7,20,50
7,34,21
7,22,36
7,23,27
7,40,25
7,26,37
7,29,33
7,32,47
7,35,59
7,39,54
7,53,41
7,42,52
7,43,57
7,48,45
7,49,62
7,55,61
7,63,58
8,9,0
8,1,43
8,11,2
8,3,20
8,54,4
8,5,18
8,57,6
8,7,51
8,8,44
8,45,10
8,12,35
8,33,13
8,59,14
8,15,63
8,61,16
8,38,17
8,19,23
8,21,24
8,28,22
8,25,26
8,27,48
8,37,29
8,60,30
8,50,31
8,52,32
8,36,34
8,62,39
8,46,40
8,41,42
8,47,53
8,56,49
8,58,55
9,0,28
9,39,1
9,2,37
9,55,3
9,4,9
9,16,5
9,6,50
9,26,7
9,29,8
9,10,57
9,30,11
9,12,45
9,13,52
9,14,38
9,34,15
9,17,62
9,18,19
9,20,59
9,40,21
9,22,46
9,23,61
9,24,58
9,53,25
9,31,27
9,32,56
9,63,33
9,35,36
9,44,41
9,42,47
9,43,51
9,48,54
9,49,60
10,1,0
10,41,2
10,3,6
10,19,4
10,5,20
10,7,55
10,8,24
10,9,18
10,56,10
10,11,35
10,21,12
10,45,13
10,15,14
10,59,16
10,28,17
10,61,22
10,62,23
10,25,32
10,50,26
10,27,34
10,57,29
10,46,30
10,37,31
10,33,53
10,36,48
10,38,39
10,60,40
10,54,42
10,58,43
10,51,44
10,47,49
10,52,63
11,0,38
11,16,1
11,2,19
11,24,3
11,4,57
11,48,5
11,6,11
11,39,7
11,53,8
11,22,9
11,10,25
11,17,12
11,13,54
11,14,36
11,23,15
11,18,27
11,20,21
11,26,45
11,49,28
11,35,29
11,34,30
11,31,52
11,32,41
11,40,33
11,60,37
11,42,58
11,43,62
11,44,46
11,55,47
11,61,50
11,51,56
11,63,59
12,27,0
12,1,23
12,57,2
12,3,26
12,56,4
12,5,14
12,54,6
12,7,61
12,8,22
12,9,43
12,52,10
12,11,20
12,12,40
12,47,13
12,15,31
12,29,16
12,58,17
12,38,18
12,19,32
12,21,53
12,36,24
12,25,39
12,28,60
12,30,49
12,33,35
12,46,34
12,37,48
12,41,55
12,59,42
12,62,44
12,45,63
12,50,51
13,0,36
13,26,1
13,2,27
13,60,3
13,4,50
13,17,5
13,6,28
13,53,7
13,13,8
13,35,9
13,10,29
13,18,11
13,39,12
13,14,30
13,20,15
13,16,19
13,23,21
13,22,38
13,24,37
13,43,25
13,31,33
13,32,62
13,34,58
13,40,59
13,63,41
13,42,45
13,44,52
13,48,46
13,51,47
13,49,54
13,55,57
13,61,56
