Instance,CapacitySetting,MaxNrBreaks,Vcr
i04,2,100,0
Round,H_team,A_team 
0,5,0
0,1,24
0,75,2
0,3,20
0,93,4
0,124,6
0,114,7
0,9,8
0,10,28
0,35,11
0,86,12
0,66,13
0,21,14
0,15,27
0,16,62
0,137,17
0,18,76
0,19,90
0,59,22
0,25,23
0,118,26
0,29,108
0,30,82
0,77,31
0,32,143
0,36,33
0,94,34
0,37,65
0,38,70
0,120,39
0,71,40
0,41,53
0,85,42
0,125,43
0,141,44
0,45,47
0,46,96
0,48,79
0,51,49
0,50,104
0,52,127
0,54,117
0,55,107
0,56,106
0,57,89
0,58,126
0,111,60
0,73,61
0,116,63
0,64,105
0,72,67
0,84,68
0,69,142
0,123,74
0,78,87
0,119,80
0,81,109
0,83,133
0,113,88
0,92,91
0,95,103
0,138,97
0,98,132
0,99,101
0,100,128
0,115,102
0,130,110
0,140,112
0,121,136
0,122,131
0,129,135
0,139,134
1,0,38
1,74,1
1,2,16
1,126,3
1,4,43
1,5,46
1,6,120
1,7,59
1,8,15
1,17,9
1,138,10
1,11,93
1,12,116
1,13,18
1,14,56
1,102,19
1,20,114
1,42,21
1,22,80
1,23,118
1,24,86
1,105,25
1,26,125
1,27,64
1,28,95
1,103,29
1,35,30
1,31,36
1,32,69
1,33,75
1,34,77
1,79,37
1,39,54
1,40,111
1,127,41
1,44,130
1,68,45
1,47,98
1,99,48
1,49,85
1,108,50
1,61,51
1,110,52
1,53,81
1,65,55
1,60,57
1,67,58
1,62,100
1,63,124
1,104,66
1,70,140
1,87,71
1,128,72
1,109,73
1,76,113
1,112,78
1,82,92
1,88,83
1,107,84
1,101,89
1,90,122
1,91,135
1,141,94
1,96,115
1,97,139
1,106,121
1,117,143
1,131,119
1,142,123
1,134,129
1,133,132
1,136,137
2,83,0
2,1,39
2,63,2
2,3,79
2,16,4
2,100,5
2,114,6
2,118,7
2,94,8
2,9,32
2,10,59
2,36,11
2,89,12
2,143,13
2,46,14
2,15,90
2,132,17
2,18,96
2,19,106
2,98,20
2,21,99
2,75,22
2,66,23
2,52,24
2,25,104
2,48,26
2,86,27
2,140,28
2,29,31
2,30,61
2,45,33
2,34,62
2,139,35
2,37,42
2,38,88
2,54,40
2,41,87
2,43,127
2,137,44
2,78,47
2,111,49
2,50,60
2,51,126
2,80,53
2,55,68
2,71,56
2,57,74
2,58,103
2,64,67
2,92,65
2,69,134
2,95,70
2,72,109
2,73,91
2,129,76
2,77,121
2,81,133
2,85,82
2,84,110
2,93,97
2,113,101
2,135,102
2,122,105
2,120,107
2,130,108
2,115,112
2,116,141
2,136,117
2,119,128
2,123,131
2,124,142
2,125,138
3,0,52
3,68,1
3,2,15
3,5,3
3,4,95
3,6,92
3,7,50
3,8,46
3,97,9
3,65,10
3,11,33
3,12,100
3,13,38
3,14,122
3,29,16
3,17,93
3,26,18
3,79,19
3,20,54
3,47,21
3,22,85
3,23,89
3,24,30
3,128,25
3,27,137
3,28,84
3,31,34
3,32,41
3,35,72
3,76,36
3,109,37
3,39,118
3,40,45
3,42,55
3,43,114
3,44,129
3,48,125
3,49,86
3,62,51
3,53,57
3,56,80
3,61,58
3,59,63
3,60,66
3,107,64
3,67,115
3,106,69
3,70,139
3,116,71
3,112,73
3,74,81
3,138,75
3,131,77
3,88,78
3,82,105
3,117,83
3,87,135
3,90,113
3,91,123
3,133,94
3,96,140
3,101,98
3,99,103
3,102,143
3,126,104
3,108,119
3,110,124
3,142,111
3,134,120
3,121,132
3,127,130
3,141,136
4,99,0
4,1,102
4,50,2
4,3,133
4,34,4
4,104,5
4,83,6
4,51,7
4,59,8
4,9,62
4,10,44
4,63,11
