Meta_Karel,3,2529,18,2534,23
0,56,12
0,73,10
0,75,5
0,77,7
0,78,3
0,132,1
0,215,8
1,3,12
1,81,9
1,82,4
1,84,10
1,87,7
1,155,1
1,209,2
2,3,7
2,16,11
2,76,0
2,86,4
2,96,9
2,150,12
2,157,2
3,2,5
3,82,6
3,83,11
3,86,8
3,88,3
3,150,0
3,153,13
4,23,0
4,46,13
4,47,2
4,209,6
4,213,3
4,214,9
4,215,11
5,51,0
5,112,6
5,113,13
5,114,7
5,208,11
5,209,9
5,210,3
6,21,7
6,45,10
6,53,5
6,116,9
6,120,0
6,126,12
6,130,3
7,8,1
7,13,4
7,15,10
7,60,12
7,63,9
7,142,3
7,199,6
8,7,7
8,13,2
8,15,0
8,59,13
8,60,10
8,141,11
8,215,4
9,25,11
9,41,1
9,43,13
9,121,10
9,125,4
9,129,6
9,208,8
10,9,3
10,92,5
10,103,8
10,129,11
10,152,0
10,210,13
10,213,10
11,14,3
11,33,10
11,115,13
11,210,9
11,211,5
11,212,7
11,213,0
12,14,13
12,33,9
12,37,7
12,115,5
12,209,0
12,214,2
12,215,10
13,7,8
13,62,5
13,63,13
13,141,1
13,208,3
13,210,10
13,215,6
14,11,8
14,33,6
14,115,0
14,205,10
14,206,2
14,213,12
14,214,4
15,7,2
15,8,9
15,60,4
15,61,1
15,63,6
15,205,11
15,208,13
16,55,9
16,74,7
16,91,12
16,93,5
16,96,1
16,135,10
16,211,4
17,78,12
17,139,5
17,143,6
17,144,3
17,204,8
17,211,10
17,212,1
18,142,1
18,146,8
18,166,2
18,203,4
18,206,10
18,211,7
18,212,12
19,70,2
19,76,6
19,79,7
19,80,12
19,82,1
19,147,4
19,150,9
20,54,5
20,55,3
20,93,6
20,137,10
20,138,13
20,192,8
20,211,1
21,6,6
21,36,9
21,42,13
21,45,0
21,119,5
21,120,11
21,204,3
22,112,4
22,114,12
22,197,6
22,198,10
22,205,2
22,210,0
22,212,9
23,4,7
23,30,3
23,47,6
23,60,1
23,117,10
23,202,4
23,214,12
24,46,4
24,49,10
24,57,2
24,59,5
24,64,0
24,207,12
24,214,7
25,9,0
25,10,6
25,104,5
25,125,10
25,129,3
25,211,8
25,215,13
26,44,7
26,118,4
26,194,10
26,200,13
26,201,8
26,208,0
26,212,2
27,37,2
27,123,9
27,201,11
27,203,12
27,207,7
27,212,5
27,214,0
28,38,7
28,40,3
28,198,12
28,205,0
28,206,9
28,207,5
28,213,2
29,90,6
29,92,10
29,97,4
29,101,12
29,103,2
29,159,9
29,207,1
30,23,9
30,46,10
30,47,5
30,48,12
30,117,1
30,140,7
30,209,4
31,68,0
31,70,9
31,75,4
31,147,10
31,148,2
31,199,13
31,213,6
32,94,13
32,107,3
32,158,8
32,162,11
32,163,9
32,165,0
32,206,5
33,11,2
33,12,4
33,14,7
33,195,8
33,197,0
33,200,11
33,205,13
34,9,5
34,20,0
34,41,10
34,91,6
34,93,13
34,186,8
34,200,3
35,49,1
35,50,9
35,57,4
35,58,13
35,192,6
35,202,3
35,204,11
36,21,1
36,39,4
36,40,8
36,42,10
36,196,12
36,203,7
36,208,5
37,12,3
37,27,8
37,38,5
37,123,0
37,124,10
37,191,6
37,204,13
38,28,6
38,37,9
38,189,0
38,190,13
38,202,11
38,203,3
38,204,2
39,43,9
39,53,3
39,120,5
39,121,6
39,125,1
39,126,10
39,130,12
40,21,4
40,36,0
40,39,7
40,118,6
40,193,12
40,196,9
40,198,2
41,9,12
41,25,9
41,34,2
41,43,7
41,53,0
41,125,3
41,205,5
42,36,2
42,40,1
42,119,7
42,123,4
42,198,5
42,207,9
42,211,12
43,9,2
43,25,12
43,39,0
43,44,10
43,125,6
43,126,8
43,196,5
44,26,3
44,28,8
44,43,4
44,185,13
44,188,6
44,197,11
44,198,0
45,6,1
45,21,12
45,40,5
45,119,9
45,120,7
45,122,2
45,126,4
46,23,5
46,24,9
46,30,0
46,48,7
46,117,12
46,186,2
46,194,11
47,4,12
47,23,11
47,46,1
47,117,4
47,194,3
47,200,9
47,202,7
48,30,6
48,35,0
48,49,9
48,127,5
48,130,11
48,131,13
48,188,3
49,24,3
49,30,13
49,35,8
49,57,6
49,64,5
49,131,11
49,140,0
50,122,11
50,126,7
50,128,4
50,131,10
50,184,2
50,186,0
50,202,13
51,116,1
51,117,7
51,183,6
51,192,3
51,195,13
51,203,9
51,212,11
52,0,0
52,56,4
52,64,13
52,65,5
