0,Heuristic,0,10
Time,Value 
30,792
0,1558
Final, 792

Round,H_team,A_team 
0,0,39
0,1,36
0,2,3
0,4,9
0,5,6
0,7,8
0,10,11
0,13,12
0,16,14
0,15,17
0,20,18
0,19,22
0,21,27
0,24,23
0,25,26
0,28,29
0,30,34
0,31,32
0,33,35
0,37,38
1,0,4
1,1,39
1,2,9
1,3,36
1,38,5
1,6,7
1,8,11
1,12,10
1,13,15
1,14,17
1,16,22
1,19,18
1,20,21
1,23,27
1,24,25
1,26,33
1,30,28
1,29,35
1,31,34
1,32,37
2,0,5
2,1,2
2,3,9
2,38,4
2,6,8
2,7,11
2,10,14
2,12,15
2,13,19
2,17,16
2,18,22
2,23,20
2,21,24
2,25,33
2,26,27
2,32,28
2,30,29
2,31,35
2,34,37
2,39,36
3,37,0
3,8,1
3,36,2
3,7,3
3,35,4
3,39,5
3,9,6
3,10,13
3,11,14
3,16,12
3,15,19
3,17,18
3,24,20
3,23,21
3,22,26
3,27,25
3,28,33
3,29,31
3,32,30
3,34,38
4,36,0
4,6,1
4,37,2
4,8,3
4,4,7
4,5,10
4,9,13
4,11,15
4,17,12
4,14,19
4,16,18
4,22,20
4,29,21
4,25,23
4,27,24
4,26,28
4,31,30
4,34,32
4,33,39
4,35,38
5,35,0
5,1,7
5,2,34
5,6,3
5,8,4
5,5,37
5,11,9
5,10,15
5,18,12
5,14,13
5,20,16
5,19,17
5,25,21
5,22,29
5,23,28
5,26,24
5,30,27
5,33,31
5,32,39
5,38,36
6,0,38
6,1,34
6,5,2
6,3,37
6,6,4
6,7,10
6,13,8
6,9,15
6,12,11
6,18,14
6,27,16
6,20,17
6,21,19
6,24,22
6,23,29
6,25,28
6,30,26
6,31,39
6,33,32
6,36,35
7,0,1
7,4,2
7,3,5
7,12,6
7,7,9
7,8,10
7,13,11
7,15,14
7,24,16
7,21,17
7,18,25
7,20,19
7,22,23
7,32,26
7,27,29
7,28,31
7,35,30
7,38,33
7,39,34
7,37,36
8,3,0
8,37,1
8,2,7
8,4,5
8,11,6
8,12,8
8,9,10
8,16,13
8,14,20
8,15,18
8,17,23
8,19,25
8,21,22
8,28,24
8,29,26
8,27,31
8,36,30
8,35,32
8,34,33
8,39,38
9,2,0
9,38,1
9,4,3
9,5,7
9,10,6
9,9,8
9,11,20
9,14,12
9,17,13
9,15,16
9,18,21
9,19,23
9,22,25
9,29,24
9,26,31
9,28,27
9,33,30
9,36,32
9,34,35
9,39,37
