0,Heuristic,0,5000
Time,Value 
7230,3218
7200,3224
7170,3224
7140,3228
7110,3234
7080,3234
7050,3234
7020,3238
6990,3240
6960,3240
6930,3240
6900,3248
6870,3248
6840,3248
6810,3260
6780,3260
6750,3260
6720,3262
6690,3264
6660,3266
6630,3266
6600,3266
6570,3266
6540,3276
6510,3276
6480,3276
6450,3280
6420,3284
6390,3290
6360,3290
6330,3290
6300,3292
6270,3296
6240,3302
6210,3302
6180,3306
6150,3306
6120,3306
6090,3316
6060,3316
6030,3316
6000,3328
5970,3330
5940,3330
5910,3330
5880,3334
5850,3334
5820,3334
5790,3340
5760,3340
5730,3342
5700,3342
5670,3354
5640,3354
5610,3354
5580,3364
5550,3364
5520,3364
5490,3370
5460,3370
5430,3370
5400,3376
5370,3382
5340,3382
5310,3388
5280,3388
5250,3388
5220,3388
5190,3404
5160,3404
5130,3404
5100,3404
5070,3404
5040,3418
5010,3424
4980,3428
4950,3428
4920,3432
4890,3434
4860,3434
4830,3434
4800,3442
4770,3444
4740,3448
4710,3448
4680,3456
4650,3456
4620,3456
4590,3470
4560,3476
4530,3476
4500,3476
4470,3486
4440,3490
4410,3490
4380,3502
4350,3508
4320,3508
4290,3508
4260,3514
4230,3526
4200,3526
4170,3528
4140,3536
4110,3538
4080,3538
4050,3544
4020,3544
3990,3544
3960,3554
3930,3556
3900,3564
3870,3564
3840,3572
3810,3578
1740,4102
1710,4108
1680,4108
1650,4120
1620,4146
1590,4146
1560,4178
1530,4184
1500,4210
1470,4210
1440,4222
1410,4242
1380,4264
1350,4274
1320,4294
1290,4298
1260,4330
1230,4336
1200,4368
1170,4382
1140,4404
1110,4424
1080,4436
1050,4462
1020,4488
990,4500
960,4526
930,4570
900,4578
870,4606
360,5298
330,5366
300,5438
270,5518
240,5608
210,5728
180,5836
150,5964
120,6110
90,6286
60,6580
30,6996
0,8022
390,5236
420,5178
450,5116
480,5052
510,5020
540,4980
570,4936
600,4908
630,4868
660,4832
690,4796
720,4752
750,4724
780,4700
810,4668
840,4628
1770,4074
1800,4062
1830,4062
1860,4054
1890,4040
1920,4022
1950,4014
1980,4006
2010,4000
2040,3984
2070,3970
2100,3960
2130,3936
2160,3936
2190,3936
2220,3920
2250,3910
2280,3896
2310,3896
2340,3896
2370,3886
2400,3868
2430,3848
2460,3848
2490,3848
2520,3828
2550,3828
2580,3806
2610,3806
2640,3806
2670,3806
2700,3786
2730,3764
2760,3764
2790,3764
2820,3764
2850,3764
2880,3752
2910,3746
2940,3742
2970,3736
3000,3728
3030,3714
3060,3714
3090,3708
3120,3708
3150,3696
3180,3688
3210,3682
3240,3682
3270,3676
3300,3660
3330,3656
3360,3656
3390,3648
3420,3642
3450,3640
3480,3638
3510,3624
3540,3614
3570,3610
3600,3606
3630,3606
3660,3602
3690,3596
3720,3594
3750,3586
3780,3578
Final, 3218

Round,H_team,A_team 
0,0,15
0,1,8
0,2,10
0,7,3
0,4,11
0,6,5
0,17,9
0,25,12
0,39,13
0,16,14
0,22,18
0,19,37
0,20,21
0,23,24
0,26,29
0,32,27
0,30,28
0,35,31
0,34,33
0,36,38
1,0,8
1,1,10
1,17,2
1,3,15
1,4,6
1,5,11
1,14,7
1,16,9
1,22,12
1,38,13
1,18,21
1,19,24
1,20,37
1,23,36
1,25,29
1,39,26
1,31,27
1,28,34
1,32,30
1,33,35
2,14,0
2,1,15
2,23,2
2,6,3
2,4,10
2,5,32
2,16,7
2,8,17
2,9,11
2,19,12
2,27,13
2,18,24
2,20,36
2,21,37
2,25,22
2,38,26
2,28,39
2,29,33
2,30,35
2,31,34
3,12,0
3,11,1
3,22,2
3,3,5
3,33,4
3,8,6
3,7,32
3,9,20
3,10,19
3,13,14
3,15,17
3,18,16
3,21,23
3,24,36
3,30,25
3,37,26
3,27,39
3,35,28
3,29,31
3,34,38
4,11,0
4,7,1
4,2,5
4,3,8
4,35,4
4,6,32
4,9,29
4,10,20
4,14,12
4,13,18
4,15,16
4,17,19
4,26,21
4,23,22
4,24,33
4,36,25
4,27,38
4,28,31
4,30,39
4,37,34
5,0,29
5,1,5
5,2,8
5,11,3
5,32,4
5,6,9
5,31,7
5,10,18
5,12,20
5,13,15
5,14,17
5,16,19
5,28,21
5,22,27
5,35,23
5,24,38
5,34,25
5,26,33
5,37,30
5,39,36
6,5,0
6,3,1
6,2,6
6,4,12
6,28,7
6,8,13
6,9,10
6,20,11
6,14,18
6,15,29
6,17,16
6,19,35
6,27,21
6,22,34
6,39,23
6,26,24
6,25,33
6,36,30
6,31,32
6,38,37
7,0,6
7,4,1
7,15,2
7,3,12
7,5,10
7,17,7
7,8,14
7,13,9
7,21,11
7,16,35
7,18,20
7,19,25
7,31,22
7,29,23
7,24,34
7,32,26
7,36,27
7,38,28
7,33,30
7,39,37
8,0,18
8,1,6
8,2,16
8,3,14
8,8,4
8,5,12
8,7,10
8,15,9
8,13,11
8,32,17
8,19,20
8,21,35
8,29,22
8,23,34
8,24,25
8,30,26
8,37,27
8,36,28
8,33,31
8,38,39
9,0,1
9,2,18
9,10,3
9,4,23
9,7,5
9,6,16
9,11,8
9,9,14
9,12,15
9,13,30
9,31,17
9,26,19
9,20,22
9,21,24
9,32,25
9,34,27
9,37,28
9,29,36
9,39,33
9,35,38
10,20,0
10,1,23
10,9,2
10,22,3
10,7,4
10,5,18
10,6,15
10,10,8
10,11,16
10,12,13
10,14,30
10,27,17
10,19,21
10,24,37
10,25,31
10,26,36
10,28,29
10,39,32
10,38,33
10,35,34
11,34,0
11,21,1
11,11,2
11,18,3
11,4,5
11,12,6
11,9,7
11,15,8
11,13,10
11,14,23
11,16,20
11,17,37
11,19,39
11,22,28
11,24,31
11,25,27
11,35,26
11,30,29
11,38,32
11,36,33
12,33,0
12,22,1
12,7,2
12,3,4
12,5,13
12,14,6
12,8,9
12,10,12
12,18,11
12,15,37
12,16,39
12,17,20
12,19,28
12,25,21
12,23,27
12,32,24
12,34,26
12,29,35
12,30,38
12,31,36
13,0,13
13,16,1
13,2,4
13,3,9
13,8,5
13,10,6
13,12,7
13,17,11
13,15,14
13,18,36
13,31,19
13,20,28
13,21,39
13,33,22
13,23,26
13,30,24
13,37,25
13,27,35
13,29,38
13,32,34
14,0,2
14,1,13
14,26,3
14,4,9
14,5,16
14,6,18
14,7,8
14,14,10
14,11,15
14,12,17
14,33,19
14,24,20
14,21,36
14,38,22
14,31,23
14,39,25
14,28,27
14,29,32
14,34,30
14,35,37
15,0,4
15,1,2
15,21,3
15,17,5
15,13,6
15,7,18
15,8,16
15,9,12
15,15,10
15,11,14
15,34,19
15,23,20
15,36,22
15,24,35
15,38,25
15,27,26
15,32,28
15,39,29
15,30,31
15,37,33
16,7,0
16,19,1
16,2,13
16,20,3
16,17,4
16,23,5
16,11,6
16,8,12
16,9,18
16,16,10
16,14,38
16,22,15
16,30,21
16,27,24
16,25,35
16,26,31
16,33,28
16,37,29
16,36,32
16,39,34
17,9,0
17,12,1
17,2,14
17,3,13
17,16,4
17,20,5
17,6,38
17,15,7
17,8,19
17,10,11
17,18,17
17,33,21
17,26,22
17,25,23
17,28,24
17,27,30
17,34,29
17,31,39
17,32,35
17,36,37
18,10,0
18,1,14
18,3,2
18,4,15
18,5,9
18,6,19
18,11,7
18,22,8
18,12,16
18,13,17
18,18,38
18,25,20
18,34,21
18,23,30
18,24,39
18,28,26
18,29,27
18,37,31
18,33,32
18,35,36
19,0,3
19,1,9
19,2,19
19,4,14
19,5,15
19,6,7
19,18,8
19,10,17
19,12,11
19,13,16
19,20,30
19,21,22
19,28,23
19,29,24
19,26,25
19,27,33
19,38,31
19,37,32
19,36,34
19,35,39
