0,Heuristic,0,10
Time,Value 
30,2780
0,4260
Final, 2740

Round,H_team,A_team 
0,39,0
0,1,6
0,2,37
0,5,3
0,20,4
0,7,11
0,13,8
0,12,9
0,10,16
0,14,24
0,15,19
0,17,22
0,23,18
0,38,21
0,27,25
0,26,35
0,29,28
0,30,32
0,31,36
0,33,34
1,0,10
1,1,2
1,3,37
1,16,4
1,5,38
1,6,11
1,7,39
1,19,8
1,9,21
1,12,14
1,13,24
1,15,20
1,25,17
1,18,22
1,23,36
1,32,26
1,27,30
1,28,35
1,34,29
1,33,31
2,2,0
2,1,7
2,3,10
2,15,4
2,5,39
2,6,38
2,18,8
2,9,14
2,11,12
2,13,21
2,16,20
2,28,17
2,19,24
2,22,30
2,37,23
2,31,25
2,33,26
2,27,36
2,32,29
2,35,34
3,6,0
3,4,1
3,2,9
3,3,38
3,36,5
3,7,14
3,8,11
3,10,15
3,12,13
3,24,16
3,18,17
3,22,19
3,20,30
3,21,28
3,31,23
3,35,25
3,34,26
3,29,27
3,39,32
3,37,33
4,0,5
4,1,3
4,12,2
4,4,6
4,8,7
4,39,9
4,10,13
4,11,15
4,14,16
4,17,21
4,24,18
4,19,28
4,26,20
4,27,22
4,30,23
4,36,25
4,29,35
4,34,31
4,37,32
4,38,33
5,0,9
5,8,1
5,13,2
5,3,7
5,4,5
5,6,12
5,19,10
5,17,11
5,14,15
5,16,21
5,25,18
5,20,28
5,32,22
5,23,24
5,31,26
5,27,35
5,30,29
5,36,33
5,38,34
5,39,37
6,25,0
6,5,1
6,14,2
6,35,3
6,9,4
6,6,8
6,7,12
6,20,10
6,13,11
6,15,17
6,19,16
6,21,18
6,22,24
6,23,29
6,30,26
6,33,27
6,28,39
6,38,31
6,34,32
6,37,36
7,24,0
7,1,38
7,2,31
7,33,3
7,11,4
7,5,8
7,9,6
7,7,17
7,10,35
7,15,12
7,16,13
7,18,14
7,20,19
7,22,21
7,23,25
7,28,26
7,32,27
7,29,39
7,37,30
7,34,36
8,34,0
8,1,31
8,2,7
8,36,3
8,12,4
8,5,33
8,10,6
8,8,38
8,17,9
8,11,35
8,19,13
8,14,20
8,26,15
8,16,18
8,21,32
8,22,23
8,29,24
8,25,28
8,37,27
8,30,39
9,0,37
9,36,1
9,3,2
9,4,33
9,6,5
9,7,38
9,8,35
9,10,9
9,11,19
9,12,20
9,13,23
9,21,14
9,24,15
9,17,16
9,18,32
9,39,22
9,26,25
9,27,28
9,31,29
9,30,34
10,0,22
10,1,39
10,2,6
10,4,3
10,5,9
10,7,19
10,8,10
10,34,11
10,17,12
10,26,13
10,14,23
10,16,15
10,27,18
10,20,21
10,24,28
10,29,25
10,31,30
10,33,32
10,35,36
10,38,37
11,1,0
11,5,2
11,3,17
11,4,14
11,39,6
11,10,7
11,15,8
11,9,22
11,36,11
11,19,12
11,28,13
11,16,27
11,30,18
11,23,20
11,21,26
11,25,24
11,29,33
11,32,31
11,37,34
11,38,35
12,0,4
12,35,1
12,2,17
12,3,14
12,5,34
12,37,6
12,9,7
12,16,8
12,21,10
12,39,11
12,18,12
12,25,13
12,15,23
12,19,27
12,24,20
12,22,26
12,28,31
12,36,29
12,33,30
12,32,38
13,0,30
13,33,1
13,2,4
13,3,34
13,7,5
13,6,17
13,14,8
13,13,9
13,22,10
13,11,23
13,12,16
13,18,15
13,26,19
13,25,20
13,31,21
13,24,27
13,28,32
13,38,29
13,35,37
13,39,36
14,0,3
14,32,1
14,34,2
14,4,39
14,12,5
14,6,14
14,7,16
14,8,23
14,11,9
14,17,10
14,15,13
14,19,18
14,20,22
14,27,21
14,26,24
14,30,25
14,33,28
14,37,29
14,31,35
14,38,36
15,38,0
15,1,37
15,28,2
15,3,39
15,4,8
15,11,5
15,6,7
15,9,16
15,10,14
15,24,12
15,17,13
15,15,22
15,18,31
15,21,19
15,29,20
15,23,33
15,32,25
15,36,26
15,27,34
15,35,30
16,0,35
16,10,1
16,29,2
16,3,31
16,7,4
16,5,15
16,32,6
16,8,9
16,14,11
16,25,12
16,18,13
16,16,22
16,17,19
16,27,20
16,21,33
16,23,28
16,24,34
16,37,26
16,36,30
16,39,38
17,0,31
17,9,1
17,2,15
17,8,3
17,4,37
17,10,5
17,29,6
17,18,7
17,16,11
17,21,12
17,13,14
17,20,17
17,19,23
17,22,25
17,24,33
17,26,27
17,28,34
17,38,30
17,36,32
17,35,39
18,33,0
18,1,15
18,2,38
18,9,3
18,13,4
18,14,5
18,30,6
18,20,7
18,8,37
18,12,10
18,11,18
18,26,16
18,17,24
18,25,19
18,23,21
18,22,29
18,31,27
18,28,36
18,35,32
18,34,39
19,32,0
19,34,1
19,39,2
19,6,3
19,4,38
19,13,5
19,15,7
19,12,8
19,9,37
19,11,10
19,14,17
19,25,16
19,20,18
19,31,19
19,21,24
19,22,36
19,23,27
19,26,29
19,30,28
19,35,33
