0,Heuristic,0,10
Time,Value 
30,138086
0,187804
Final, 137804

Round,H_team,A_team 
0,17,0
0,1,28
0,10,2
0,9,3
0,22,4
0,37,5
0,15,6
0,7,14
0,38,8
0,11,18
0,16,12
0,13,21
0,20,19
0,27,23
0,24,26
0,25,31
0,34,29
0,36,30
0,33,32
0,35,39
1,19,0
1,10,1
1,2,16
1,3,28
1,30,4
1,36,5
1,13,6
1,7,18
1,37,8
1,15,9
1,11,14
1,12,17
1,24,20
1,22,21
1,33,23
1,25,27
1,26,31
1,35,29
1,32,38
1,34,39
2,0,11
2,15,1
2,39,2
2,3,16
2,29,4
2,32,5
2,12,6
2,21,7
2,31,8
2,9,18
2,10,28
2,17,13
2,14,37
2,19,24
2,26,20
2,22,25
2,30,23
2,27,38
2,35,33
2,34,36
3,39,0
3,13,1
3,36,2
3,18,3
3,4,15
3,5,16
3,6,11
3,19,7
3,8,29
3,17,9
3,25,10
3,14,12
3,20,37
3,24,21
3,26,22
3,23,35
3,27,30
3,28,34
3,31,32
3,38,33
4,38,0
4,1,17
4,33,2
4,11,3
4,4,5
4,8,6
4,15,7
4,9,13
4,20,10
4,12,26
4,14,29
4,16,23
4,18,35
4,31,19
4,25,21
4,30,22
4,24,37
4,27,34
4,32,28
4,36,39
5,36,0
5,1,20
5,2,17
5,3,10
5,6,4
5,5,26
5,7,9
5,8,13
5,11,31
5,23,12
5,15,14
5,16,18
5,38,19
5,21,29
5,22,34
5,30,24
5,37,25
5,32,27
5,35,28
5,33,39
6,0,20
6,6,1
6,2,8
6,3,26
6,4,13
6,14,5
6,7,17
6,9,11
6,10,32
6,29,12
6,15,31
6,30,16
6,18,22
6,37,19
6,21,38
6,23,36
6,34,24
6,39,25
6,27,35
6,28,33
7,14,0
7,12,1
7,2,34
7,7,3
7,4,18
7,9,5
7,39,6
7,8,32
7,29,10
7,13,11
7,26,15
7,28,16
7,17,31
7,19,22
7,20,30
7,21,37
7,23,38
7,35,24
7,25,36
7,27,33
8,16,0
8,1,34
8,3,2
8,12,4
8,5,18
8,36,6
8,35,7
8,26,8
8,9,32
8,33,10
8,11,30
8,13,27
8,17,14
8,28,15
8,19,29
8,20,21
8,22,37
8,31,23
8,24,39
8,25,38
9,0,34
9,1,27
9,2,28
9,12,3
9,4,9
9,11,5
9,32,6
9,16,7
9,24,8
9,21,10
9,13,35
9,14,30
9,22,15
9,17,20
9,18,19
9,23,39
9,25,26
9,29,36
9,38,31
9,33,37
10,0,9
10,4,1
10,2,27
10,3,38
10,5,22
10,6,28
10,8,7
10,10,35
10,11,17
10,37,12
10,36,13
10,24,14
10,15,16
10,18,20
10,19,21
10,26,23
10,30,25
10,29,33
10,31,39
10,34,32
11,8,0
11,1,2
11,3,22
11,4,38
11,5,15
11,9,6
11,7,28
11,10,11
11,36,12
11,39,13
11,27,14
11,16,35
11,19,17
11,18,31
11,20,32
11,21,26
11,23,24
11,25,33
11,37,29
11,30,34
12,0,15
12,32,1
12,2,22
12,37,3
12,7,4
12,5,10
12,6,38
12,11,8
12,9,21
12,34,12
12,13,18
12,23,14
12,16,25
12,17,30
12,35,19
12,20,27
12,24,36
12,26,33
12,28,39
12,31,29
13,0,21
13,33,1
13,6,2
13,35,3
13,4,37
13,7,5
13,8,9
13,10,15
13,11,39
13,12,13
13,14,16
13,17,25
13,18,30
13,34,19
13,20,23
13,22,31
13,24,27
13,32,26
13,28,29
13,38,36
14,0,37
14,16,1
14,2,21
14,13,3
14,4,8
14,5,24
14,6,7
14,9,22
14,10,39
14,15,11
14,18,12
14,14,20
14,38,17
14,33,19
14,23,34
14,25,28
14,29,26
14,27,31
14,30,32
14,36,35
15,13,0
15,1,24
15,2,37
15,3,6
15,26,4
15,5,25
15,7,10
15,8,22
15,9,14
15,23,11
15,12,27
15,32,15
15,16,20
15,39,17
15,21,18
15,19,28
15,38,29
15,30,31
15,36,33
15,34,35
16,12,0
16,1,8
16,2,5
16,19,3
16,23,4
16,6,24
16,7,25
16,9,27
16,10,22
16,16,11
16,26,13
16,14,34
16,37,15
16,33,17
16,18,38
16,20,28
16,31,21
16,39,29
16,35,30
16,36,32
17,0,1
17,18,2
17,14,3
17,24,4
17,5,34
17,6,10
17,12,7
17,8,25
17,19,9
17,11,27
17,31,13
17,39,15
17,17,16
17,20,38
17,33,21
17,22,36
17,29,23
17,30,26
17,28,37
17,35,32
18,0,6
18,1,19
18,15,2
18,8,3
18,4,34
18,5,17
18,7,33
18,16,9
18,10,12
18,11,36
18,30,13
18,22,14
18,28,18
18,31,20
18,21,39
18,32,23
18,24,38
18,25,29
18,27,26
18,37,35
19,7,0
19,38,1
19,14,2
19,3,24
19,4,17
19,12,5
19,6,33
19,8,16
19,9,10
19,21,11
19,13,15
19,29,18
19,19,36
19,35,20
19,22,23
19,25,32
19,37,26
19,27,39
19,30,28
19,34,31
20,0,24
20,35,1
20,2,4
20,3,17
