0,Heuristic,0,500
Time,Value 
1740,4856
1710,4856
1680,4856
1650,4856
1620,4856
1590,4856
1560,4856
1530,4856
1500,4866
1470,4876
1440,4876
1410,4890
1380,4890
1350,4898
1320,4910
1290,4916
1260,4920
1230,4926
1200,4938
1170,4942
1140,4956
1110,4968
1080,4982
1050,4988
1020,5004
990,5028
960,5040
930,5066
900,5074
870,5096
360,5694
330,5750
300,5810
270,5874
240,5946
210,6034
180,6144
150,6272
120,6416
90,6620
60,6912
30,7340
0,9138
390,5634
420,5586
450,5536
480,5504
510,5450
540,5416
570,5378
600,5320
630,5284
660,5256
690,5222
720,5202
750,5188
780,5158
810,5136
840,5120
Final, 4856

Round,H_team,A_team 
0,0,26
0,1,2
0,4,3
0,5,9
0,6,38
0,7,10
0,18,8
0,37,11
0,23,12
0,13,21
0,14,19
0,16,15
0,17,31
0,20,24
0,25,22
0,27,29
0,30,28
0,36,32
0,33,39
0,35,34
1,34,0
1,1,23
1,3,2
1,4,18
1,5,15
1,6,10
1,13,7
1,27,8
1,9,19
1,36,11
1,17,12
1,14,21
1,16,38
1,20,31
1,24,22
1,29,25
1,37,26
1,28,33
1,30,39
1,35,32
2,35,0
2,1,11
2,2,36
2,3,23
2,39,4
2,5,19
2,6,18
2,14,7
2,21,8
2,9,15
2,10,13
2,12,28
2,16,20
2,29,17
2,22,38
2,24,31
2,30,25
2,34,26
2,27,33
2,32,37
3,33,0
3,37,1
3,2,18
3,3,5
3,38,4
3,31,6
3,7,35
3,8,30
3,9,14
3,10,23
3,11,22
3,12,16
3,13,28
3,15,34
3,26,17
3,19,20
3,21,27
3,25,24
3,29,32
3,39,36
4,0,10
4,36,1
4,39,2
4,38,3
4,4,35
4,5,21
4,32,6
4,11,7
4,8,14
4,20,9
4,15,12
4,13,22
4,16,30
4,17,34
4,18,28
4,19,24
4,23,27
4,26,25
4,33,29
4,31,37
5,28,0
5,35,1
5,2,10
5,31,3
5,5,4
5,33,6
5,7,16
5,11,8
5,25,9
5,12,20
5,14,13
5,15,22
5,17,27
5,18,34
5,19,30
5,38,21
5,36,23
5,24,26
5,29,37
5,32,39
6,27,0
6,1,10
6,2,32
6,3,33
6,4,16
6,6,5
6,7,20
6,8,17
6,24,9
6,13,11
6,12,38
6,14,15
6,18,26
6,22,19
6,37,21
6,35,23
6,25,36
6,29,28
6,30,31
6,34,39
7,31,0
7,1,32
7,4,2
7,39,3
7,5,16
7,21,6
7,7,33
7,8,20
7,9,17
7,10,12
7,15,11
7,13,18
7,14,26
7,19,29
7,22,35
7,30,23
7,24,36
7,25,38
7,28,27
7,37,34
8,0,3
8,39,1
8,2,8
8,31,4
8,5,32
8,22,6
8,15,7
8,9,33
8,10,18
8,11,17
