0,Heuristic,0,5000
Time,Value 
7230,738
7200,738
7170,738
7140,740
7110,742
7080,742
7050,742
7020,746
6990,746
6960,746
6930,748
6900,748
6870,748
6840,748
6810,748
6780,748
6750,748
6720,748
6690,748
6660,748
6630,754
6600,754
6570,758
6540,758
6510,758
6480,758
6450,758
6420,758
6390,760
6360,762
6330,762
6300,762
6270,762
6240,764
6210,764
6180,764
6150,764
6120,766
6090,766
6060,766
6030,766
6000,766
5970,766
5940,766
5910,766
5880,766
5850,766
5820,770
5790,770
5760,770
5730,772
5700,774
5670,774
5640,774
5610,774
5580,776
5550,776
5520,778
5490,778
5460,780
5430,780
5400,782
5370,784
5340,786
5310,786
5280,786
5250,786
5220,786
5190,786
5160,786
5130,788
5100,788
5070,788
5040,788
5010,798
4980,798
4950,798
4920,798
4890,800
4860,800
4830,800
4800,800
4770,800
4740,804
4710,804
4680,804
4650,814
4620,814
4590,814
4560,814
4530,816
4500,816
4470,816
4440,816
4410,820
4380,822
4350,822
4320,824
4290,824
4260,824
4230,828
4200,830
4170,830
4140,830
4110,830
4080,832
4050,834
4020,834
3990,834
3960,842
3930,842
3900,842
3870,842
3840,846
3810,846
1740,1028
1710,1034
1680,1036
1650,1048
1620,1050
1590,1056
1560,1062
1530,1066
1500,1074
1470,1080
1440,1082
1410,1082
1380,1082
1350,1106
1320,1110
1290,1110
1260,1118
1230,1132
1200,1144
1170,1150
1140,1164
1110,1168
1080,1178
1050,1182
1020,1184
990,1202
960,1212
930,1216
900,1230
870,1238
360,1538
330,1580
300,1610
270,1632
240,1680
210,1742
180,1790
150,1846
120,1918
90,2018
60,2132
30,2330
0,2948
390,1514
420,1492
450,1460
480,1432
510,1418
540,1404
570,1378
600,1366
630,1354
660,1336
690,1322
720,1300
750,1290
780,1272
810,1268
840,1258
1770,1018
1800,1014
1830,1014
1860,1014
1890,1010
1920,1008
1950,1002
1980,994
2010,994
2040,988
2070,982
2100,982
2130,972
2160,972
2190,972
2220,968
2250,960
2280,958
2310,958
2340,950
2370,948
2400,948
2430,946
2460,946
2490,936
2520,936
2550,936
2580,926
2610,926
2640,920
2670,920
2700,920
2730,920
2760,918
2790,916
2820,912
2850,912
2880,910
2910,902
2940,902
2970,898
3000,894
3030,894
3060,894
3090,892
3120,892
3150,888
3180,884
3210,882
3240,870
3270,870
3300,870
3330,870
3360,870
3390,870
3420,870
3450,868
3480,868
3510,862
3540,858
3570,858
3600,858
3630,858
3660,858
3690,856
3720,850
3750,848
3780,848
Final, 738

Round,H_team,A_team 
0,0,2
0,1,6
0,3,7
0,5,4
0,8,9
0,15,10
0,13,11
0,14,12
0,16,19
0,18,17
0,20,21
0,22,26
0,23,24
0,29,25
0,32,27
0,28,30
0,35,31
0,34,33
0,39,36
0,38,37
1,37,0
1,1,36
1,2,6
1,3,39
1,4,38
1,5,7
1,12,8
1,11,9
1,13,10
1,14,16
1,18,15
1,17,19
1,23,20
1,21,26
1,22,24
1,30,25
1,33,27
1,28,29
1,32,31
1,34,35
2,0,36
2,1,37
2,2,39
2,4,3
2,5,38
2,7,6
2,11,8
2,9,10
2,12,16
2,14,13
2,17,15
2,21,18
2,19,26
2,24,20
2,23,22
2,25,28
2,31,27
2,29,30
2,32,34
2,33,35
3,0,38
3,4,1
3,7,2
3,6,3
3,9,5
3,13,8
3,10,11
3,12,15
3,19,14
3,16,17
3,24,18
3,25,20
3,22,21
3,26,23
3,27,28
3,31,29
3,30,34
3,35,32
3,36,33
3,39,37
4,39,0
4,3,1
4,8,2
4,6,4
4,10,5
4,9,7
4,11,12
4,15,13
4,20,14
4,16,18
4,17,22
4,21,19
4,27,23
4,28,24
4,26,25
4,35,29
4,36,30
4,31,34
4,38,32
4,37,33
5,0,3
5,1,35
5,4,2
5,8,5
5,6,10
5,11,7
5,13,9
5,12,17
5,18,14
5,15,22
5,20,16
5,24,19
5,23,21
5,25,31
5,27,26
5,33,28
5,34,29
5,37,30
5,36,32
5,39,38
6,0,1
6,2,35
6,37,3
6,8,4
6,5,6
6,7,10
6,14,9
6,11,17
6,13,12
6,20,15
6,21,16
6,18,22
6,23,19
6,24,25
6,26,31
6,29,27
6,32,28
6,33,30
6,34,39
6,38,36
7,5,0
7,2,1
7,38,3
7,7,4
7,6,8
7,12,9
7,10,17
7,14,11
7,18,13
7,21,15
7,22,16
7,19,20
7,25,23
7,26,24
7,30,27
7,31,28
7,29,32
7,33,39
7,34,37
7,36,35
8,6,0
8,1,5
8,3,2
8,9,4
8,7,12
8,10,8
8,16,11
8,17,13
8,15,14
8,19,18
8,22,20
8,25,21
8,28,23
8,27,24
8,26,29
8,30,32
8,31,33
8,38,34
8,35,39
8,37,36
9,4,0
9,39,1
9,2,38
9,3,5
9,9,6
9,8,7
9,10,12
9,15,11
9,16,13
9,17,14
9,20,18
9,19,22
9,24,21
9,29,23
9,27,25
9,28,26
9,30,31
9,32,33
9,36,34
9,35,37
