0,Heuristic,0,50
Time,Value 
90,27592
60,27887
30,29133
0,39684
Final, 27561

Round,H_team,A_team 
0,0,1
0,2,9
0,3,26
0,4,24
0,5,8
0,6,35
0,7,20
0,10,16
0,25,11
0,21,12
0,13,15
0,14,22
0,30,17
0,29,18
0,19,38
0,28,23
0,31,27
0,34,32
0,39,33
0,37,36
1,31,0
1,1,26
1,2,12
1,3,20
1,4,11
1,6,5
1,13,7
1,19,8
1,9,22
1,23,10
1,14,24
1,27,15
1,16,38
1,29,17
1,30,18
1,21,39
1,32,25
1,36,28
1,37,33
1,34,35
2,27,0
2,12,1
2,10,2
2,4,3
2,5,7
2,19,6
2,8,11
2,9,14
2,13,20
2,31,15
2,16,21
2,17,22
2,18,24
2,32,23
2,35,25
2,26,29
2,28,38
2,30,39
2,36,33
2,34,37
3,7,0
3,1,5
3,15,2
3,8,3
3,16,4
3,10,6
3,9,18
3,11,21
3,12,30
3,26,13
3,17,14
3,33,19
3,20,36
3,22,31
3,35,23
3,24,34
3,38,25
3,27,29
3,39,28
3,32,37
4,0,3
4,1,4
4,2,21
4,5,10
4,11,6
4,7,32
4,8,16
4,24,9
4,12,14
4,29,13
4,15,36
4,17,18
4,39,19
4,20,31
4,22,30
4,38,23
4,25,34
4,26,27
4,33,28
4,35,37
5,5,0
5,2,1
5,3,32
5,4,17
5,6,8
5,27,7
5,29,9
5,10,11
5,18,12
5,22,13
5,14,31
5,33,15
5,16,39
5,37,19
5,21,20
5,23,36
5,30,24
5,25,26
5,28,35
5,34,38
6,19,0
6,1,3
6,13,2
6,8,4
6,5,32
6,6,17
6,31,7
6,25,9
6,10,28
6,11,39
6,12,22
6,14,18
6,23,15
6,37,16
6,20,33
6,21,30
6,29,24
6,38,26
6,27,34
6,36,35
7,0,4
7,1,13
7,20,2
7,7,3
7,11,5
7,6,25
7,8,17
7,9,12
7,15,10
7,14,29
7,36,16
7,18,22
7,19,28
7,21,33
7,23,39
7,24,26
7,32,27
7,37,30
7,31,34
7,38,35
8,0,6
8,18,1
8,2,4
8,3,13
8,15,5
8,7,14
8,25,8
8,17,9
8,20,10
8,11,19
8,12,29
8,28,16
8,22,21
8,33,23
8,24,31
8,26,34
8,38,27
8,36,30
8,35,32
8,39,37
9,0,2
9,9,1
9,3,14
9,4,6
9,13,5
9,15,7
9,34,8
9,33,10
9,23,11
9,17,12
9,16,19
9,18,21
9,22,20
9,24,25
9,26,31
9,35,27
9,28,37
9,30,29
9,32,38
9,39,36
