0,Heuristic,0,10
Time,Value 
30,6784
0,9422
Final, 6736

Round,H_team,A_team 
0,0,1
0,2,11
0,3,27
0,4,36
0,5,33
0,8,6
0,7,13
0,9,28
0,12,10
0,16,14
0,15,19
0,17,26
0,29,18
0,20,34
0,21,37
0,24,22
0,32,23
0,30,25
0,31,38
0,39,35
1,0,27
1,1,3
1,2,36
1,5,4
1,6,33
1,10,7
1,8,13
1,9,17
1,11,28
1,12,24
1,15,14
1,16,37
1,26,18
1,19,20
1,21,38
1,22,34
1,35,23
1,32,25
1,31,29
1,39,30
2,11,0
2,1,36
2,16,2
2,7,3
2,4,27
2,5,8
2,15,6
2,9,24
2,10,17
2,12,28
2,13,33
2,14,21
2,32,18
2,19,37
2,23,20
2,22,38
2,35,25
2,29,26
2,34,30
2,39,31
3,13,0
3,14,1
3,25,2
3,3,5
3,4,22
3,6,21
3,33,7
3,8,24
3,18,9
3,23,10
3,27,11
3,20,12
3,34,15
3,17,16
3,19,32
3,26,35
3,28,39
3,37,29
3,38,30
3,36,31
4,4,0
4,6,1
4,26,2
4,8,3
4,5,22
4,34,7
4,16,9
4,30,10
4,29,11
4,23,12
4,13,21
4,24,14
4,38,15
4,17,36
4,18,19
4,20,32
4,25,39
4,28,27
4,35,31
4,37,33
5,0,17
5,1,35
5,2,3
5,14,4
5,5,28
5,12,6
5,19,7
5,31,8
5,9,22
5,27,10
5,11,13
5,37,15
5,16,36
5,20,18
5,21,23
5,26,24
5,25,38
5,29,30
5,32,34
5,33,39
6,0,35
6,1,33
6,9,2
6,3,17
6,13,4
6,10,5
6,6,11
6,7,28
6,39,8
6,12,37
6,14,20
6,15,36
6,18,16
6,23,19
6,27,21
6,22,25
6,24,29
6,30,26
6,31,32
6,34,38
7,0,33
7,4,1
7,2,12
7,3,35
7,5,11
7,6,28
7,7,37
7,38,8
7,29,9
7,10,22
7,14,13
7,15,20
7,21,16
7,17,18
7,27,19
7,31,23
7,25,24
7,36,26
7,32,30
7,39,34
8,10,0
8,1,2
8,3,33
8,7,4
8,5,12
8,35,6
8,8,37
8,38,9
8,11,20
8,13,22
8,29,14
8,16,15
8,24,17
8,18,39
8,25,19
8,21,31
8,30,23
8,28,26
8,32,27
8,34,36
9,18,0
9,8,1
9,2,24
9,4,3
9,5,7
9,34,6
9,36,9
9,33,10
9,11,22
9,13,12
9,28,14
9,15,32
9,27,16
9,17,25
9,19,39
9,20,31
9,26,21
9,29,23
9,35,30
9,37,38
10,9,0
10,1,24
10,2,29
10,3,15
10,4,11
10,36,5
10,22,6
10,7,26
10,17,8
10,38,10
10,12,32
10,20,13
10,30,14
10,28,16
10,21,18
10,19,31
10,23,39
10,25,34
10,33,27
10,35,37
11,0,24
11,1,29
11,2,15
11,20,3
11,8,4
11,31,5
11,6,26
11,18,7
11,9,32
11,36,10
11,11,12
11,23,13
11,14,34
11,30,16
11,17,28
11,21,19
11,22,35
11,25,33
11,37,27
11,39,38
12,0,29
12,26,1
12,13,2
12,22,3
12,10,4
12,24,5
12,6,20
12,14,7
12,9,8
12,11,18
12,12,34
12,15,17
12,16,35
12,19,28
12,32,21
12,33,23
12,31,25
12,38,27
