0,Heuristic,0,5000
Time,Value 
7230,121236
7200,121434
7170,121434
7140,121434
7110,121560
7080,121662
7050,121662
7020,121662
6990,121662
6960,121718
6930,121866
6900,121866
6870,121920
6840,121920
6810,121920
6780,122046
6750,122120
6720,122120
6690,122156
6660,122350
6630,122350
6600,122408
6570,122408
6540,122472
6510,122580
6480,122580
6450,122580
6420,122758
6390,122770
6360,122870
6330,122870
6300,123044
6270,123060
6240,123060
6210,123060
6180,123060
6150,123352
6120,123416
6090,123416
6060,123550
6030,123696
6000,123696
5970,123752
5940,123752
5910,123834
5880,123966
5850,124012
5820,124012
5790,124266
5760,124350
5730,124404
5700,124418
5670,124552
5640,124552
5610,124578
5580,124726
5550,124830
5520,124836
5490,124912
5460,124952
5430,125136
5400,125200
5370,125364
5340,125364
5310,125552
5280,125552
5250,125552
5220,125782
5190,125856
5160,126024
5130,126032
5100,126252
5070,126252
5040,126310
5010,126496
4980,126550
4950,126736
4920,126742
4890,126742
4860,127020
4830,127086
4800,127164
4770,127230
4740,127326
4710,127422
4680,127606
4650,127606
4620,127606
4590,127850
4560,128002
4530,128182
4500,128182
4470,128338
4440,128474
4410,128674
4380,128674
4350,128812
4320,128812
4290,129022
4260,129146
4230,129170
4200,129268
4170,129290
4140,129692
4110,129832
4080,129862
4050,129862
4020,130070
3990,130090
3960,130406
3930,130612
3900,130612
3870,130612
3840,131060
3810,131192
1740,146466
1710,146730
1680,147158
1650,147624
1620,147950
1590,148528
1560,148528
1530,148528
1500,149884
1470,150182
1440,150274
1410,150964
1380,151370
1350,151896
1320,152414
1290,152720
1260,153160
1230,153898
1200,154470
1170,154980
1140,155456
1110,155890
1080,156390
1050,157338
1020,158028
990,158548
960,159252
930,159882
900,160710
870,161652
360,180198
330,181704
300,183876
270,186262
240,188732
210,191678
180,193948
150,198606
120,202186
90,207648
60,213758
30,223648
0,252370
390,178752
420,177222
450,175726
480,174166
510,173038
540,171616
570,170726
600,169418
630,168332
660,167012
690,166520
720,165768
750,164792
780,163532
810,163046
840,162410
1770,146054
1800,145792
1830,145370
1860,144950
1890,144698
1920,144052
1950,144052
1980,143814
2010,143678
2040,143100
2070,142808
2100,142562
2130,142266
2160,141702
2190,141618
2220,141362
2250,141144
2280,140818
2310,140648
2340,140290
2370,140122
2400,140084
2430,139506
2460,139340
2490,138884
2520,138884
2550,138538
2580,138270
2610,138138
2640,137824
2670,137750
2700,137326
2730,137190
2760,137006
2790,136780
2820,136564
2850,136444
2880,136084
2910,135842
2940,135794
2970,135624
3000,135428
3030,135328
3060,135094
3090,134936
3120,134766
3150,134602
3180,134352
3210,134122
3240,134118
3270,133890
3300,133834
3330,133244
3360,133244
3390,133244
3420,133078
3450,132956
3480,132714
3510,132600
3540,132416
3570,132160
3600,132160
3630,132022
3660,131910
3690,131822
3720,131496
3750,131496
3780,131426
Final, 121236

Round,H_team,A_team 
0,39,0
0,12,1
0,2,22
0,3,9
0,5,4
0,8,6
0,7,24
0,10,15
0,31,11
0,13,25
0,16,14
0,18,17
0,23,19
0,35,20
0,27,21
0,28,26
0,29,33
0,36,30
0,34,32
0,38,37
1,37,0
1,17,1
1,14,2
1,16,3
1,4,22
1,7,5
1,6,24
1,8,25
1,13,9
1,10,12
1,28,11
1,15,27
1,19,18
1,39,20
1,26,21
1,33,23
1,29,34
1,35,30
1,31,38
1,32,36
2,35,0
2,18,1
2,2,24
2,17,3
2,12,4
2,5,25
2,6,7
2,19,8
2,14,9
2,10,27
2,29,11
2,13,22
2,26,15
2,28,16
2,32,20
2,21,39
2,37,23
2,30,38
2,31,34
2,33,36
3,0,5
3,1,10
3,7,2
3,14,3
3,4,35
3,6,13
3,18,8
3,9,31
3,11,17
3,12,27
3,25,15
3,26,16
3,19,29
3,20,37
3,24,21
3,22,39
3,36,23
3,33,28
3,30,34
3,32,38
4,9,0
4,1,26
4,2,35
4,3,13
4,4,10
4,5,31
4,36,6
4,8,7
4,16,11
4,12,17
4,18,14
4,23,15
4,27,19
4,20,29
4,21,37
4,22,25
4,24,39
4,34,28
4,30,32
4,38,33
5,0,13
5,1,35
5,11,2
5,3,18
5,4,30
5,5,26
5,38,6
5,10,7
5,21,8
5,9,12
5,15,14
5,22,16
5,17,31
5,25,19
5,27,20
5,23,29
5,24,37
5,28,32
5,39,33
5,34,36
6,0,18
6,19,1
6,12,2
6,3,30
6,37,4
6,13,5
6,39,6
6,7,9
6,23,8
6,17,10
6,33,11
6,14,26
6,15,24
6,21,16
6,25,20
6,38,22
6,27,28
6,29,32
6,31,36
6,35,34
7,7,0
7,15,1
7,9,2
7,33,3
7,36,4
7,10,5
7,6,18
7,28,8
7,34,11
7,12,30
7,16,13
7,14,19
7,17,24
7,20,38
7,31,21
7,37,22
7,25,23
7,26,27
7,29,39
7,32,35
8,0,17
8,14,1
8,2,28
8,34,3
8,31,4
8,5,9
8,6,15
8,16,7
8,8,38
8,23,10
8,35,11
8,12,26
8,13,19
8,18,29
8,20,24
8,32,21
8,33,22
8,27,25
8,30,39
8,36,37
9,0,14
9,1,28
9,2,17
9,35,3
9,4,38
9,5,33
9,25,6
9,20,7
9,8,26
9,9,29
9,22,10
9,11,19
9,36,12
9,13,15
9,30,16
9,18,23
9,34,21
9,24,31
9,37,27
9,32,39
10,0,2
10,1,33
10,3,7
10,4,28
10,5,8
10,30,6
10,9,32
10,21,10
10,11,13
10,38,12
10,14,20
10,15,29
10,35,16
10,17,23
10,37,18
10,19,36
10,22,31
10,24,26
10,25,34
10,39,27
11,3,0
11,2,1
11,4,11
11,22,5
11,28,6
11,7,32
11,10,8
11,26,9
11,21,12
11,13,14
11,15,20
11,37,16
11,17,36
11,39,18
11,19,31
11,23,35
11,24,34
11,25,33
11,38,27
11,29,30
12,0,32
12,3,1
12,15,2
12,19,4
12,21,5
12,6,11
12,7,13
12,8,14
12,27,9
12,10,39
12,12,37
12,16,17
12,38,18
12,20,36
12,29,22
12,23,34
12,28,24
12,31,25
12,26,35
12,33,30
13,0,19
13,1,21
13,16,2
13,6,3
13,17,4
13,18,5
13,14,7
13,8,39
13,22,9
13,13,10
13,11,37
13,12,15
13,34,20
13,24,23
13,32,25
13,26,33
13,27,29
13,28,30
13,31,35
13,36,38
14,0,1
14,2,19
14,11,3
14,18,4
14,5,39
14,6,21
14,12,7
14,8,13
14,9,37
14,14,10
14,15,16
14,22,17
14,31,20
14,23,32
14,24,33
14,29,25
14,36,26
14,30,27
14,35,28
14,34,38
15,4,0
15,1,8
15,2,13
15,3,5
15,9,6
15,7,19
15,10,16
15,11,21
15,35,12
15,23,14
15,15,31
15,29,17
15,18,24
15,30,20
15,22,32
15,25,36
15,37,26
15,27,33
15,38,28
15,39,34
16,15,0
16,5,1
16,2,4
16,3,31
16,14,6
16,7,11
16,8,16
16,9,10
16,33,12
16,13,18
16,27,17
16,19,32
16,20,22
16,21,23
16,24,36
16,25,30
16,29,26
16,39,28
16,37,34
16,38,35
17,16,0
17,6,1
17,20,2
17,8,3
17,4,9
17,17,5
17,7,15
17,10,18
17,11,14
17,32,12
17,13,31
17,19,38
17,21,29
17,22,24
17,23,30
17,26,25
17,34,27
17,28,36
17,37,33
17,39,35
18,0,6
18,1,9
18,2,18
18,3,15
18,4,8
18,16,5
18,28,7
18,10,11
18,12,14
18,13,34
18,20,17
18,30,19
18,21,25
18,22,26
18,23,38
18,24,29
18,36,27
18,31,39
18,32,37
18,35,33
19,0,23
19,1,11
19,26,2
19,3,4
19,14,5
19,6,10
19,29,7
19,12,8
19,9,20
19,36,13
19,15,34
19,18,16
19,17,32
19,28,19
19,22,21
19,24,38
19,25,39
19,35,27
19,30,37
19,33,31
20,30,0
20,1,4
20,25,2
20,36,3
20,5,23
20,6,12
20,27,7
20,8,11
20,9,17
20,10,20
20,38,13
20,14,22
20,15,32
20,16,34
20,33,18
20,24,19
20,21,28
20,26,39
20,35,29
20,31,37
21,31,0
21,27,1
21,21,2
21,37,3
21,4,20
21,5,6
21,7,22
21,8,17
21,9,28
21,10,32
21,11,23
21,12,25
21,33,13
21,14,35
21,19,15
21,16,24
21,34,18
21,26,30
21,38,29
21,39,36
22,27,0
22,23,1
22,2,8
22,39,3
22,6,4
22,37,5
22,7,25
22,16,9
22,10,28
22,11,12
22,13,17
22,32,14
22,15,35
22,31,18
22,19,22
22,20,26
22,38,21
22,24,30
22,36,29
22,34,33
23,0,8
23,22,1
23,3,2
23,4,25
23,36,5
23,19,6
23,17,7
23,9,11
23,34,10
23,12,13
23,30,14
23,18,15
23,20,16
23,33,21
23,26,23
23,24,35
23,32,27
23,28,37
23,29,31
23,39,38
24,25,0
24,1,36
24,2,34
24,26,3
24,13,4
24,38,5
24,20,6
24,18,7
24,8,15
24,9,24
24,35,10
24,11,39
24,16,12
24,27,14
24,17,19
24,30,21
24,23,22
24,28,31
24,29,37
24,33,32
25,28,0
25,1,34
25,2,36
25,29,3
25,14,4
25,5,15
25,22,6
25,21,7
25,8,9
25,33,10
25,11,24
25,18,12
25,13,27
25,16,19
25,17,39
25,23,20
25,38,25
25,32,26
25,30,31
25,35,37
26,11,0
26,7,1
26,10,2
26,19,3
26,15,4
26,5,29
26,6,34
26,8,36
26,9,33
26,12,24
26,13,30
26,14,17
26,16,27
26,21,18
26,20,28
26,22,35
26,23,39
26,37,25
26,38,26
26,31,32
27,0,12
27,1,29
27,5,2
27,3,38
27,4,16
27,6,17
27,7,33
27,32,8
27,15,9
27,10,30
27,18,11
27,37,13
27,39,14
27,19,20
27,21,35
27,36,22
27,31,23
27,24,27
27,25,28
27,34,26
28,0,10
28,1,38
28,2,29
28,3,12
28,4,33
28,11,5
28,6,16
28,7,30
28,37,8
28,18,9
28,39,13
28,36,14
28,17,15
28,26,19
28,20,21
28,34,22
28,28,23
28,32,24
28,25,35
28,27,31
29,0,38
29,1,16
29,2,6
29,3,10
29,4,7
29,5,12
29,34,8
29,19,9
29,11,15
29,32,13
29,33,14
29,17,21
29,20,18
29,30,22
29,27,23
29,25,24
29,26,31
29,29,28
29,35,36
29,39,37
