0,Heuristic,0,50
Time,Value 
30,862
0,919
Final, 856

Round,H_team,A_team 
0,0,1
0,2,30
0,34,3
0,38,4
0,5,20
0,33,6
0,31,7
0,8,14
0,23,9
0,10,35
0,11,24
0,28,12
0,13,26
0,21,15
0,16,39
0,27,17
0,36,18
0,32,19
0,22,29
0,37,25
1,0,29
1,1,15
1,2,33
1,8,3
1,13,4
1,5,35
1,27,6
1,28,7
1,36,9
1,37,10
1,11,14
1,12,19
1,16,26
1,32,17
1,21,18
1,20,30
1,22,23
1,38,24
1,34,25
1,31,39
2,37,0
2,1,39
2,38,2
2,12,3
2,29,4
2,31,5
2,34,6
2,17,7
2,8,36
2,28,9
2,10,21
2,16,11
2,25,13
2,18,14
2,20,15
2,27,19
2,22,26
2,32,23
2,24,33
2,30,35
3,6,0
3,1,37
3,4,2
3,3,28
3,5,18
3,7,34
3,17,8
3,9,16
3,25,10
3,30,11
3,12,32
3,19,13
3,14,27
3,15,31
3,26,20
3,39,21
3,24,22
3,29,23
3,33,36
3,35,38
4,4,0
4,9,1
4,17,2
4,3,11
4,5,13
4,6,12
4,7,14
4,24,8
4,32,10
4,15,37
4,22,16
4,35,18
4,19,31
4,39,20
4,33,21
4,23,28
4,30,25
4,26,34
4,29,27
4,36,38
5,0,12
5,14,1
5,2,28
5,35,3
5,4,17
5,6,5
5,7,39
5,31,8
5,9,20
5,13,10
5,11,34
5,15,33
5,19,16
5,18,37
5,21,29
5,22,38
5,23,24
5,25,32
5,26,30
5,36,27
6,0,22
6,20,1
6,31,2
6,10,3
6,21,4
6,34,5
6,13,6
6,37,7
6,8,12
6,27,9
6,11,19
6,14,15
6,16,30
6,38,17
6,18,33
6,23,35
6,36,24
6,25,39
6,29,26
6,28,32
7,0,21
7,1,22
7,8,2
7,3,17
7,10,4
7,16,5
7,29,6
7,7,35
7,9,15
7,11,36
7,12,30
7,20,13
7,14,34
7,25,18
7,38,19
7,31,23
7,28,24
7,27,26
7,33,32
7,39,37
8,32,0
8,1,25
8,2,36
8,3,16
8,4,31
8,5,21
8,6,18
8,7,26
8,39,8
8,9,35
8,38,10
8,20,11
8,12,23
8,17,13
8,29,14
8,22,15
8,24,19
8,27,37
8,28,34
8,30,33
9,35,0
9,1,3
9,2,16
9,4,9
9,5,38
9,6,25
9,7,21
9,33,8
9,24,10
9,26,11
9,12,27
9,13,36
9,14,28
9,15,29
9,17,37
9,23,18
9,19,20
9,34,22
9,30,31
9,32,39
10,19,0
10,34,1
10,2,20
10,13,3
10,4,16
10,30,5
10,6,9
10,25,7
10,8,32
10,23,10
10,21,11
10,24,12
10,14,39
10,15,27
10,17,35
10,18,22
10,26,31
10,36,28
10,33,29
10,37,38
11,0,38
11,19,1
11,26,2
11,3,37
11,15,4
11,7,5
11,39,6
11,22,8
11,29,9
11,10,20
11,11,23
11,16,12
11,13,33
11,14,24
11,25,17
11,18,34
11,36,21
11,27,35
11,31,28
11,32,30
12,0,14
12,28,1
12,22,2
12,3,30
12,35,4
12,17,5
12,11,6
12,7,36
12,27,8
12,9,34
12,10,19
12,39,12
12,38,13
12,25,15
12,16,33
12,18,26
12,20,29
12,32,21
12,37,23
12,31,24
13,23,0
13,1,13
13,2,6
13,3,27
13,28,4
13,5,29
13,7,24
13,10,8
13,9,11
13,12,25
13,14,33
13,36,15
13,35,16
13,17,26
13,19,18
13,20,34
13,38,21
13,22,37
13,39,30
13,31,32
14,0,18
14,1,10
14,2,13
14,38,3
14,4,22
14,5,39
14,6,17
14,20,7
14,8,26
14,21,9
14,12,11
14,14,32
14,24,15
14,34,16
14,23,19
14,36,25
14,28,27
14,35,29
14,30,37
14,33,31
15,2,0
15,1,7
15,15,3
15,4,18
15,5,19
15,14,6
15,8,11
15,9,12
15,29,10
15,13,37
15,16,32
15,21,17
15,23,20
15,39,22
15,24,35
15,27,25
15,26,28
15,30,36
15,31,38
15,33,34
16,8,0
16,26,1
16,15,2
16,3,21
16,24,4
16,32,5
16,37,6
16,30,7
16,9,10
16,11,31
16,12,35
16,13,14
16,16,29
16,36,17
16,18,27
16,34,19
16,20,22
16,33,23
16,25,38
16,39,28
17,20,0
17,18,1
17,32,2
17,3,5
17,11,4
17,7,6
17,9,8
17,10,30
17,36,12
17,35,13
17,17,14
17,15,28
17,16,31
17,19,21
17,22,33
17,23,27
17,37,24
17,26,25
17,39,29
17,34,38
18,0,16
18,1,12
18,29,2
18,3,33
18,4,25
18,5,14
18,6,32
18,22,7
18,23,8
18,19,9
18,10,26
18,37,11
18,28,13
18,38,15
18,34,17
18,18,20
18,21,27
18,24,30
18,36,31
18,35,39
19,0,15
19,5,1
19,2,25
19,14,3
19,4,8
19,6,26
19,7,11
19,24,9
19,10,34
19,21,12
19,27,13
19,23,16
19,31,17
19,28,18
19,19,37
19,38,20
19,22,30
19,29,36
19,32,35
19,33,39
20,0,11
20,8,1
20,2,9
20,29,3
20,30,4
20,27,5
20,6,38
20,7,23
20,12,10
20,13,18
20,14,26
20,15,17
20,25,16
20,39,19
20,24,20
20,21,22
20,33,28
20,31,37
20,32,36
20,34,35
21,25,0
21,35,1
21,2,23
21,31,3
21,39,4
21,22,5
21,15,6
21,33,7
21,30,8
21,9,14
21,36,10
21,11,18
21,12,34
21,13,32
21,16,24
21,17,19
21,20,27
21,37,21
21,26,38
21,28,29
22,3,0
22,1,21
22,10,2
22,4,23
22,26,5
22,30,6
22,16,7
22,8,34
22,9,33
