0,Heuristic,0,10
Time,Value 
30,3338
0,5350
Final, 3328

Round,H_team,A_team 
0,0,10
0,5,1
0,2,3
0,4,13
0,31,6
0,7,19
0,8,14
0,15,9
0,11,12
0,18,16
0,20,17
0,21,33
0,26,22
0,23,30
0,24,27
0,25,37
0,28,35
0,38,29
0,32,36
0,34,39
1,0,13
1,3,1
1,7,2
1,4,15
1,5,10
1,30,6
1,8,19
1,9,38
1,20,11
1,12,14
1,16,17
1,18,33
1,21,24
1,29,22
1,23,25
1,28,26
1,27,37
1,31,39
1,32,35
1,36,34
2,0,15
2,1,13
2,17,2
2,9,3
2,4,19
2,5,8
2,27,6
2,7,18
2,10,38
2,22,11
2,12,32
2,14,16
2,39,20
2,36,21
2,23,28
2,24,25
2,37,26
2,34,29
2,30,33
2,31,35
3,8,0
3,1,18
3,16,2
3,3,15
3,6,4
3,14,5
3,13,7
3,10,9
3,19,11
3,12,38
3,17,32
3,35,20
3,37,21
3,22,28
3,39,23
3,33,24
3,25,34
3,36,26
3,30,27
3,29,31
4,9,0
4,1,4
4,2,18
4,3,8
4,15,5
4,6,10
4,11,7
4,16,12
4,13,14
4,19,17
4,33,20
4,35,21
4,22,37
4,38,23
4,24,34
4,25,28
4,26,32
4,31,27
4,29,36
4,39,30
5,0,14
5,6,1
5,2,8
5,7,3
5,4,31
5,9,5
5,10,13
5,11,16
5,15,12
5,17,24
5,18,19
5,20,37
5,21,34
5,27,22
5,32,23
5,25,29
5,26,33
5,28,36
5,38,30
5,35,39
6,0,2
6,1,14
6,3,31
6,5,4
6,8,6
6,15,7
6,16,9
6,10,11
6,13,12
6,39,17
6,18,24
6,19,21
6,20,25
6,22,38
6,23,37
6,26,27
6,28,33
6,29,35
6,36,30
6,34,32
7,0,31
7,29,1
7,2,6
7,12,3
7,4,28
7,33,5
7,21,7
7,8,10
7,19,9
7,11,18
7,16,13
7,14,15
7,37,17
7,22,20
7,23,26
7,24,38
7,36,25
7,27,34
7,30,35
7,32,39
8,11,0
8,30,1
8,2,28
8,13,3
8,12,4
8,36,5
8,15,6
8,14,7
8,8,20
8,21,9
8,10,18
8,16,23
8,29,17
8,22,19
8,24,39
8,32,25
8,26,34
8,33,27
8,31,37
8,35,38
9,6,0
9,23,1
9,2,22
9,14,3
9,11,4
9,35,5
9,7,12
9,15,8
9,9,28
9,10,16
9,13,21
9,17,18
9,24,19
9,20,34
9,25,39
9,26,30
9,27,32
9,37,29
9,33,31
9,38,36
10,5,0
10,1,2
10,3,10
10,4,22
10,6,7
10,13,8
10,9,11
10,12,21
10,17,14
10,18,15
10,16,25
10,27,19
10,20,30
10,31,23
10,28,24
10,38,26
10,39,29
10,32,33
10,34,35
10,37,36
11,0,20
11,1,22
11,2,10
11,6,3
11,4,7
11,5,12
11,9,8
11,11,13
11,14,21
11,19,15
11,24,16
11,17,25
11,18,30
11,34,23
11,39,26
11,36,27
11,28,31
11,32,29
11,35,33
11,37,38
12,21,0
12,1,11
12,2,20
12,3,5
12,8,4
12,12,6
12,7,10
12,13,9
12,18,14
12,15,17
12,22,16
12,19,25
12,35,23
12,29,24
12,26,31
12,38,27
12,32,28
12,30,37
12,33,34
12,36,39
13,22,0
13,15,1
13,13,2
13,3,11
13,10,4
13,5,20
13,6,32
13,7,17
13,8,18
13,12,9
13,14,19
13,21,16
13,23,29
13,30,24
13,25,31
13,26,35
13,39,27
13,38,28
13,33,36
13,34,37
14,18,0
14,10,1
14,14,2
14,17,3
14,9,4
14,5,32
14,6,11
14,7,23
14,16,8
14,12,19
14,20,13
14,27,15
14,22,21
14,24,26
14,25,35
14,34,28
14,29,30
14,31,36
14,38,33
14,39,37
15,0,32
15,9,1
15,11,2
15,21,3
15,4,23
15,5,7
15,19,6
15,17,8
15,10,12
15,18,13
15,25,14
15,34,15
15,16,20
15,33,22
15,37,24
15,26,29
15,28,27
15,30,31
15,36,35
15,39,38
16,0,4
16,1,7
16,2,9
16,19,3
16,13,5
16,18,6
16,11,8
16,26,10
16,12,17
16,23,14
16,35,15
16,27,16
16,21,20
16,22,39
16,36,24
16,38,25
16,28,29
16,32,30
16,31,34
16,33,37
17,0,7
17,8,1
17,2,12
17,3,4
17,11,5
17,14,6
17,9,18
17,27,10
17,13,17
17,15,26
17,29,16
17,20,19
17,21,39
17,31,22
17,23,36
17,35,24
17,33,25
17,37,28
17,30,34
17,38,32
18,3,0
18,1,12
18,5,2
18,4,18
18,6,9
18,7,8
18,20,10
18,14,11
18,15,13
18,30,16
18,17,26
18,19,36
18,25,21
18,34,22
18,24,23
18,35,27
18,28,39
18,29,33
18,31,38
18,37,32
19,1,0
19,4,2
19,3,18
19,6,5
19,7,9
19,8,12
19,10,14
19,17,11
19,19,13
19,16,15
19,20,36
19,23,21
19,24,22
19,25,26
19,27,29
19,28,30
19,32,31
19,39,33
19,34,38
19,37,35
