0,Heuristic,0,500
Time,Value 
30,281
0,307
Final, 280

Round,H_team,A_team 
0,0,9
0,22,1
0,31,2
0,13,3
0,4,23
0,33,5
0,20,6
0,38,7
0,26,8
0,10,12
0,21,11
0,19,14
0,17,15
0,16,34
0,27,18
0,24,30
0,35,25
0,28,36
0,29,37
0,32,39
1,0,8
1,4,1
1,27,2
1,20,3
1,16,5
1,33,6
1,31,7
1,24,9
1,10,25
1,38,11
1,13,12
1,22,14
1,29,15
1,17,23
1,21,18
1,19,37
1,26,39
1,28,30
1,32,34
1,35,36
2,20,0
2,11,1
2,2,8
2,3,30
2,7,4
2,5,13
2,28,6
2,9,14
2,10,17
2,12,34
2,32,15
2,16,29
2,18,23
2,22,19
2,39,21
2,24,36
2,31,25
2,26,38
2,35,27
2,33,37
3,11,0
3,1,35
3,2,16
3,3,17
3,9,4
3,5,31
3,6,19
3,7,20
3,8,21
3,34,10
3,12,27
3,23,13
3,14,33
3,15,24
3,18,28
3,37,22
3,25,32
3,36,26
3,30,29
3,39,38
4,1,0
4,2,28
4,14,3
4,4,13
4,11,5
4,6,24
4,8,7
4,9,10
4,30,12
4,15,31
4,37,16
4,38,17
4,18,20
4,19,26
4,21,35
4,39,22
4,23,29
4,25,33
4,34,27
4,36,32
5,0,28
5,1,14
5,23,2
5,33,3
5,4,22
5,24,5
5,35,6
5,17,7
5,8,25
5,15,9
5,32,10
5,27,11
5,21,12
5,13,26
5,30,16
5,19,18
5,34,20
5,29,36
5,38,31
5,37,39
6,0,3
6,31,1
6,24,2
6,4,18
6,19,5
6,38,6
6,35,7
6,13,8
6,32,9
6,10,11
6,29,12
6,20,14
6,21,15
6,16,25
6,17,37
6,22,36
6,26,23
6,27,30
6,28,39
6,33,34
7,0,24
7,36,1
7,26,2
7,3,8
7,27,4
7,5,34
7,6,39
7,7,33
7,12,9
7,10,15
7,14,11
7,13,38
7,16,35
7,17,21
7,29,18
7,28,19
7,20,37
7,22,32
7,25,23
7,31,30
8,5,0
8,1,20
8,2,35
8,3,16
8,14,4
8,6,29
8,7,27
8,8,24
8,9,28
8,18,10
8,11,26
8,12,32
8,36,13
8,15,33
8,39,17
8,34,19
8,37,21
8,25,22
8,23,31
8,30,38
9,15,0
9,1,32
9,2,19
9,3,24
9,5,4
9,6,31
9,7,21
9,8,16
9,9,20
9,23,10
9,11,33
9,12,17
9,30,13
9,14,28
9,18,26
9,34,22
9,25,38
9,36,27
9,39,29
9,37,35
