0,Heuristic,0,10
Time,Value 
30,17844
0,33800
Final, 17828

Round,H_team,A_team 
0,0,10
0,1,5
0,6,2
0,3,4
0,7,9
0,11,8
0,18,12
0,13,14
0,20,15
0,17,16
0,19,22
0,26,21
0,23,24
0,25,27
0,28,30
0,33,29
0,31,32
0,35,34
0,37,36
0,39,38
1,0,5
1,1,3
1,7,2
1,4,10
1,6,9
1,13,8
1,11,14
1,17,12
1,19,15
1,16,20
1,18,22
1,24,21
1,23,30
1,28,25
1,26,27
1,29,31
1,32,37
1,38,33
1,36,34
1,39,35
2,3,0
2,1,4
2,8,2
2,5,6
2,11,7
2,9,10
2,16,12
2,15,13
2,14,20
2,18,17
2,19,24
2,22,21
2,23,38
2,26,25
2,27,28
2,29,32
2,30,37
2,31,34
2,39,33
2,36,35
3,0,4
3,10,1
3,2,11
3,5,3
3,6,8
3,12,7
3,9,18
3,16,13
3,15,14
3,21,17
3,20,19
3,22,23
3,24,38
3,25,29
3,28,26
3,27,30
3,31,39
3,35,32
3,36,33
3,34,37
4,15,0
4,8,1
4,2,4
4,3,11
4,9,5
4,7,6
4,10,12
4,13,18
4,14,16
4,20,17
4,25,19
4,21,23
4,22,24
4,29,26
4,27,36
4,28,31
4,30,39
4,33,32
4,34,38
4,37,35
5,13,0
5,7,1
5,2,9
5,3,10
5,4,8
5,12,5
5,6,11
5,14,18
5,16,15
5,17,22
5,23,19
5,20,21
5,24,25
5,26,36
5,31,27
5,37,28
5,29,30
5,32,39
5,33,34
5,38,35
6,11,0
6,1,9
6,3,2
6,4,7
6,8,5
6,6,10
6,12,13
6,14,17
6,18,15
6,16,22
6,19,21
6,23,20
6,24,30
6,25,36
6,35,26
6,32,27
6,38,28
6,34,29
6,31,33
6,39,37
7,0,6
7,2,1
7,8,3
7,4,9
7,5,7
7,10,11
7,12,14
7,13,17
7,15,22
7,19,16
7,21,18
7,24,20
7,25,23
7,34,26
7,33,27
7,39,28
7,35,29
7,30,32
7,37,31
7,36,38
8,2,0
8,1,6
8,9,3
8,5,4
8,8,7
8,10,14
8,11,13
8,15,12
8,21,16
8,17,19
8,20,18
8,22,25
8,28,23
8,27,24
8,30,26
8,37,29
8,38,31
8,32,36
8,33,35
8,34,39
9,0,1
9,5,2
9,7,3
9,4,6
9,9,8
9,10,13
9,12,11
9,14,19
9,17,15
9,18,16
9,22,20
9,21,25
9,27,23
9,26,24
9,29,28
9,30,33
9,35,31
9,32,34
9,36,39
9,38,37
