0,Heuristic,0,1
Time,Value 
0,73080
Final, 73080

Round,H_team,A_team 
0,4,0
0,1,7
0,9,2
0,5,3
0,13,6
0,8,11
0,15,10
0,12,14
1,0,12
1,9,1
1,8,2
1,3,7
1,4,5
1,11,6
1,13,10
1,14,15
2,0,5
2,11,1
2,10,2
2,3,12
2,6,4
2,7,8
2,14,9
2,15,13
3,3,0
3,6,1
3,2,4
3,5,12
3,7,15
3,8,10
3,13,9
3,14,11
4,1,0
4,2,3
4,4,14
4,5,6
4,7,10
4,8,13
4,9,15
4,12,11
5,2,0
5,1,5
5,4,3
5,6,8
5,9,7
5,10,14
5,11,13
5,12,15
6,0,6
6,1,2
6,10,3
6,15,4
6,5,8
6,7,14
6,11,9
6,13,12
7,0,8
7,3,1
7,2,5
7,10,4
7,6,7
7,12,9
7,15,11
7,14,13
