0,Heuristic,0,50
Time,Value 
150,6366
120,6440
90,6520
60,6714
30,7308
0,10710
Final, 6366

Round,H_team,A_team 
0,18,0
0,1,33
0,3,2
0,6,4
0,5,8
0,19,7
0,14,9
0,36,10
0,11,21
0,12,26
0,20,13
0,16,15
0,25,17
0,22,39
0,23,24
0,27,29
0,28,38
0,32,30
0,35,31
0,37,34
1,22,0
1,9,1
1,2,33
1,20,3
1,4,14
1,5,11
1,6,26
1,18,7
1,8,21
1,34,10
1,15,12
1,23,13
1,37,16
1,24,17
1,29,19
1,25,39
1,28,27
1,30,38
1,31,32
1,36,35
2,17,0
2,4,1
2,2,11
2,3,14
2,27,5
2,6,33
2,7,26
2,8,18
2,9,21
2,32,10
2,12,22
2,24,13
2,15,23
2,38,16
2,28,19
2,30,20
2,25,31
2,29,39
2,35,34
2,36,37
3,0,2
3,1,14
3,19,3
3,33,4
3,26,5
3,8,6
3,7,11
3,9,18
3,10,22
3,12,23
3,13,15
3,39,16
3,17,35
3,38,20
3,21,28
3,24,25
3,27,31
3,34,29
3,30,36
3,32,37
4,0,24
4,1,2
4,21,3
4,31,4
4,23,5
4,10,6
4,14,7
4,19,8
4,11,9
4,12,17
4,33,13
4,15,22
4,16,35
4,18,28
4,39,20
4,26,25
4,27,30
4,29,37
4,38,32
4,34,36
5,6,0
5,18,1
5,2,24
5,17,3
5,30,4
5,5,16
5,15,7
5,20,8
5,9,27
5,10,12
5,11,38
5,37,13
5,36,14
5,22,19
5,21,29
5,23,28
5,25,35
5,31,26
5,39,32
5,34,33
6,7,0
6,17,1
6,2,16
6,3,31
6,4,24
6,5,18
6,36,6
6,8,27
6,9,10
6,26,11
6,12,38
6,35,13
6,37,14
6,15,29
6,19,21
6,25,20
6,22,23
6,28,34
6,30,39
6,33,32
7,4,0
7,16,1
7,2,31
7,3,18
7,5,19
7,35,6
7,7,27
7,8,9
7,10,15
7,28,11
7,12,29
7,13,38
7,32,14
7,21,17
7,20,36
7,33,22
7,23,25
7,24,34
7,26,30
7,39,37
8,0,31
8,1,19
8,23,2
8,10,3
8,4,18
8,38,5
8,32,6
8,7,9
8,13,8
8,27,11
8,12,16
8,14,28
8,20,15
8,30,17
8,21,25
8,37,22
8,24,36
8,26,34
8,29,35
8,39,33
9,0,19
9,3,1
9,27,2
9,11,4
9,39,5
9,6,7
9,8,12
9,9,20
9,10,30
9,13,28
9,15,14
9,24,16
9,31,17
9,18,21
9,34,22
9,23,32
9,25,36
9,29,26
9,38,33
9,37,35
10,15,0
10,1,8
10,26,2
10,3,29
10,4,20
10,34,5
10,19,6
10,7,10
10,9,25
10,11,30
10,12,28
10,14,13
10,22,16
10,17,39
10,18,27
10,21,32
10,36,23
10,31,24
10,35,33
10,37,38
11,13,0
11,28,1
11,2,8
11,16,3
11,4,29
11,5,20
11,14,6
11,7,25
11,15,9
11,10,11
11,12,30
11,17,27
11,24,18
11,19,34
11,21,39
11,36,22
11,35,23
11,26,32
11,38,31
11,33,37
12,5,0
12,32,1
12,2,4
12,12,3
12,6,15
12,8,7
12,16,9
12,10,25
12,11,29
12,13,17
12,31,14
12,18,35
12,23,19
12,20,27
12,21,34
12,38,22
12,28,24
12,26,37
12,30,33
12,39,36
13,0,23
13,31,1
13,2,15
13,5,3
13,4,26
13,6,30
13,7,39
13,11,8
13,17,9
13,10,13
13,24,12
13,33,14
13,16,20
13,18,34
13,19,35
13,36,21
13,29,22
13,25,38
13,27,32
13,28,37
14,0,30
14,1,23
14,37,2
14,3,15
14,4,10
14,9,5
14,20,6
14,34,7
14,8,26
14,11,39
14,32,12
14,13,31
14,27,14
14,17,16
14,19,18
