0,Heuristic,0,10
Time,Value 
30,28386
0,35725
Final, 28386

Round,H_team,A_team 
0,8,0
0,4,1
0,2,14
0,7,3
0,5,10
0,21,6
0,12,9
0,16,11
0,13,22
0,20,15
0,17,24
0,30,18
0,28,19
0,23,38
0,25,34
0,26,27
0,29,31
0,32,35
0,33,39
0,37,36
1,0,14
1,8,1
1,2,10
1,3,20
1,25,4
1,23,5
1,16,6
1,7,13
1,17,9
1,11,15
1,22,12
1,29,18
1,36,19
1,21,24
1,34,26
1,27,35
1,28,39
1,30,31
1,32,38
1,33,37
2,0,2
2,1,3
2,34,4
2,11,5
2,6,32
2,31,7
2,8,24
2,9,18
2,10,15
2,12,14
2,13,35
2,21,16
2,22,17
2,19,25
2,27,20
2,23,33
2,38,26
2,36,28
2,29,30
2,39,37
3,0,13
3,1,2
3,4,3
3,5,32
3,6,26
3,27,7
3,19,8
3,9,29
3,10,11
3,12,21
3,14,22
3,15,33
3,16,28
3,18,17
3,31,20
3,35,23
3,24,30
3,37,25
3,38,34
3,39,36
4,6,0
4,7,1
4,2,13
4,3,38
4,4,10
4,24,5
4,16,8
4,9,22
4,11,19
4,17,12
4,14,29
4,15,39
4,18,21
4,20,33
4,32,23
4,36,25
4,26,30
4,31,27
4,28,37
4,35,34
5,3,0
5,13,1
5,17,2
5,4,6
5,25,5
5,7,15
5,8,10
5,14,9
5,28,11
5,12,18
5,19,16
5,20,39
5,30,21
5,26,22
5,23,37
5,29,24
5,27,38
5,35,31
5,32,34
5,33,36
6,7,0
6,22,1
6,18,2
6,13,3
6,12,4
6,6,5
6,8,25
6,9,30
6,16,10
6,33,11
6,17,14
6,15,36
6,19,35
6,20,37
6,21,39
6,28,23
6,26,24
6,27,32
6,34,29
6,31,38
7,0,17
7,1,12
7,9,2
7,15,3
7,18,4
7,5,35
7,6,8
7,34,7
7,10,36
7,39,11
7,13,32
7,14,30
7,37,16
7,19,23
7,21,20
7,22,27
7,24,25
7,31,26
7,33,28
7,38,29
8,0,12
8,1,17
8,2,20
8,3,9
8,14,4
8,5,8
8,24,6
8,38,7
8,10,13
8,11,23
8,15,28
8,36,16
8,22,18
8,39,19
8,37,21
8,25,29
8,26,32
8,30,27
8,34,31
8,35,33
9,1,0
9,2,12
9,3,26
9,4,8
9,5,9
9,25,6
9,35,7
9,10,28
9,11,13
9,18,14
9,23,15
9,39,16
9,30,17
9,37,19
9,20,22
9,36,21
9,24,34
9,29,27
9,32,31
9,38,33
