0,Heuristic,0,10
Time,Value 
0,117223
Final, 117223

Round,H_team,A_team 
0,10,0
0,14,1
0,13,2
0,12,3
0,5,4
0,11,6
0,9,7
0,8,15
1,5,0
1,15,1
1,14,2
1,13,3
1,9,4
1,10,6
1,7,8
1,11,12
2,0,11
2,1,12
2,15,2
2,14,3
2,7,4
2,6,5
2,8,9
2,10,13
3,3,0
3,2,1
3,4,13
3,5,12
3,6,14
3,7,15
3,8,11
3,9,10
4,1,0
4,2,7
4,3,5
4,4,8
4,6,15
4,9,14
4,11,10
4,12,13
5,0,7
5,1,5
5,3,2
5,4,6
5,12,8
5,9,11
5,15,10
5,13,14
6,8,0
6,1,3
6,2,6
6,14,4
6,5,9
6,7,11
6,10,12
6,13,15
7,0,12
7,7,1
7,2,9
7,6,3
7,15,4
7,10,5
7,8,13
7,11,14
8,0,13
8,8,1
8,2,12
8,7,3
8,11,4
8,15,5
8,6,9
8,10,14
9,0,2
9,4,1
9,3,10
9,11,5
9,6,8
9,12,7
9,9,13
9,14,15
10,4,0
10,1,6
10,2,10
10,3,9
10,5,8
10,14,7
10,13,11
10,12,15
11,0,6
11,1,9
11,5,2
11,3,8
11,4,10
11,13,7
11,15,11
11,12,14
