0,Heuristic,0,5000
Time,Value 
60,582
30,599
0,640
Final, 579

Round,H_team,A_team 
0,37,0
0,1,2
0,3,16
0,4,28
0,5,9
0,12,6
0,29,7
0,20,8
0,19,10
0,11,39
0,13,18
0,27,14
0,30,15
0,35,17
0,21,33
0,34,22
0,23,38
0,24,25
0,26,36
0,31,32
1,0,19
1,39,1
1,13,2
1,3,8
1,4,29
1,5,18
1,37,6
1,33,7
1,24,9
1,36,10
1,11,28
1,27,12
1,23,14
1,20,15
1,30,16
1,17,22
1,21,38
1,31,25
1,26,32
1,34,35
2,0,27
2,23,1
2,2,18
2,3,25
2,37,4
2,39,5
2,26,6
2,16,7
2,33,8
2,14,9
2,28,10
2,11,12
2,21,13
2,31,15
2,17,38
2,35,19
2,30,20
2,36,22
2,24,29
2,32,34
3,6,0
3,9,1
3,2,21
3,28,3
3,15,4
3,36,5
3,7,39
3,8,31
3,10,13
3,17,11
3,25,12
3,14,30
3,16,29
3,18,20
3,19,37
3,22,23
3,33,24
3,34,26
3,35,27
3,38,32
4,35,0
4,1,28
4,5,2
4,13,3
4,25,4
4,6,39
4,7,21
4,18,8
4,20,9
4,10,24
4,22,11
4,12,37
4,14,33
4,29,15
4,19,16
4,31,17
4,34,23
4,27,26
4,38,30
4,32,36
5,15,0
5,1,33
5,3,2
5,4,39
5,5,35
5,23,6
5,7,25
5,9,8
5,10,16
5,11,14
5,12,24
5,34,13
5,18,17
5,19,27
5,20,21
5,22,29
5,31,26
5,32,28
5,30,37
5,38,36
6,0,22
6,1,17
6,32,2
6,23,3
6,4,10
6,16,5
6,6,38
6,36,7
6,8,35
6,9,28
6,30,11
6,33,12
6,15,13
6,31,14
6,26,18
6,39,19
6,20,27
6,21,29
6,24,34
6,37,25
7,0,18
7,15,1
7,2,10
7,3,27
7,33,4
7,28,5
7,6,30
7,37,7
7,8,34
7,9,11
7,14,12
7,17,13
7,16,31
7,29,19
7,23,20
7,21,36
7,39,22
7,24,35
7,25,32
7,26,38
8,26,0
8,4,1
8,2,36
8,3,20
8,14,5
8,19,6
8,12,7
8,17,8
8,21,9
8,22,10
8,24,11
8,13,38
8,32,15
8,18,16
8,25,23
8,27,33
8,28,31
8,29,37
8,34,30
8,35,39
9,5,0
9,29,1
9,2,8
9,36,3
9,4,21
9,33,6
9,7,32
9,19,9
9,10,39
9,11,23
9,12,18
9,13,30
9,14,24
9,38,15
9,16,28
9,25,17
9,35,20
9,22,26
9,27,34
9,37,31
10,39,0
10,1,21
10,7,2
10,37,3
10,4,22
10,5,15
10,13,6
10,8,25
10,33,9
10,10,29
10,11,34
10,12,28
10,20,14
10,16,23
10,17,26
10,38,18
10,36,19
10,24,32
10,31,27
10,30,35
11,0,3
11,1,14
11,17,2
11,23,4
11,10,5
11,6,29
11,7,31
11,8,27
11,9,30
11,11,21
11,39,12
11,36,13
11,15,24
11,16,25
11,34,18
11,26,19
11,20,22
11,28,35
11,32,37
11,38,33
12,0,4
12,1,12
12,15,2
12,3,5
12,6,10
12,18,7
12,8,16
12,9,31
12,27,11
12,13,19
12,14,38
12,17,33
12,26,20
12,21,32
12,22,24
12,23,36
12,25,39
12,28,30
12,35,29
12,34,37
13,0,11
13,26,1
13,2,30
13,3,35
13,18,4
13,5,24
13,6,17
13,7,10
13,19,8
13,9,32
13,22,12
13,28,13
13,14,39
13,15,37
13,21,16
13,20,36
13,23,31
13,25,27
13,29,33
13,34,38
14,16,0
14,1,35
14,2,19
14,4,3
14,5,23
14,24,6
14,7,9
14,8,28
14,20,10
14,11,38
14,12,26
14,31,13
14,25,14
14,33,15
14,27,17
14,18,32
14,39,21
14,30,22
14,29,34
14,37,36
15,24,0
15,1,22
15,2,14
15,3,19
15,4,35
15,32,5
15,6,11
15,30,7
15,29,8
15,15,9
15,10,18
15,36,12
15,13,39
15,16,26
15,37,17
15,38,20
15,21,25
15,33,23
15,27,28
15,31,34
16,38,0
16,1,7
16,4,2
16,3,29
16,21,5
16,6,34
16,36,8
16,9,25
16,33,10
16,31,11
16,16,12
16,13,22
16,14,28
16,15,23
16,17,39
16,18,27
16,32,19
16,37,20
16,24,30
16,35,26
17,0,31
17,36,1
17,20,2
17,38,3
17,12,4
17,22,5
17,6,35
17,28,7
17,8,11
17,23,9
17,10,25
17,13,16
17,14,32
17,15,27
17,17,29
17,18,37
17,19,33
17,34,21
17,39,24
17,26,30
18,0,34
18,10,1
18,2,37
18,32,3
18,7,4
18,5,20
18,18,6
18,8,13
18,9,17
18,11,16
18,12,31
18,22,14
18,39,15
18,19,24
18,28,21
18,27,23
18,25,26
18,29,36
18,30,33
18,35,38
19,0,20
19,8,1
19,2,6
19,11,3
19,30,4
19,5,33
19,7,24
19,9,26
19,10,17
19,12,15
19,25,13
19,35,14
19,22,16
19,19,18
19,27,21
19,32,23
19,28,36
19,29,31
19,39,34
19,38,37
