0,Heuristic,0,1
Time,Value 
30,7168
0,8916
Final, 7030

Round,H_team,A_team 
0,0,21
0,1,16
0,2,7
0,15,3
0,6,4
0,5,34
0,12,8
0,9,20
0,37,10
0,11,13
0,25,14
0,18,17
0,19,29
0,38,22
0,23,24
0,26,30
0,35,27
0,39,28
0,36,31
0,32,33
1,4,0
1,1,21
1,12,2
1,11,3
1,9,5
1,6,34
1,7,37
1,13,8
1,32,10
1,24,14
1,15,18
1,16,17
1,19,23
1,20,29
1,33,22
1,25,36
1,26,35
1,38,27
1,28,30
1,31,39
2,0,6
2,1,31
2,11,2
2,3,8
2,4,21
2,10,5
2,7,34
2,9,37
2,19,12
2,18,13
2,17,14
2,23,15
2,16,36
2,20,32
2,22,29
2,24,25
2,33,26
2,39,27
2,28,38
2,30,35
3,0,9
3,6,1
3,2,31
3,3,4
3,20,5
3,29,7
3,8,37
3,10,16
3,35,11
3,18,12
3,21,13
3,14,36
3,24,15
3,17,23
3,38,19
3,22,32
3,25,30
3,39,26
3,27,28
3,34,33
4,0,10
4,5,1
4,2,3
4,4,9
4,6,17
4,30,7
4,8,31
4,29,11
4,12,16
4,13,23
4,18,14
4,21,15
4,39,19
4,25,20
4,27,22
4,36,24
4,38,26
4,33,28
4,32,34
4,37,35
5,1,0
5,15,2
5,3,13
5,31,4
5,5,14
5,16,6
5,22,7
5,10,8
5,9,21
5,19,11
5,20,12
5,17,25
5,28,18
5,23,27
5,33,24
5,26,36
5,29,32
5,37,30
5,34,39
5,35,38
6,0,13
6,1,26
6,16,2
6,3,17
6,33,4
6,8,5
6,23,6
6,7,21
6,36,9
6,10,20
6,11,14
6,25,12
6,15,35
6,31,18
6,19,37
6,24,22
6,27,29
6,32,28
6,39,30
6,34,38
7,0,26
7,27,1
7,2,17
7,3,19
7,38,4
7,5,21
7,22,6
7,16,7
7,8,20
7,34,9
7,10,35
7,12,11
7,13,15
7,14,37
7,30,18
7,32,23
7,24,31
7,39,25
7,36,28
7,29,33
8,0,34
8,29,1
8,2,10
8,12,3
8,4,17
8,5,19
8,6,8
8,7,26
8,33,9
8,18,11
8,27,13
8,14,39
8,22,15
8,28,16
8,20,37
8,21,24
8,36,23
8,38,25
8,31,30
8,32,35
9,14,0
9,30,1
9,2,34
9,9,3
9,8,4
9,17,5
9,6,10
9,7,33
9,11,39
9,26,12
9,24,13
9,19,15
9,29,16
9,18,27
9,21,20
9,28,22
9,38,23
9,25,32
9,37,31
9,35,36
10,0,2
10,1,9
10,10,3
10,4,34
10,16,5
10,20,6
10,7,11
10,8,33
10,28,12
10,19,13
10,15,14
10,17,38
10,21,18
10,22,25
10,23,26
10,30,24
10,27,32
10,39,29
10,35,31
10,36,37
11,0,39
11,1,23
11,2,9
11,3,7
11,13,4
11,5,22
11,18,6
11,15,8
11,34,10
11,11,28
11,12,27
11,14,16
11,19,17
11,30,20
11,31,21
11,26,24
11,35,25
11,37,29
11,32,38
11,33,36
12,0,23
12,1,39
12,6,2
12,3,22
12,14,4
12,38,5
12,7,27
12,16,8
12,9,28
12,36,10
12,11,15
12,12,32
12,17,13
12,18,24
12,26,19
12,31,20
12,29,21
12,37,25
12,33,30
12,34,35
13,7,0
13,35,1
13,2,39
13,3,23
13,4,27
13,37,5
13,25,6
13,8,14
13,9,11
13,38,10
13,17,12
13,13,32
13,15,28
13,16,18
13,24,19
13,22,20
13,30,21
13,26,29
13,31,33
13,36,34
14,16,0
14,33,1
14,29,2
14,27,3
14,12,4
14,36,5
14,21,6
14,10,7
14,34,8
14,13,9
14,11,31
14,14,32
14,17,15
14,18,25
14,20,19
14,22,26
14,23,30
14,24,37
14,28,35
14,39,38
15,15,0
15,34,1
15,38,2
15,28,3
15,4,20
15,5,31
15,14,6
15,7,12
15,32,8
15,24,9
15,19,10
15,22,11
15,13,25
15,33,16
15,30,17
15,39,18
15,21,37
15,35,23
15,26,27
15,29,36
16,0,3
16,1,20
16,33,2
16,4,24
16,5,12
16,6,31
16,7,15
16,23,8
