0,Heuristic,0,50
Time,Value 
0,116559
Final, 113418

Round,H_team,A_team 
0,10,0
0,1,4
0,7,2
0,15,3
0,8,5
0,6,13
0,11,9
0,12,14
1,9,0
1,11,1
1,2,4
1,12,3
1,5,10
1,8,6
1,7,13
1,15,14
2,0,15
2,12,1
2,2,10
2,14,3
2,5,4
2,9,6
2,7,11
2,8,13
3,0,11
3,14,1
3,13,2
3,3,10
3,4,8
3,5,15
3,6,12
3,9,7
4,0,6
4,1,8
4,14,2
4,3,5
4,4,11
4,7,12
4,15,9
4,10,13
5,4,0
5,1,5
5,11,2
5,3,8
5,6,7
5,13,9
5,10,14
5,15,12
6,0,14
6,1,3
6,2,6
6,13,4
6,5,7
6,8,10
6,12,9
6,11,15
7,0,8
7,7,1
7,2,3
7,15,4
7,5,6
7,9,10
7,12,11
7,13,14
8,0,7
8,9,1
8,5,2
8,6,3
8,10,4
8,8,12
8,14,11
8,15,13
9,2,0
9,6,1
9,3,9
9,4,7
9,14,5
9,8,15
9,10,12
9,13,11
10,1,0
10,2,9
10,3,7
10,4,12
10,13,5
10,6,15
10,14,8
10,11,10
11,3,0
11,1,2
11,4,6
11,9,5
11,7,14
11,11,8
11,10,15
11,12,13
