0,Heuristic,0,500
Time,Value 
1890,2934
1860,2934
1830,2934
1800,2934
1770,2934
840,3178
810,3186
780,3208
750,3226
720,3244
690,3258
660,3280
630,3294
600,3324
570,3348
540,3376
510,3402
480,3432
450,3466
420,3520
390,3566
0,7688
30,5442
60,4906
90,4610
120,4404
150,4238
180,4090
210,3980
240,3884
270,3798
300,3742
330,3676
360,3618
870,3164
900,3144
930,3136
960,3122
990,3106
1020,3096
1050,3080
1080,3068
1110,3060
1140,3044
1170,3042
1200,3036
1230,3028
1260,3020
1290,2998
1320,2994
1350,2986
1380,2978
1410,2970
1440,2968
1470,2960
1500,2956
1530,2950
1560,2946
1590,2942
1620,2942
1650,2936
1680,2936
1710,2934
1740,2934
Final, 2934

Round,H_team,A_team 
0,0,1
0,19,2
0,3,15
0,4,8
0,21,5
0,6,13
0,7,9
0,16,10
0,12,11
0,20,14
0,17,22
0,33,18
0,34,23
0,24,27
0,29,25
0,32,26
0,28,35
0,30,39
0,36,31
0,38,37
1,0,8
1,1,4
1,21,2
1,3,9
1,20,5
1,6,15
1,7,13
1,12,10
1,11,22
1,19,14
1,17,16
1,24,18
1,37,23
1,28,25
1,38,26
1,27,35
1,29,32
1,36,30
1,31,39
1,33,34
2,14,0
2,1,8
2,18,2
2,12,3
2,10,4
2,16,5
2,11,6
2,7,15
2,9,31
2,13,22
2,19,17
2,26,20
2,21,24
2,35,23
2,25,36
2,27,29
2,28,33
2,38,30
2,32,39
2,37,34
3,15,0
3,1,11
3,2,9
3,17,3
3,13,4
3,5,7
3,10,6
3,8,31
3,18,12
3,14,16
3,32,19
3,25,20
3,22,21
3,23,36
3,24,26
3,27,33
3,29,28
3,37,30
3,34,38
3,39,35
4,17,0
4,6,1
4,2,10
4,13,3
4,4,9
4,5,11
4,7,31
4,8,18
4,16,12
4,14,15
4,28,19
4,24,20
4,25,21
4,22,36
4,23,27
4,26,37
4,29,38
4,30,32
4,33,39
4,35,34
5,0,10
5,2,1
5,3,16
5,4,18
5,5,9
5,36,6
5,7,8
5,11,14
5,15,12
5,17,13
5,26,19
5,20,39
5,23,21
5,22,29
5,24,30
5,34,25
5,27,37
5,28,32
5,31,38
5,33,35
6,0,16
6,1,10
6,8,2
6,3,18
6,4,5
6,38,6
6,11,7
6,9,14
6,12,23
6,13,29
6,15,17
6,19,20
6,21,39
6,28,22
6,36,24
6,35,25
6,26,30
6,34,27
6,31,33
6,32,37
7,0,12
7,1,16
7,5,2
7,3,4
7,37,6
7,7,14
7,8,13
7,9,28
7,10,19
7,11,23
7,15,29
7,17,20
7,18,21
7,22,26
7,39,24
7,33,25
7,36,27
7,30,34
7,31,32
7,38,35
8,5,0
8,1,12
8,2,13
8,10,3
8,4,11
8,6,19
8,16,7
8,8,28
8,18,9
8,14,23
8,20,15
8,25,17
8,21,26
8,38,22
8,37,24
8,32,27
8,29,34
8,30,33
8,35,31
8,39,36
9,0,13
9,14,1
9,2,12
9,3,11
9,24,4
9,5,19
9,6,8
9,18,7
9,16,9
9,10,28
9,21,15
9,29,17
9,23,20
9,39,22
9,26,25
9,27,38
9,35,30
9,31,34
9,32,33
9,37,36
10,0,11
10,15,1
10,2,6
10,20,3
10,23,4
10,8,5
10,19,7
10,9,10
10,12,21
10,13,14
10,16,18
10,30,17
10,34,22
10,24,38
10,25,32
10,28,26
10,27,39
10,33,29
10,31,37
10,36,35
11,7,0
11,13,1
11,17,2
11,19,3
11,20,4
11,5,6
11,11,8
11,9,21
11,10,18
11,12,14
11,15,16
11,22,27
11,23,32
11,34,24
11,25,38
11,26,39
11,28,36
11,35,29
11,30,31
11,33,37
12,6,0
12,1,5
12,16,2
12,14,3
12,4,7
12,8,17
12,9,12
12,10,21
12,11,13
12,15,33
12,18,20
12,19,27
12,22,32
12,30,23
12,35,24
12,31,25
12,26,36
12,38,28
12,37,29
12,34,39
13,3,0
13,1,9
13,11,2
13,4,34
13,5,17
13,6,7
13,8,12
13,14,10
13,13,15
13,16,33
13,18,19
13,20,27
13,21,31
13,22,30
13,26,23
13,29,24
13,37,25
13,39,28
13,32,35
13,36,38
14,0,9
14,1,34
14,2,4
14,3,5
14,6,17
14,7,12
14,14,8
14,15,10
14,18,11
14,13,16
14,19,33
14,35,20
14,21,30
14,23,22
14,24,31
14,39,25
14,27,26
14,37,28
14,36,29
14,32,38
15,0,4
15,22,1
15,3,2
15,5,14
15,9,6
15,7,34
15,16,8
15,10,13
15,15,11
15,12,32
15,17,18
15,19,21
15,36,20
15,23,24
15,25,30
15,26,31
15,28,27
15,39,29
15,33,38
15,35,37
16,0,2
16,23,1
16,7,3
16,4,14
16,12,5
16,16,6
16,15,8
16,9,13
16,11,10
16,17,21
16,18,32
16,35,19
16,38,20
16,25,22
16,28,24
16,33,26
16,30,27
16,31,29
16,34,36
16,37,39
17,38,0
17,18,1
17,2,14
17,8,3
17,4,15
17,13,5
17,12,6
17,10,7
17,11,9
17,31,16
17,17,32
17,39,19
17,20,37
17,21,35
17,24,22
17,29,23
17,27,25
17,34,26
17,30,28
17,33,36
18,39,0
18,1,7
18,2,15
18,6,3
18,4,12
18,10,5
18,9,8
18,20,11
18,13,18
18,14,17
18,30,16
18,38,19
18,21,37
18,22,35
18,25,23
18,24,33
18,29,26
18,27,31
18,34,28
18,32,36
19,36,0
19,3,1
19,2,7
19,6,4
19,5,15
19,8,10
19,9,17
19,19,11
19,12,13
19,14,18
19,27,16
19,20,21
19,22,37
19,23,33
19,25,24
19,26,35
19,31,28
19,29,30
19,32,34
19,39,38
