0,Heuristic,0,1
Time,Value 
30,280
0,289
Final, 280

Round,H_team,A_team 
0,0,38
0,1,36
0,2,20
0,3,22
0,4,21
0,26,5
0,6,25
0,7,16
0,24,8
0,9,19
0,33,10
0,12,11
0,13,32
0,14,18
0,37,15
0,35,17
0,23,28
0,39,27
0,29,34
0,30,31
1,0,34
1,1,38
1,2,11
1,3,25
1,4,31
1,35,5
1,6,32
1,7,17
1,30,8
1,9,36
1,29,10
1,12,18
1,13,28
1,14,16
1,24,15
1,37,19
1,39,20
1,33,21
1,26,22
1,23,27
2,2,0
2,1,6
2,35,3
2,11,4
2,17,5
2,10,7
2,9,8
2,30,12
2,27,13
2,14,24
2,26,15
2,23,16
2,33,18
2,19,21
2,31,20
2,38,22
2,39,25
2,28,32
2,36,29
2,37,34
3,8,0
3,21,1
3,19,2
3,10,3
3,34,4
3,5,13
3,22,6
3,27,7
3,18,9
3,11,35
3,25,12
3,15,14
3,16,24
3,17,39
3,20,29
3,32,23
3,31,26
3,28,33
3,36,30
3,38,37
4,31,0
4,12,1
4,7,2
4,3,14
4,4,38
4,5,30
4,29,6
4,8,37
4,32,9
4,10,39
4,18,11
4,16,13
4,15,17
4,34,19
4,20,27
4,21,23
4,22,33
4,24,26
4,25,35
4,28,36
5,0,26
5,1,8
5,2,10
5,3,9
5,4,17
5,5,36
5,6,19
5,7,30
5,24,11
5,12,22
5,13,14
5,15,38
5,16,28
5,18,31
5,25,20
5,39,21
5,29,23
5,34,27
5,32,35
5,37,33
6,0,25
6,1,27
6,2,18
6,3,17
6,4,28
6,6,5
6,7,8
6,9,31
6,13,10
6,30,11
6,12,36
6,14,34
6,23,15
6,37,16
6,39,19
6,33,20
6,35,21
6,24,22
6,26,38
6,29,32
7,0,1
7,8,2
7,20,3
7,23,4
7,22,5
7,6,15
7,11,7
7,9,12
7,14,10
7,13,18
7,27,16
7,17,31
7,19,29
7,21,32
7,30,24
7,33,25
7,26,39
7,38,28
7,36,34
7,35,37
8,16,0
8,17,1
8,36,2
8,27,3
8,15,4
8,5,29
8,31,6
8,34,7
8,8,26
8,22,9
8,10,24
8,11,39
8,28,12
8,25,13
8,38,14
8,18,23
8,19,35
8,20,30
8,21,37
8,32,33
9,27,0
9,31,1
9,34,2
9,16,3
9,36,4
9,5,24
9,28,6
9,20,7
9,8,23
9,10,9
9,11,29
9,21,12
9,22,13
9,25,14
9,15,39
9,17,37
9,18,35
9,19,26
9,32,30
9,38,33
