0,Heuristic,0,1
Time,Value 
30,68378
0,76353
Final, 67877

Round,H_team,A_team 
0,0,1
0,20,2
0,11,3
0,4,6
0,8,5
0,7,19
0,9,21
0,10,15
0,12,18
0,14,13
0,16,25
0,17,24
0,30,22
0,23,28
0,26,31
0,27,39
0,29,34
0,35,32
0,33,38
0,37,36
1,0,3
1,1,19
1,8,2
1,4,25
1,5,37
1,6,26
1,7,27
1,9,22
1,10,38
1,11,15
1,30,12
1,18,13
1,14,34
1,29,16
1,17,21
1,36,20
1,23,35
1,24,31
1,33,28
1,32,39
2,10,0
2,8,1
2,11,2
2,3,27
2,35,4
2,15,5
2,6,25
2,22,7
2,9,34
2,12,13
2,14,26
2,30,16
2,28,17
2,21,18
2,19,37
2,39,20
2,31,23
2,24,29
2,38,32
2,36,33
3,33,0
3,25,1
3,2,10
3,3,19
3,38,4
3,13,5
3,6,11
3,15,7
3,21,8
3,24,9
3,12,16
3,31,14
3,39,17
3,36,18
3,37,20
3,27,22
3,26,23
3,35,28
3,29,30
3,34,32
4,0,11
4,38,1
4,2,12
4,3,15
4,34,4
4,7,5
4,21,6
4,8,33
4,26,9
4,10,19
4,13,29
4,35,14
4,16,24
4,37,17
4,39,18
4,20,30
4,31,22
4,27,23
4,25,36
4,32,28
5,0,24
5,1,3
5,2,39
5,4,32
5,5,35
5,17,6
5,7,29
5,28,8
5,9,31
5,12,10
5,11,19
5,20,13
5,25,14
5,22,15
5,16,33
5,18,30
5,37,21
5,23,38
5,27,26
5,34,36
6,0,29
6,1,24
6,30,2
6,17,3
6,4,31
6,11,5
6,6,32
6,7,20
6,35,8
6,12,9
6,18,10
6,22,13
6,14,27
6,15,39
6,16,37
6,19,34
6,21,28
6,23,33
6,26,25
6,38,36
7,4,0
7,13,1
7,29,2
7,9,3
7,5,32
7,35,6
7,36,7
7,38,8
7,10,37
7,23,11
7,12,17
7,14,30
7,19,15
7,21,16
7,18,27
7,20,22
7,24,26
7,25,31
7,28,34
7,33,39
8,8,0
8,27,1
8,2,4
8,3,18
8,5,23
8,34,6
8,39,7
8,17,9
8,13,10
8,11,20
8,21,12
8,24,14
8,16,15
8,28,19
8,36,22
8,32,25
8,29,26
8,31,30
8,33,37
8,35,38
9,0,15
9,31,1
9,2,18
9,3,10
9,13,4
9,19,5
9,6,27
9,33,7
9,17,8
9,30,9
9,26,11
9,20,12
9,29,14
9,16,23
9,32,21
9,39,22
9,24,34
9,38,25
9,28,36
9,37,35
10,0,13
10,1,18
10,16,2
10,22,3
10,5,4
10,14,6
10,7,10
10,9,8
10,32,11
10,27,12
10,15,31
10,17,29
10,19,24
10,20,33
10,38,21
10,37,23
10,25,34
10,30,26
10,39,28
10,36,35
11,5,0
11,1,6
11,2,17
11,12,3
11,4,7
11,8,16
11,14,9
11,10,20
11,35,11
11,13,31
11,15,33
11,18,29
11,23,19
11,34,21
11,22,26
11,37,24
11,25,30
11,27,32
11,28,38
11,36,39
12,0,17
12,9,1
12,15,2
12,14,3
12,4,8
12,5,20
12,6,16
12,25,7
12,11,10
12,12,29
12,13,33
12,18,22
12,19,38
12,21,39
12,23,32
12,36,24
12,26,35
12,31,27
12,28,37
12,34,30
13,19,0
13,1,17
13,3,2
13,9,4
13,6,5
13,7,31
13,8,23
13,10,28
13,11,16
13,12,37
13,27,13
13,18,14
13,20,15
13,21,36
13,24,22
13,29,25
13,26,38
13,30,39
13,33,32
13,34,35
14,16,0
14,1,4
14,2,9
14,3,31
14,5,18
14,8,6
14,32,7
14,10,36
14,33,11
14,22,12
14,26,13
14,17,14
14,15,28
14,39,19
14,20,21
14,23,34
14,24,30
14,25,35
14,38,27
14,29,37
15,0,9
15,2,1
15,3,26
15,4,30
15,5,34
15,6,18
15,38,7
15,8,25
15,10,23
15,11,36
15,14,12
15,15,13
15,16,19
15,22,17
15,20,28
15,21,33
15,32,24
15,35,27
15,31,29
15,37,39
16,0,6
16,12,1
16,2,22
16,13,3
16,4,10
16,16,5
16,34,7
16,36,8
16,9,15
16,37,11
16,14,20
16,18,17
16,19,33
16,21,30
16,23,39
16,35,24
16,28,25
16,26,32
16,27,29
16,31,38
17,30,0
17,1,14
17,5,2
17,7,3
17,4,12
17,19,6
17,37,8
17,9,20
17,17,10
17,39,11
17,13,35
17,18,15
17,28,16
17,26,21
17,22,29
17,23,36
17,24,38
17,33,25
17,34,27
17,32,31
18,22,0
18,1,5
18,6,2
18,3,35
18,19,4
18,7,26
18,24,8
18,18,9
18,30,10
18,28,11
18,33,12
18,13,23
18,15,14
18,39,16
18,17,20
18,31,21
18,25,27
18,29,38
18,32,36
18,34,37
19,2,0
19,1,26
19,3,5
19,11,4
19,6,28
19,7,13
19,8,19
19,29,9
19,10,33
19,39,12
19,22,14
19,15,23
19,36,16
19,30,17
19,20,18
19,27,21
19,25,24
19,31,35
19,32,37
19,38,34
