0,Heuristic,0,1
Time,Value 
30,858
0,914
Final, 854

Round,H_team,A_team 
0,20,0
0,1,36
0,2,28
0,3,7
0,4,37
0,33,5
0,6,35
0,8,22
0,14,9
0,16,10
0,21,11
0,34,12
0,19,13
0,15,38
0,30,17
0,25,18
0,26,23
0,24,27
0,32,29
0,39,31
1,3,0
1,1,25
1,2,27
1,4,19
1,5,38
1,6,13
1,8,7
1,26,9
1,30,10
1,32,11
1,14,12
1,15,18
1,16,31
1,33,17
1,20,37
1,21,28
1,22,29
1,24,23
1,34,36
1,39,35
2,17,0
2,1,23
2,2,7
2,16,3
2,4,36
2,5,28
2,6,37
2,8,12
2,9,15
2,29,10
2,14,11
2,18,13
2,33,19
2,20,24
2,21,38
2,22,34
2,26,25
2,35,27
2,30,39
2,31,32
3,0,6
3,37,1
3,12,2
3,18,3
3,17,4
3,5,30
3,7,34
3,29,8
3,9,32
3,10,26
3,11,24
3,13,22
3,23,14
3,35,15
3,38,16
3,19,21
3,27,20
3,31,25
3,28,33
3,36,39
4,0,2
4,32,1
4,37,3
4,28,4
4,9,5
4,25,6
4,7,16
4,13,8
4,10,39
4,23,11
4,12,29
4,19,14
4,15,24
4,17,20
4,18,33
4,35,21
4,31,22
4,36,26
4,27,38
4,34,30
5,0,38
5,1,33
5,26,2
5,3,4
5,15,5
5,34,6
5,7,22
5,8,20
5,27,9
5,10,17
5,25,11
5,12,31
5,13,32
5,39,14
5,24,16
5,21,18
5,19,29
5,23,30
5,28,35
5,37,36
6,16,0
6,1,21
6,2,37
6,3,10
6,4,12
6,24,5
6,6,28
6,18,7
6,14,8
6,20,9
6,39,11
6,34,13
6,15,27
6,29,17
6,30,19
6,22,23
6,25,35
6,26,32
6,31,36
6,33,38
7,24,0
7,1,8
7,2,3
7,4,34
7,5,19
7,6,7
7,30,9
7,10,23
7,11,26
7,38,12
7,35,13
7,14,32
7,33,15
7,16,36
7,17,27
7,18,28
7,20,21
7,22,25
7,29,39
7,37,31
8,5,0
8,11,1
8,32,2
8,3,19
8,4,18
8,6,8
8,7,33
8,9,39
8,10,21
8,27,12
8,13,24
8,14,34
8,36,15
8,20,16
8,17,37
8,35,22
8,23,25
8,30,26
8,29,28
8,38,31
9,0,31
9,34,1
9,19,2
9,3,6
9,32,4
9,5,22
9,7,26
9,8,24
9,9,18
9,11,10
9,12,16
9,13,30
9,35,14
9,15,25
9,21,17
9,36,20
9,23,29
9,27,33
9,28,37
9,38,39
10,0,35
10,26,1
10,29,2
10,3,30
10,31,4
10,37,5
10,39,6
10,7,32
10,8,34
10,25,9
10,12,10
10,33,11
10,13,23
10,27,14
10,15,17
10,18,16
10,19,20
10,21,22
10,28,24
10,36,38
11,0,9
11,1,7
11,2,10
11,12,3
11,8,4
11,5,35
11,26,6
11,18,11
11,15,13
11,29,14
11,16,32
11,39,17
11,19,36
11,33,20
11,24,21
11,22,30
11,31,23
11,25,28
11,34,27
11,37,38
12,39,0
12,30,1
12,31,2
12,3,21
12,4,11
12,5,7
12,6,36
12,9,8
12,10,13
12,17,12
12,14,28
12,20,15
12,16,33
12,26,18
12,34,19
12,32,22
12,23,38
12,24,35
12,25,29
12,27,37
13,10,0
13,17,1
13,11,2
13,3,5
13,4,16
13,22,6
13,30,7
13,35,8
13,9,24
13,23,12
13,36,13
13,14,18
13,19,15
13,20,39
13,21,31
13,32,25
13,33,26
13,27,28
13,38,29
13,34,37
14,0,4
14,13,1
14,20,2
14,36,3
14,21,5
14,17,6
14,7,39
14,28,8
14,9,16
14,10,18
14,11,31
14,19,12
14,30,14
14,29,15
14,22,24
14,37,23
14,33,25
14,27,26
14,38,32
14,35,34
15,0,21
15,1,31
15,2,35
15,15,3
15,38,4
15,29,5
15,6,27
15,7,25
15,8,10
15,12,9
15,13,11
15,33,14
15,37,16
15,22,17
15,18,19
15,26,20
15,36,23
15,39,24
15,28,34
15,32,30
16,0,34
16,5,1
16,2,39
16,13,3
16,25,4
16,6,15
16,7,23
16,8,27
16,31,9
16,10,35
16,12,11
16,14,17
16,16,30
16,18,22
16,32,19
16,28,20
16,37,21
16,24,33
16,26,38
16,29,36
17,19,0
17,16,1
17,2,33
17,3,38
17,4,13
17,5,20
17,6,30
17,17,7
17,8,39
17,11,9
17,25,10
17,12,28
17,14,36
17,31,15
17,18,35
17,23,21
17,27,22
17,24,32
17,26,37
17,34,29
18,0,8
18,1,27
18,17,2
18,3,33
18,4,26
18,16,5
18,31,6
18,7,14
18,9,38
18,24,10
18,11,19
18,22,12
18,25,13
18,15,28
18,23,18
18,20,32
18,21,29
18,30,37
18,39,34
18,35,36
19,0,25
19,1,19
19,30,2
19,3,35
19,4,6
19,5,27
19,7,12
19,37,8
19,9,29
19,32,10
19,11,28
19,38,13
19,15,14
19,23,16
19,17,18
19,20,34
19,39,21
19,22,26
19,36,24
19,33,31
20,0,23
20,29,1
20,2,8
20,20,3
20,5,4
20,19,6
20,7,21
20,37,9
20,10,33
20,35,11
20,15,12
20,13,26
20,22,14
20,28,16
20,38,17
20,18,39
20,30,24
20,25,36
20,32,27
20,34,31
21,18,0
21,1,15
21,14,2
21,29,3
21,4,20
