0,Heuristic,0,50
Time,Value 
0,67742
Final, 62858

Round,H_team,A_team 
0,1,0
0,2,11
0,3,5
0,4,6
0,14,7
0,10,8
0,15,9
0,13,12
1,5,0
1,2,1
1,3,11
1,4,14
1,10,6
1,13,7
1,15,8
1,12,9
2,0,14
2,1,3
2,2,12
2,4,10
2,6,5
2,15,7
2,8,13
2,11,9
3,8,0
3,1,12
3,3,2
3,5,4
3,7,6
3,9,13
3,10,14
3,11,15
4,10,0
4,1,4
4,5,2
4,3,12
4,9,6
4,7,8
4,11,13
4,14,15
5,0,3
5,5,1
5,2,4
5,6,8
5,9,7
5,13,10
5,14,11
5,12,15
6,0,2
6,6,1
6,4,3
6,7,5
6,8,9
6,15,10
6,12,11
6,14,13
7,0,4
7,7,1
7,6,2
7,8,3
7,9,5
7,11,10
7,12,14
7,13,15
