0,Heuristic,0,1
Time,Value 
30,142020
0,175764
Final, 138516

Round,H_team,A_team 
0,0,22
0,2,1
0,16,3
0,12,4
0,30,5
0,6,10
0,7,17
0,35,8
0,26,9
0,25,11
0,13,20
0,14,27
0,31,15
0,18,19
0,29,21
0,23,24
0,38,28
0,34,32
0,39,33
0,37,36
1,0,6
1,1,22
1,2,17
1,14,3
1,7,4
1,33,5
1,36,8
1,24,9
1,20,10
1,19,11
1,12,13
1,32,15
1,26,16
1,18,27
1,25,21
1,37,23
1,39,28
1,31,29
1,35,30
1,34,38
2,7,0
2,24,1
2,2,22
2,15,3
2,4,13
2,34,5
2,11,6
2,37,8
2,17,9
2,21,10
2,36,12
2,14,18
2,25,16
2,26,19
2,20,31
2,39,23
2,27,29
2,28,33
2,38,30
2,32,35
3,21,0
3,32,1
3,31,2
3,3,17
3,10,4
3,5,7
3,6,18
3,8,25
3,9,13
3,11,15
3,35,12
3,22,14
3,16,39
3,27,19
3,33,20
3,38,23
3,24,26
3,28,37
3,36,29
3,30,34
4,19,0
4,33,1
4,29,2
4,3,21
4,4,28
4,5,6
4,7,25
4,8,18
4,9,11
4,16,10
4,38,12
4,13,39
4,14,37
4,15,35
4,17,26
4,30,20
4,22,24
4,23,36
4,34,27
4,31,32
5,0,9
5,1,21
5,23,2
5,3,28
5,4,14
5,31,5
5,6,7
5,11,8
5,17,10
5,12,39
5,15,13
5,16,35
5,18,37
5,19,36
5,20,34
5,25,22
5,29,24
5,26,38
5,33,27
5,30,32
6,0,14
6,1,16
6,2,21
6,4,3
6,38,5
6,6,9
6,7,12
6,8,28
6,11,10
6,18,13
6,19,15
6,17,34
6,20,23
6,27,22
6,24,25
6,29,26
6,39,30
6,37,31
6,32,33
6,35,36
7,3,0
7,35,1
7,2,8
7,6,4
7,36,5
7,26,7
7,9,14
7,10,19
7,23,11
7,12,17
7,21,13
7,15,16
7,18,34
7,20,38
7,22,39
7,30,24
7,31,25
7,28,27
7,33,29
7,37,32
8,4,0
8,34,1
8,2,3
8,5,19
8,23,6
8,27,7
8,15,8
8,10,9
8,22,11
8,12,20
8,13,38
8,14,17
8,16,37
8,36,18
8,21,39
8,32,24
8,33,25
8,26,28
8,35,29
8,30,31
9,8,0
9,29,1
9,36,2
9,3,37
9,4,19
9,5,35
9,26,6
9,28,7
9,9,23
9,10,38
9,14,11
9,12,15
9,13,33
9,16,17
9,39,18
9,20,21
9,22,34
9,31,24
9,25,32
9,30,27
10,0,30
10,1,37
10,38,2
10,3,35
10,17,4
10,20,5
10,25,6
10,7,31
10,8,23
10,9,22
10,15,10
10,11,33
10,27,12
10,28,13
10,24,14
10,29,16
10,32,18
10,19,21
10,34,26
10,39,36
11,0,31
11,1,30
11,37,2
11,3,11
11,15,4
11,21,5
11,6,35
11,7,23
11,17,8
11,19,9
11,10,22
11,24,12
11,27,13
11,25,14
11,32,16
11,18,20
11,36,26
11,29,28
11,34,33
11,38,39
12,37,0
12,1,31
12,2,30
12,22,3
12,4,25
12,11,5
12,6,15
12,7,10
12,8,21
12,20,9
12,18,12
12,17,13
12,19,14
12,28,16
12,23,29
12,24,27
12,32,26
12,33,38
12,36,34
12,35,39
13,39,0
13,14,1
13,6,2
13,31,3
13,16,4
13,5,25
13,18,7
13,12,8
13,9,15
13,10,28
13,11,21
13,13,24
13,38,17
13,22,19
13,20,32
13,27,23
13,26,35
13,34,29
13,30,36
13,33,37
14,36,0
14,1,12
14,2,7
14,33,3
14,4,26
14,5,28
14,16,6
14,14,8
14,9,25
14,10,24
14,39,11
14,13,30
14,15,18
14,37,17
14,19,32
14,29,20
14,21,38
14,22,35
14,23,34
14,31,27
15,0,15
15,1,28
15,5,2
15,3,26
15,9,4
15,17,6
15,7,24
15,19,8
15,10,14
15,35,11
15,12,29
15,13,34
15,16,30
15,18,22
15,20,36
15,21,33
15,23,31
15,25,38
15,32,27
15,39,37
16,0,26
16,1,15
16,2,32
16,7,3
16,4,5
16,6,20
16,8,13
16,12,9
16,35,10
16,11,16
16,14,29
16,17,18
16,19,31
16,21,34
16,22,36
16,23,33
16,24,39
16,28,25
16,27,38
16,30,37
17,0,12
17,3,1
17,2,15
17,4,11
17,5,32
17,6,24
17,38,7
17,8,20
17,9,16
17,34,10
17,13,29
17,35,14
17,17,39
17,18,31
17,25,19
17,22,21
17,28,23
17,26,30
17,27,37
17,36,33
18,20,0
18,1,13
18,2,4
18,5,3
18,6,12
18,37,7
18,8,9
18,33,10
18,11,32
18,34,14
18,15,24
18,18,16
18,31,17
18,19,39
18,21,30
18,29,22
18,23,25
18,26,27
18,28,35
18,38,36
19,18,0
19,1,23
19,24,2
19,3,6
19,4,8
19,9,5
19,39,7
19,10,12
19,37,11
19,13,19
19,36,14
19,38,15
19,16,31
19,32,17
19,22,20
19,21,28
19,25,34
19,33,26
19,27,35
19,30,29
20,13,0
20,6,1
20,26,2
20,3,8
20,4,23
20,5,22
20,7,19
20,9,18
20,10,31
20,36,11
20,12,34
20,14,16
20,39,15
20,17,27
20,25,20
20,24,21
20,28,30
20,29,37
20,32,38
20,33,35
21,0,17
21,1,9
21,18,2
21,3,10
21,4,22
21,5,13
21,19,6
21,11,7
21,8,33
21,14,12
21,37,15
21,16,34
21,20,27
21,26,21
21,23,30
21,35,24
21,39,25
21,28,32
21,29,38
21,31,36
22,0,10
22,1,17
22,2,33
22,9,3
22,30,4
22,12,5
22,27,6
22,7,13
22,8,22
22,11,20
22,15,14
22,16,19
22,21,18
22,23,26
22,37,24
22,36,25
22,31,28
22,32,29
22,34,39
22,35,38
23,5,0
23,7,1
23,2,10
23,13,3
23,29,4
23,28,6
23,8,16
23,38,9
23,11,18
23,12,30
23,14,20
23,15,21
23,17,19
23,22,26
23,23,35
23,34,24
23,37,25
23,27,36
23,33,31
23,32,39
24,0,29
24,5,1
24,13,2
24,24,3
24,27,4
24,6,8
24,7,16
24,39,9
24,10,18
24,12,11
24,14,30
24,15,20
24,22,17
24,19,33
24,21,35
24,32,23
24,25,26
24,28,36
24,31,38
24,34,37
25,0,16
25,4,1
25,14,2
25,3,29
25,5,8
25,36,6
25,9,7
25,10,32
25,11,13
25,21,12
25,30,15
25,20,17
25,18,33
25,19,35
25,23,22
25,24,38
25,25,27
25,26,37
25,28,34
25,39,31
26,0,11
26,1,8
26,9,2
26,3,36
26,4,32
26,10,5
26,37,6
26,7,29
26,23,12
26,13,14
26,27,15
26,16,21
26,17,28
26,30,18
26,19,20
26,22,38
26,24,33
26,35,25
26,26,39
26,31,34
27,1,0
27,2,11
27,3,32
27,34,4
27,15,5
27,33,6
27,14,7
27,8,10
27,9,36
27,16,12
27,13,23
27,17,21
27,29,18
27,38,19
27,20,24
27,22,28
27,25,30
27,26,31
27,27,39
27,35,37
28,2,0
28,11,1
28,12,3
28,38,4
28,17,5
28,6,14
28,15,7
28,8,27
28,28,9
28,10,23
28,13,16
28,25,18
28,37,19
28,20,26
28,21,31
28,32,22
28,24,36
28,29,39
28,30,33
28,35,34
29,0,27
29,10,1
29,12,2
29,18,3
29,39,4
29,5,14
29,6,13
29,8,7
29,30,9
29,11,26
29,15,17
29,16,20
29,34,19
29,21,23
29,33,22
29,24,28
29,29,25
29,31,35
29,36,32
29,38,37
