0,Heuristic,0,50
Time,Value 
240,60924
210,61019
180,61154
150,61501
120,61991
90,62777
60,64300
30,67475
0,87706
Final, 60896

Round,H_team,A_team 
0,0,6
0,26,1
0,20,2
0,32,3
0,16,4
0,29,5
0,30,7
0,37,8
0,17,9
0,10,22
0,15,11
0,14,12
0,35,13
0,27,18
0,19,34
0,21,28
0,39,23
0,24,25
0,31,33
0,38,36
1,18,0
1,31,1
1,15,2
1,35,3
1,21,4
1,24,5
1,20,6
1,29,7
1,36,8
1,9,14
1,11,10
1,12,30
1,38,13
1,16,34
1,17,25
1,19,22
1,37,23
1,32,26
1,27,33
1,28,39
2,14,0
2,27,1
2,10,2
2,3,21
2,17,4
2,25,5
2,6,19
2,24,7
2,28,8
2,9,12
2,11,34
2,32,13
2,15,33
2,16,39
2,18,30
2,20,22
2,36,23
2,38,26
2,29,31
2,37,35
3,9,0
3,1,21
3,2,37
3,13,3
3,4,19
3,5,6
3,7,15
3,8,17
3,10,27
3,11,32
3,12,29
3,14,24
3,28,16
3,22,18
3,23,20
3,25,38
3,34,26
3,30,31
3,33,39
3,36,35
4,0,21
4,2,1
4,3,15
4,4,36
4,5,27
4,6,17
4,26,7
4,8,25
4,30,9
4,10,32
4,13,11
4,12,24
4,14,37
4,33,16
4,18,29
4,19,20
4,22,31
4,23,28
4,38,34
4,39,35
5,0,22
5,1,36
5,9,2
5,3,5
5,4,25
5,6,27
5,31,7
5,8,38
5,20,10
5,11,28
5,12,37
5,13,26
5,17,14
5,15,32
5,23,16
5,18,24
5,39,19
5,21,33
5,30,29
5,35,34
6,0,5
6,1,25
6,2,4
6,14,3
6,6,8
6,27,7
6,24,9
6,10,28
6,11,17
6,18,12
6,31,13
6,15,26
6,16,36
6,37,19
6,20,33
6,21,22
6,35,23
6,29,38
6,39,30
6,32,34
7,7,0
7,1,6
7,2,16
7,12,3
7,4,8
7,5,11
7,9,18
7,10,35
7,27,13
7,14,21
7,15,17
7,36,19
7,20,26
7,22,33
7,34,23
7,24,38
7,25,29
7,28,30
7,32,31
7,37,39
8,3,0
8,5,1
8,24,2
8,4,11
8,6,32
8,12,7
8,8,29
8,9,21
8,10,17
8,22,13
8,14,16
8,34,15
8,18,39
8,19,35
8,37,20
8,25,23
8,26,27
8,28,36
8,33,30
8,38,31
9,8,0
9,19,1
9,26,2
9,3,11
9,4,29
9,5,35
9,6,24
9,22,7
9,9,16
9,23,10
9,12,39
9,13,18
9,27,14
9,38,15
9,17,21
9,28,20
9,25,32
9,30,37
9,34,31
9,33,36
10,0,4
10,11,1
10,29,2
10,3,25
10,16,5
10,6,26
10,7,18
10,8,24
10,13,9
10,19,10
10,21,12
10,31,14
10,35,15
10,17,37
10,39,20
10,30,22
10,23,38
10,32,27
10,33,28
10,36,34
11,31,0
11,1,4
11,2,18
11,17,3
11,5,19
11,36,6
11,7,32
11,16,8
11,15,9
11,10,33
11,11,23
11,20,12
11,13,25
11,26,14
11,39,21
11,29,22
11,24,30
11,35,27
11,28,38
11,37,34
12,27,0
12,1,10
12,2,12
12,4,3
12,5,32
12,39,6
12,7,25
12,8,35
12,23,9
12,11,19
12,15,13
12,14,22
12,20,16
12,18,17
12,36,21
12,24,29
12,26,31
12,28,37
12,34,30
12,33,38
13,26,0
13,3,1
13,2,11
13,4,35
13,5,10
13,33,6
13,13,7
13,8,14
13,9,20
13,12,36
13,23,15
13,22,16
13,29,17
13,18,28
13,19,32
13,21,37
13,34,24
13,25,30
13,31,27
13,38,39
14,0,11
14,1,9
14,22,2
14,31,3
14,4,14
14,7,5
14,6,35
14,8,10
14,12,28
14,13,33
14,19,15
14,21,16
14,30,17
14,18,20
14,27,23
14,32,24
14,25,26
14,29,36
14,34,39
14,37,38
15,0,1
15,13,2
15,27,3
15,6,4
15,5,34
15,7,8
15,9,22
15,10,15
15,11,33
15,31,12
15,14,18
15,16,37
15,17,28
15,19,38
15,20,21
15,32,23
15,35,24
15,25,39
15,29,26
15,30,36
16,15,0
16,1,13
16,2,8
16,7,3
16,4,34
16,36,5
16,6,25
16,9,31
16,10,37
16,39,11
16,27,12
16,14,29
16,16,38
16,17,22
16,18,21
16,28,19
16,20,30
16,23,33
16,24,26
16,35,32
17,0,10
17,1,14
17,2,17
17,3,18
17,28,4
17,39,5
17,34,6
17,23,7
17,8,13
17,25,9
17,36,11
17,26,12
17,15,20
17,19,16
17,21,30
17,22,27
17,24,31
17,32,29
17,33,37
17,38,35
18,0,13
18,1,24
18,2,14
18,3,8
18,39,4
18,33,5
18,38,6
18,7,20
18,34,9
18,21,10
18,16,11
18,12,17
18,22,15
18,26,18
18,23,19
18,25,31
18,30,27
18,32,28
18,35,29
18,37,36
19,0,2
19,7,1
19,3,6
19,37,4
19,5,23
19,11,8
19,26,9
19,16,10
19,22,12
19,13,20
19,30,14
19,21,15
19,17,24
19,31,18
19,33,19
19,34,25
19,29,27
19,35,28
19,38,32
19,36,39
